Území;Ukazatel;Očištění;Typ indexu;CZ-NACE;Čtvrtletí;value
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;1. čtvrtletí 2002;98.2287419115
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;4. čtvrtletí 2001;105.0818650895
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;3. čtvrtletí 2001;93.907162898
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2. čtvrtletí 2001;107.9011215262
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;1. čtvrtletí 2001;99.825319699
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;4. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;3. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;1. čtvrtletí 2000;
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2025;99.6146412566
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2024;96.8079046978
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2024;84.7050019239
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2024;94.1551568699
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2024;79.467937969
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2023;78.2061668333
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2023;81.4986360374
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2023;78.7576557568
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2023;94.6094800794
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2022;104.4144369723
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2022;124.2534357369
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2022;107.0441704898
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2022;90.2987385388
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2021;87.7482460825
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2021;112.6294054902
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2021;103.3646154038
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2021;99.3434685322
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2020;86.1509659426
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2020;56.5232819736
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2020;61.6997187774
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2020;84.1768656728
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2019;88.5041949515
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2019;94.8094190927
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2019;94.1622272244
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2019;91.3331680547
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2018;94.0680040137
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2018;98.7230854328
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2018;101.7312779834
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2018;90.1748595823
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2017;100.8564393202
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2017;92.0552074256
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2017;91.6336861056
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2017;99.2401330282
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2016;92.7161290132
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2016;92.9278559209
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2016;92.5760594736
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2016;103.8662371395
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2015;103.0410816432
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2015;105.3381902109
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2015;95.648184678
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2015;90.6253381026
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2014;95.9435102545
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2014;89.3551451938
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2014;95.3678397166
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2014;102.4534460615
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2013;97.170987491
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2013;84.2533599732
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2013;73.989873505
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2013;89.4165871601
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2012;92.4650536863
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2012;96.1421865238
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2012;100.8858660647
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2012;93.7024522991
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2011;87.2823009686
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2011;103.0321454716
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2011;114.6499874302
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2011;99.6435839568
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2010;103.8501803517
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2010;102.9022774167
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2010;102.227470447
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2010;85.2050628161
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2009;96.2720045467
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2009;98.0588220964
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2009;86.3024494077
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;1. čtvrtletí 2009;94.2706423682
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;4. čtvrtletí 2008;94.8944625328
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;3. čtvrtletí 2008;91.4504989558
Česko;Index průmyslové produkce;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Meziroční index;Těžba a úprava černého a hnědého uhlí;2. čtvrtletí 2008;96.2098485167
