Ukazatel;Typ indexu;Území;Klasifikace CZ-CPA;Měsíce;value
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Tržní služby bez reklam;říjen 2024;126.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Tržní služby bez reklam;listopad 2024;126.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Tržní služby bez reklam;prosinec 2024;126.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Tržní služby bez reklam;leden 2025;127.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Tržní služby bez reklam;únor 2025;128.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Tržní služby bez reklam;březen 2025;129.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Tržní služby bez reklam;duben 2025;129.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;leden 2015;101.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;únor 2015;100.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;březen 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;duben 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;květen 2015;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červen 2015;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červenec 2015;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;srpen 2015;100.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;září 2015;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;říjen 2015;99.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;listopad 2015;99.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;prosinec 2015;99.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;leden 2016;99.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;únor 2016;99.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;březen 2016;99.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;duben 2016;99.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;květen 2016;99.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červen 2016;98.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červenec 2016;99.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;srpen 2016;99.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;září 2016;98.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;říjen 2016;98.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;listopad 2016;98.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;prosinec 2016;99.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;leden 2017;99.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;únor 2017;99.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;březen 2017;99.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;duben 2017;99.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;květen 2017;99.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červen 2017;99.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červenec 2017;99.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;srpen 2017;99.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;září 2017;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;říjen 2017;99.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;listopad 2017;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;prosinec 2017;99.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;leden 2018;99.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;únor 2018;100.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;březen 2018;100.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;duben 2018;100.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;květen 2018;100.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červen 2018;100.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červenec 2018;100.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;srpen 2018;101.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;září 2018;101.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;říjen 2018;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;listopad 2018;101.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;prosinec 2018;101.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;leden 2019;101.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;únor 2019;102.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;březen 2019;103.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;duben 2019;102.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;květen 2019;102.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červen 2019;103.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červenec 2019;103.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;srpen 2019;103.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;září 2019;103.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;říjen 2019;103.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;listopad 2019;103.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;prosinec 2019;103.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;leden 2020;104.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;únor 2020;104.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;březen 2020;104.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;duben 2020;104.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;květen 2020;104.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červen 2020;104.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červenec 2020;104.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;srpen 2020;104.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;září 2020;104.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;říjen 2020;104.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;listopad 2020;105.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;prosinec 2020;105.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;leden 2021;105.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;únor 2021;105.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;březen 2021;105.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;duben 2021;105.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;květen 2021;106.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červen 2021;106.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červenec 2021;105.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;srpen 2021;106.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;září 2021;106.4
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;říjen 2021;106.9
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;listopad 2021;107.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;prosinec 2021;106.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;leden 2022;108.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;únor 2022;110.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;březen 2022;111.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;duben 2022;111.3
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;květen 2022;112.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červen 2022;112.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červenec 2022;113.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;srpen 2022;114.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;září 2022;114.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;říjen 2022;114.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;listopad 2022;115.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;prosinec 2022;115.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;leden 2023;114.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;únor 2023;114.6
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;březen 2023;115.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;duben 2023;118.2
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;květen 2023;118.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červen 2023;117.8
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;červenec 2023;117.5
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;srpen 2023;118.1
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;září 2023;118.0
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;říjen 2023;118.7
Index cen za poskytnutí tržních služeb (%);Bazický index (2015 = 100);Česko;Pozemní a potrubní doprava;listopad 2023;119.0
