Území,Ukazatel,Typ indexu,Očištění,CZ NACE,Měsíce,value
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,duben 2018,107.1822367862
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,květen 2018,103.4245498481
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červen 2018,104.912134026
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červenec 2018,108.2267387169
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,srpen 2018,103.3908071095
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,září 2018,101.402462067
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,říjen 2018,105.3817177067
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,listopad 2018,102.1564884901
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,prosinec 2018,97.2854133898
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,leden 2019,100.737712135
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,únor 2019,98.7628224166
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,březen 2019,96.1595079461
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,duben 2019,98.672373908
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,květen 2019,99.5659244535
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červen 2019,99.589449692
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červenec 2019,102.4839248724
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,srpen 2019,99.8411342212
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,září 2019,105.6551755598
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,říjen 2019,97.3785352332
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,listopad 2019,96.8049578847
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,prosinec 2019,102.0994772032
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,leden 2020,97.1527576593
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,únor 2020,97.8288911134
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,březen 2020,84.9429340925
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,duben 2020,69.849759659
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,květen 2020,69.0534878436
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červen 2020,78.7234835419
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červenec 2020,82.140231894
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,srpen 2020,81.949606739
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,září 2020,84.7311265691
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,říjen 2020,84.0561064667
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,listopad 2020,87.8553524048
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,prosinec 2020,91.4814778713
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,leden 2021,81.7369353999
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,únor 2021,84.6971984917
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,březen 2021,108.8208540705
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,duben 2021,128.8656648015
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,květen 2021,125.4470028223
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červen 2021,113.9229449019
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červenec 2021,107.1139271353
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,srpen 2021,109.9193610261
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,září 2021,108.9684538642
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,říjen 2021,108.8621419658
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,listopad 2021,114.3331333457
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,prosinec 2021,114.3730798489
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,leden 2022,118.9539545231
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,únor 2022,117.6545427423
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,březen 2022,117.7361425729
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,duben 2022,111.0332170679
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,květen 2022,118.5042873981
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červen 2022,116.299796701
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červenec 2022,110.9965325477
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,srpen 2022,113.7779851575
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,září 2022,106.0902117938
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,říjen 2022,106.3681381175
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,listopad 2022,103.1616628517
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,prosinec 2022,98.3250013343
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,leden 2023,100.4232264882
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,únor 2023,98.1089687398
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,březen 2023,92.5923948188
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,duben 2023,90.3253561449
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,květen 2023,88.5899982042
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červen 2023,89.9534532406
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červenec 2023,89.3295441845
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,srpen 2023,88.2014105261
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,září 2023,89.6764447364
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,říjen 2023,92.3659026257
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,listopad 2023,90.6992645537
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,prosinec 2023,89.9311559173
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,leden 2024,97.5227562039
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,únor 2024,101.744296628
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,březen 2024,95.6240968922
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,duben 2024,111.2011508877
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,květen 2024,104.2806356594
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červen 2024,98.8362611507
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červenec 2024,112.145723886
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,srpen 2024,105.4578472569
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,září 2024,104.5569266596
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,říjen 2024,105.9861240685
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,listopad 2024,104.519046437
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,prosinec 2024,106.6865396636
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,leden 2025,104.4243491732
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,únor 2025,99.8631137916
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,březen 2025,103.780938469
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,duben 2025,99.9952074881
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,květen 2025,100.8943811784
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červen 2025,103.3292342312
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,červenec 2025,101.2089466462
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 až 53 Sekce H - Doprava a skladování,srpen 2025,97.5743613437
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,leden 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,únor 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,březen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,duben 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,květen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,červen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,červenec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,srpen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,září 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,říjen 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,listopad 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,prosinec 2014,
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,leden 2015,103.0763599453
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,únor 2015,105.4523154664
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,březen 2015,105.1625976447
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,duben 2015,104.2621281698
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,květen 2015,102.6747394893
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,červen 2015,106.1978247807
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,červenec 2015,105.9368082186
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,srpen 2015,106.6519863055
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,září 2015,101.5710105947
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,říjen 2015,101.9724884485
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,listopad 2015,102.5245925987
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,prosinec 2015,101.8280865056
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,leden 2016,98.8254401921
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,únor 2016,102.6892074979
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,březen 2016,98.3372391475
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,duben 2016,97.4077806536
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,květen 2016,102.7805870521
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,červen 2016,98.704922886
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,červenec 2016,92.397943937
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,srpen 2016,104.1977112511
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,září 2016,101.8584584883
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,říjen 2016,98.1482695747
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,listopad 2016,103.1831920346
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,prosinec 2016,101.8165902391
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,leden 2017,107.1629128344
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,únor 2017,102.4087756842
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,březen 2017,107.6960214324
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,duben 2017,96.4359800803
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,květen 2017,103.4449702842
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,červen 2017,99.7045513568
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,červenec 2017,101.4125052553
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,srpen 2017,100.6737699099
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,září 2017,96.6873771428
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,říjen 2017,103.0115539049
Česko,Index produkce služeb,Meziroční index,Bez očištění,49 Pozemní a potrubní doprava,listopad 2017,98.1717069462
