Území;Ukazatel;Typ ceny;Očištění;CZCPA;Čtvrtletí;value
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;3. čtvrtletí 2011;10482.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;2. čtvrtletí 2011;9071.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;1. čtvrtletí 2011;10631.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;4. čtvrtletí 2010;14069.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;3. čtvrtletí 2010;11056.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;2. čtvrtletí 2010;9587.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;1. čtvrtletí 2010;8826.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;4. čtvrtletí 2009;8873.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;3. čtvrtletí 2009;7116.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;2. čtvrtletí 2009;6675.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;1. čtvrtletí 2009;6672.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;4. čtvrtletí 2008;7948.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;3. čtvrtletí 2008;6303.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;2. čtvrtletí 2008;5720.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;1. čtvrtletí 2008;4997.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;4. čtvrtletí 2007;8333.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;3. čtvrtletí 2007;7152.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;2. čtvrtletí 2007;6592.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;1. čtvrtletí 2007;6471.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;4. čtvrtletí 2006;3784.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;3. čtvrtletí 2006;4858.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;2. čtvrtletí 2006;3985.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;1. čtvrtletí 2006;4564.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;4. čtvrtletí 2005;2988.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;3. čtvrtletí 2005;3699.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;2. čtvrtletí 2005;3558.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;32 Ostatní výrobky zpracovatelského průmyslu, vč. subdodavatelských prací;1. čtvrtletí 2005;2842.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2025;19656.60748
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2024;19469.732407
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2024;10998.832721
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2024;8054.076408
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2024;9752.017338
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2023;12753.112106
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2023;10677.883404
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2023;9729.487693
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2023;18715.62759
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2022;29483.959189
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2022;42030.576253
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2022;21255.189743
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2022;26476.445124
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2021;33436.63985
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2021;14520.496122
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2021;6908.12938
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2021;5513.743138
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2020;6069.51598
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2020;4890.956325
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2020;4166.971985
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2020;5579.459615
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2019;8051.976029
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2019;7079.400365
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2019;6714.944779
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2019;8713.469065
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2018;11071.339324
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2018;8974.710917
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2018;6912.065892
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2018;6511.761682
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2017;6886.413975
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2017;5418.114515
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2017;5832.557049
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2017;7123.042837
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2016;7237.903842
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2016;5586.813734
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2016;5994.300882
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2016;7311.164309
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2015;8054.604443
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2015;7438.178675
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2015;7021.719299
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2015;8433.56617
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2014;8331.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2014;5372.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2014;5699.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2014;7103.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2013;8987.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2013;7262.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2013;6725.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2013;8455.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2012;11348.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2012;10893.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2012;10551.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2012;12594.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2011;11656.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2011;9880.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2011;8972.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2011;8015.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2010;7974.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2010;6698.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2010;6107.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2010;6988.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2009;9385.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2009;7880.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2009;7746.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2009;9688.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2008;5723.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2008;5598.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2008;5782.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2008;5934.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2007;8144.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2007;6667.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2007;5942.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2007;6426.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2006;5615.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2006;5642.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2006;5263.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2006;5240.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;4. čtvrtletí 2005;4743.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;3. čtvrtletí 2005;4874.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;2. čtvrtletí 2005;4610.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;35 Elektřina, plyn, pára a klimatizovaný vzduch;1. čtvrtletí 2005;3849.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;1. čtvrtletí 2025;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;4. čtvrtletí 2024;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;3. čtvrtletí 2024;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;2. čtvrtletí 2024;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;1. čtvrtletí 2024;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;4. čtvrtletí 2023;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;3. čtvrtletí 2023;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;2. čtvrtletí 2023;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;1. čtvrtletí 2023;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;4. čtvrtletí 2022;0.060872
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;3. čtvrtletí 2022;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;2. čtvrtletí 2022;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;1. čtvrtletí 2022;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;4. čtvrtletí 2021;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;3. čtvrtletí 2021;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;2. čtvrtletí 2021;0.000887
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;1. čtvrtletí 2021;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;4. čtvrtletí 2020;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;3. čtvrtletí 2020;0.0
Česko;Vývoz (v mil. Kč, FOB);Běžné ceny;Bez očištění;37 Služby související s odpadními vodami;2. čtvrtletí 2020;0.0
