Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Roky,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2010,103.9703161742
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2011,104.7245728337
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2012,104.9778992843
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2013,103.9123511353
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2014,103.5140175637
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2015,103.4857234542
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2016,104.7118630787
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2017,111.2999498805
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2018,105.6158753469
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2019,106.5967852749
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2020,70.5863334743
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2021,99.4860647966
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2022,114.1612624304
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2023,94.4239344469
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách",2024,100.5510737318
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2001,113.9141023452
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2002,93.2756818865
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2003,111.4751783911
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2004,106.1065830761
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2005,111.8702094792
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2006,93.3055688424
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2007,109.3995078058
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2008,96.3077402604
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2009,103.0683586608
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2010,97.3915527282
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2011,101.470716307
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2012,100.5267141899
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2013,94.9656046466
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2014,97.2073694474
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2015,100.6615597656
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2016,100.7685864828
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2017,102.0868850363
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2018,102.9676581041
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2019,102.8200278987
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2020,103.2522743369
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2021,103.9765829483
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2022,104.7319578408
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2023,101.3630219247
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.73+47.74 Maloobchod s farmaceutickým a zdravotnickým zbožím ve specializovaných prodejnách,2024,107.3646321504
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2001,101.328012653
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2002,100.8940050004
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2003,114.1662328343
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2004,103.3138816215
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2005,108.267072221
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2006,116.4467710558
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2007,105.1778246849
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2008,102.2073458756
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2009,105.8437332047
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2010,103.4549403094
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2011,101.8072652736
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2012,102.5013032295
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2013,99.8270491299
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2014,104.8774878928
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2015,109.4830505388
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2016,109.6513967124
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2017,107.8866918343
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2018,105.3288922701
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2019,103.8558250194
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2020,97.98063602
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2021,105.6839608552
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2022,104.8537089271
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2023,104.3382316085
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.75 Maloobchod s kosmetickými a toaletními výrobky,2024,114.7320427305
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2001,100.3802532956
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2002,99.0387650611
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2003,100.3748660083
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2004,105.7759451443
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2005,100.3778324361
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2006,109.0319921076
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2007,107.6790457146
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2008,90.6131702608
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2009,95.4649611384
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2010,97.005839611
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2011,88.0369758447
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2012,90.0520162829
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2013,98.7555916399
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2014,96.5721266706
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2015,100.785439395
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2016,99.479858695
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2017,102.03155033
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2018,101.0827693926
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2019,97.0982840343
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2020,77.2332579771
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2021,83.8122664567
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2022,103.8626306195
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2023,92.5943091251
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.8 Maloobchod ve stáncích a na trzích,2024,90.9982324107
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2001,106.7257754106
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2002,104.7739299944
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2003,127.7393590442
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2004,113.5191692365
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2005,117.1066636617
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2006,116.8846185154
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2007,113.9215113447
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2008,115.6437537125
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2009,97.703550431
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2010,103.0237071658
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2011,105.5909667644
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2012,103.5398232181
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2013,113.3888304425
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2014,115.319412468
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2015,117.4019197163
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2016,117.6467049557
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2017,117.8239311059
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2018,117.3042790454
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2019,114.8464988407
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2020,122.837962742
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2021,114.9943606646
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2022,89.8891947068
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2023,97.7503871471
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"47.9 Maloobchod mimo prodejny, stánky a trhy",2024,115.7664133036
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2000,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2001,110.3765021656
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2002,116.0559459334
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2003,133.3008167783
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2004,138.2504775918
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2005,127.0997938658
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2006,133.8736172741
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2007,120.8026571769
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2008,121.4919679013
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2009,102.1807904662
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2010,111.1219425691
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2011,113.2669276932
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2012,109.1193225682
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2013,126.6809356771
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2014,121.522422722
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2015,122.559941364
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2016,122.1592004701
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2017,122.0801016633
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2018,120.0283924523
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2019,117.6074655021
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,47.91 Maloobchod prostřednictvím internetu nebo zásilkové služby,2020,127.1086818413
