Území,Ukazatel,Typ indexu,Typ zakázek,Očištění,Vybraná odvětví průmyslu,Kumulace měsíců,value
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – srpen 2003,103.4426262669
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – červenec 2003,103.9776651302
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – červen 2003,103.5612729483
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – květen 2003,103.6682699562
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – duben 2003,102.1772777188
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – březen 2003,102.1363138683
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – únor 2003,98.2181286707
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden 2003,96.9703146432
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – prosinec 2002,99.921844706
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – listopad 2002,99.5818432328
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – říjen 2002,102.9386802119
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – září 2002,103.6828373889
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – srpen 2002,102.5909943956
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – červenec 2002,101.1444547475
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – červen 2002,100.1134509134
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – květen 2002,99.7933322175
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – duben 2002,98.71492709
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – březen 2002,97.6108858218
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – únor 2002,101.0820930966
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden 2002,102.6800549249
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – prosinec 2001,119.7833460044
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – listopad 2001,120.6126982515
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – říjen 2001,120.977708926
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – září 2001,128.157126988
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – srpen 2001,130.3557399772
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – červenec 2001,131.6629869512
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – červen 2001,131.7941663834
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – květen 2001,136.4918127834
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – duben 2001,138.7899963736
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – březen 2001,160.3338797687
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – únor 2001,180.0116554893
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden 2001,202.6192364355
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – prosinec 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – listopad 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – říjen 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – září 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – srpen 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – červenec 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – červen 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – květen 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – duben 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – březen 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden – únor 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení",leden 2000,
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – srpen 2025,95.1026032336
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – červenec 2025,96.7768364684
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – červen 2025,97.4585718827
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – květen 2025,97.0428750975
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – duben 2025,100.8767103573
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – březen 2025,103.4551004643
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – únor 2025,109.882838957
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden 2025,123.8374836017
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – prosinec 2024,110.0126683094
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – listopad 2024,109.6618434917
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – říjen 2024,109.8647431333
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – září 2024,108.9152451345
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – srpen 2024,107.824741195
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – červenec 2024,106.8132074875
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – červen 2024,102.9940083006
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – květen 2024,104.0617253555
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – duben 2024,100.0526477744
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – březen 2024,99.9268471693
Česko,Nové průmyslové zakázky (běžné ceny),Meziroční index,Celkem,Bez očištění,"26 Výroba počítačů, elektronických a optických přístrojů a zařízení",leden – únor 2024,101.8006102473
