Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Měsíce,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,srpen 2022,87.7010130444
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,září 2022,86.1111389739
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,říjen 2022,84.283957951
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,listopad 2022,81.8476765008
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,prosinec 2022,90.5216734712
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,leden 2023,107.0210234042
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,únor 2023,90.3911157023
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,březen 2023,106.5627781932
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,duben 2023,90.9624635796
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,květen 2023,91.7938752565
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,červen 2023,89.0424370599
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,červenec 2023,91.781833708
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,srpen 2023,86.8410838182
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,září 2023,91.615161196
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,říjen 2023,91.3366427699
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,listopad 2023,88.8766208532
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,prosinec 2023,83.2889171916
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,leden 2024,70.7517528992
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,únor 2024,87.5846121294
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,březen 2024,68.0963406709
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,duben 2024,85.1342453494
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,květen 2024,85.4771140573
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,červen 2024,90.3854207719
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,červenec 2024,87.1433908114
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,srpen 2024,91.3222504022
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,září 2024,87.3454549172
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,říjen 2024,89.4766484633
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,listopad 2024,93.7651845577
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,prosinec 2024,94.9917957463
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,leden 2025,94.7605274156
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,únor 2025,93.8957308417
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,březen 2025,99.6279997374
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,duben 2025,101.2361825718
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,květen 2025,100.0019288128
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,červen 2025,98.6044868242
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,červenec 2025,100.8151483016
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,srpen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,září 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,říjen 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,listopad 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,prosinec 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2016,101.8612887647
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2016,103.0808681169
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2016,102.443768469
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2016,103.8792814426
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2016,100.2695143001
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2016,103.9043707599
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2016,100.8069015902
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,srpen 2016,103.3881510932
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,září 2016,100.3907825757
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,říjen 2016,95.9731188328
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,listopad 2016,100.384196086
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,prosinec 2016,98.8578135073
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2017,97.6518270145
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2017,97.8320564144
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2017,101.5542321026
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2017,98.6630751986
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2017,104.0325502482
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2017,100.2163748332
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2017,105.243570097
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,srpen 2017,101.7763940844
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,září 2017,103.9305637762
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,říjen 2017,108.8382298918
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,listopad 2017,104.0186161193
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,prosinec 2017,105.3515292089
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2018,111.0115391016
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2018,109.0159087778
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2018,102.4703484522
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2018,104.1051120864
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2018,100.8373055824
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2018,99.8716676718
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2018,95.1795242385
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,srpen 2018,97.6406126268
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,září 2018,95.2168875712
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,říjen 2018,92.7066351289
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,listopad 2018,93.6734768189
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,prosinec 2018,92.4345586759
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2019,87.7663338146
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2019,88.3739384026
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2019,92.7907751955
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2019,94.6957977469
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2019,93.860613095
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2019,97.3959612742
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2019,117.8947193755
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,srpen 2019,98.6110715704
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,září 2019,102.0238117971
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,říjen 2019,105.68123402
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,listopad 2019,105.0205379267
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,prosinec 2019,107.786910373
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2020,108.9557216941
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2020,110.4941435586
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2020,108.8735516349
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2020,103.1995345849
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2020,108.4127814106
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2020,109.1282105889
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2020,92.1487986725
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,srpen 2020,109.6129132084
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,září 2020,107.203648949
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,říjen 2020,103.854684836
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,listopad 2020,104.4416866715
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,prosinec 2020,103.0708096029
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2021,101.5825726876
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2021,98.484063165
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2021,99.2524596831
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2021,103.5862667714
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2021,97.2589201354
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2021,92.3992947385
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2021,92.2215339155
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,srpen 2021,90.4334997749
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,září 2021,89.1216411181
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,říjen 2021,87.022414647
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,listopad 2021,88.502700194
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,prosinec 2021,83.8431064905
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2022,88.094276137
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2022,87.5652208103
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2022,85.2866517486
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2022,83.8895475226
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2022,84.4731029207
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2022,88.0604430731
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2022,85.6923716444
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,srpen 2022,87.8059504707
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,září 2022,92.0152042453
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,říjen 2022,95.0490080523
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,listopad 2022,93.6873778976
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,prosinec 2022,100.8168601511
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2023,96.5092325568
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2023,101.634204267
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2023,101.9873177942
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2023,106.0516183133
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2023,110.7984579045
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2023,107.4726666209
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2023,112.617912075
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,srpen 2023,110.3123300644
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,září 2023,107.2216965957
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,říjen 2023,107.2257917222
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,listopad 2023,107.9611405493
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,prosinec 2023,104.9282332286
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,leden 2024,107.2071184993
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,únor 2024,103.204201321
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,březen 2024,106.736432648
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,duben 2024,98.6070907635
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,květen 2024,97.5579015465
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červen 2024,99.9742404858
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,červenec 2024,97.4404400042
