Území;Čtvrtletí;Ukazatel;value
Česko;3. čtvrtletí 2006;Přírůstek/úbytek stěhováním na 1 000 obyvatel;3.68623012670479
Česko;3. čtvrtletí 2006;Celkový přírůstek/úbytek na 1 000 obyvatel;4.5587357696455
Česko;3. čtvrtletí 2006;Kojenecká úmrtnost;2.66397868817049
Česko;3. čtvrtletí 2006;Novorozenecká úmrtnost;2.05198358413133
Česko;2. čtvrtletí 2006;Sňatky na 1 000 obyvatel;6.4666553617119
Česko;2. čtvrtletí 2006;Rozvody na 1 000 obyvatel;3.15652515570778
Česko;2. čtvrtletí 2006;Živě narození na 1 000 obyvatel;10.7640790971016
Česko;2. čtvrtletí 2006;Potraty na 1 000 obyvatel;3.79830503506293
Česko;2. čtvrtletí 2006;UPT na 1 000 obyvatel;2.45103631147146
Česko;2. čtvrtletí 2006;Zemřelí na 1 000 obyvatel;10.0703158292238
Česko;2. čtvrtletí 2006;Přistěhovalí na 1 000 obyvatel;6.288817453608
Česko;2. čtvrtletí 2006;Vystěhovalí na 1 000 obyvatel;3.58216357752128
Česko;2. čtvrtletí 2006;Přirozený přírůstek/úbytek na 1 000 obyvatel;0.693763267877825
Česko;2. čtvrtletí 2006;Přírůstek/úbytek stěhováním na 1 000 obyvatel;2.70665387608673
Česko;2. čtvrtletí 2006;Celkový přírůstek/úbytek na 1 000 obyvatel;3.40041714396455
Česko;2. čtvrtletí 2006;Kojenecká úmrtnost;3.08641975308642
Česko;2. čtvrtletí 2006;Novorozenecká úmrtnost;2.17864923747277
Česko;1. čtvrtletí 2006;Sňatky na 1 000 obyvatel;1.93641751252464
Česko;1. čtvrtletí 2006;Rozvody na 1 000 obyvatel;3.29934536141351
Česko;1. čtvrtletí 2006;Živě narození na 1 000 obyvatel;9.78254713128768
Česko;1. čtvrtletí 2006;Potraty na 1 000 obyvatel;4.17460924115555
Česko;1. čtvrtletí 2006;UPT na 1 000 obyvatel;2.74325814274324
Česko;1. čtvrtletí 2006;Zemřelí na 1 000 obyvatel;10.7147644672804
Česko;1. čtvrtletí 2006;Přistěhovalí na 1 000 obyvatel;6.39974913606234
Česko;1. čtvrtletí 2006;Vystěhovalí na 1 000 obyvatel;2.75156385511314
Česko;1. čtvrtletí 2006;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.932217335992765
Česko;1. čtvrtletí 2006;Přírůstek/úbytek stěhováním na 1 000 obyvatel;3.6481852809492
Česko;1. čtvrtletí 2006;Celkový přírůstek/úbytek na 1 000 obyvatel;2.71596794495643
Česko;1. čtvrtletí 2006;Kojenecká úmrtnost;3.84086682299668
Česko;1. čtvrtletí 2006;Novorozenecká úmrtnost;2.70882186463977
Česko;4. čtvrtletí 2005;Sňatky na 1 000 obyvatel;3.18915036186212
Česko;4. čtvrtletí 2005;Rozvody na 1 000 obyvatel;3.01380321852876
Česko;4. čtvrtletí 2005;Živě narození na 1 000 obyvatel;9.20901520318749
Česko;4. čtvrtletí 2005;Potraty na 1 000 obyvatel;3.86615290863926
Česko;4. čtvrtletí 2005;UPT na 1 000 obyvatel;2.53227596398859
Česko;4. čtvrtletí 2005;Zemřelí na 1 000 obyvatel;10.2382603557778
Česko;4. čtvrtletí 2005;Přistěhovalí na 1 000 obyvatel;6.58422717019962
Česko;4. čtvrtletí 2005;Vystěhovalí na 1 000 obyvatel;3.38965769132499
Česko;4. čtvrtletí 2005;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.02924515259029
Česko;4. čtvrtletí 2005;Přírůstek/úbytek stěhováním na 1 000 obyvatel;3.19456947887463
Česko;4. čtvrtletí 2005;Celkový přírůstek/úbytek na 1 000 obyvatel;2.16532432628434
Česko;4. čtvrtletí 2005;Kojenecká úmrtnost;3.36261611533773
Česko;4. čtvrtletí 2005;Novorozenecká úmrtnost;1.89147156487747
Česko;3. čtvrtletí 2005;Sňatky na 1 000 obyvatel;8.30410772214547
Česko;3. čtvrtletí 2005;Rozvody na 1 000 obyvatel;2.7629988879535
Česko;3. čtvrtletí 2005;Živě narození na 1 000 obyvatel;10.5231085118397
Česko;3. čtvrtletí 2005;Potraty na 1 000 obyvatel;3.83239685889048
Česko;3. čtvrtletí 2005;UPT na 1 000 obyvatel;2.48053833693427
Česko;3. čtvrtletí 2005;Zemřelí na 1 000 obyvatel;9.84853537147692
Česko;3. čtvrtletí 2005;Přistěhovalí na 1 000 obyvatel;6.33618297780164
Česko;3. čtvrtletí 2005;Vystěhovalí na 1 000 obyvatel;2.59638978378578
Česko;3. čtvrtletí 2005;Přirozený přírůstek/úbytek na 1 000 obyvatel;0.674573140362787
Česko;3. čtvrtletí 2005;Přírůstek/úbytek stěhováním na 1 000 obyvatel;3.73979319401587
Česko;3. čtvrtletí 2005;Celkový přírůstek/úbytek na 1 000 obyvatel;4.41436633437865
Česko;3. čtvrtletí 2005;Kojenecká úmrtnost;3.42427924444935
Česko;3. čtvrtletí 2005;Novorozenecká úmrtnost;2.13557200191465
Česko;2. čtvrtletí 2005;Sňatky na 1 000 obyvatel;6.44498816694882
Česko;2. čtvrtletí 2005;Rozvody na 1 000 obyvatel;3.32485150781259
Česko;2. čtvrtletí 2005;Živě narození na 1 000 obyvatel;10.5886990694668
Česko;2. čtvrtletí 2005;Potraty na 1 000 obyvatel;3.87820907770213
Česko;2. čtvrtletí 2005;UPT na 1 000 obyvatel;2.58168170275186
Česko;2. čtvrtletí 2005;Zemřelí na 1 000 obyvatel;10.1282867469648
Česko;2. čtvrtletí 2005;Přistěhovalí na 1 000 obyvatel;5.95986887995139
Česko;2. čtvrtletí 2005;Vystěhovalí na 1 000 obyvatel;1.92518236044492
Česko;2. čtvrtletí 2005;Přirozený přírůstek/úbytek na 1 000 obyvatel;0.460412322502003
Česko;2. čtvrtletí 2005;Přírůstek/úbytek stěhováním na 1 000 obyvatel;4.03468651950648
Česko;2. čtvrtletí 2005;Celkový přírůstek/úbytek na 1 000 obyvatel;4.49509884200848
Česko;2. čtvrtletí 2005;Kojenecká úmrtnost;3.22222222222222
Česko;2. čtvrtletí 2005;Novorozenecká úmrtnost;1.96296296296296
Česko;1. čtvrtletí 2005;Sňatky na 1 000 obyvatel;2.2709968153804
Česko;1. čtvrtletí 2005;Rozvody na 1 000 obyvatel;3.13154749542235
Česko;1. čtvrtletí 2005;Živě narození na 1 000 obyvatel;9.62555096749545
Česko;1. čtvrtletí 2005;Potraty na 1 000 obyvatel;4.06867091923935
Česko;1. čtvrtletí 2005;UPT na 1 000 obyvatel;2.74789027661158
Česko;1. čtvrtletí 2005;Zemřelí na 1 000 obyvatel;11.9993060245222
Česko;1. čtvrtletí 2005;Přistěhovalí na 1 000 obyvatel;4.65546412153628
Česko;1. čtvrtletí 2005;Vystěhovalí na 1 000 obyvatel;1.46718138072619
Česko;1. čtvrtletí 2005;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.37375505702672
Česko;1. čtvrtletí 2005;Přírůstek/úbytek stěhováním na 1 000 obyvatel;3.18828274081008
Česko;1. čtvrtletí 2005;Celkový přírůstek/úbytek na 1 000 obyvatel;0.814527683783362
Česko;1. čtvrtletí 2005;Kojenecká úmrtnost;3.58600222579449
Česko;1. čtvrtletí 2005;Novorozenecká úmrtnost;2.06092081942212
Česko;4. čtvrtletí 2004;Sňatky na 1 000 obyvatel;3.40689265458157
Česko;4. čtvrtletí 2004;Rozvody na 1 000 obyvatel;3.09190109371797
Česko;4. čtvrtletí 2004;Živě narození na 1 000 obyvatel;9.02378790429513
Česko;4. čtvrtletí 2004;Potraty na 1 000 obyvatel;4.01000999423263
Česko;4. čtvrtletí 2004;UPT na 1 000 obyvatel;2.61921907284231
Česko;4. čtvrtletí 2004;Zemřelí na 1 000 obyvatel;10.6587070193338
Česko;4. čtvrtletí 2004;Přistěhovalí na 1 000 obyvatel;4.92889761306835
Česko;4. čtvrtletí 2004;Vystěhovalí na 1 000 obyvatel;0.896694146685868
Česko;4. čtvrtletí 2004;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.63491911503863
Česko;4. čtvrtletí 2004;Přírůstek/úbytek stěhováním na 1 000 obyvatel;4.03220346638248
Česko;4. čtvrtletí 2004;Celkový přírůstek/úbytek na 1 000 obyvatel;2.39728435134385
Česko;4. čtvrtletí 2004;Kojenecká úmrtnost;3.96962374870556
Česko;4. čtvrtletí 2004;Novorozenecká úmrtnost;2.0711080428029
Česko;3. čtvrtletí 2004;Sňatky na 1 000 obyvatel;7.96171109303525
Česko;3. čtvrtletí 2004;Rozvody na 1 000 obyvatel;2.79067072129978
Česko;3. čtvrtletí 2004;Živě narození na 1 000 obyvatel;9.95866549776317
Česko;3. čtvrtletí 2004;Potraty na 1 000 obyvatel;3.98728476557675
Česko;3. čtvrtletí 2004;UPT na 1 000 obyvatel;2.63948666100038
Česko;3. čtvrtletí 2004;Zemřelí na 1 000 obyvatel;9.94697600856476
Česko;3. čtvrtletí 2004;Přistěhovalí na 1 000 obyvatel;6.84302697674766
Česko;3. čtvrtletí 2004;Vystěhovalí na 1 000 obyvatel;3.93351311526407
Česko;3. čtvrtletí 2004;Přirozený přírůstek/úbytek na 1 000 obyvatel;0.011689489198407
Česko;3. čtvrtletí 2004;Přírůstek/úbytek stěhováním na 1 000 obyvatel;2.90951386148359
Česko;3. čtvrtletí 2004;Celkový přírůstek/úbytek na 1 000 obyvatel;2.921203350682
Česko;3. čtvrtletí 2004;Kojenecká úmrtnost;3.48227560842006
Česko;3. čtvrtletí 2004;Novorozenecká úmrtnost;1.91720791924251
Česko;2. čtvrtletí 2004;Sňatky na 1 000 obyvatel;6.53393302941031
Česko;2. čtvrtletí 2004;Rozvody na 1 000 obyvatel;3.51818069396148
Česko;2. čtvrtletí 2004;Živě narození na 1 000 obyvatel;10.0178303765556
Česko;2. čtvrtletí 2004;Potraty na 1 000 obyvatel;3.97726229213185
Česko;2. čtvrtletí 2004;UPT na 1 000 obyvatel;2.67961791206743
Česko;2. čtvrtletí 2004;Zemřelí na 1 000 obyvatel;10.150629087786
Česko;2. čtvrtletí 2004;Přistěhovalí na 1 000 obyvatel;4.70824629608554
Česko;2. čtvrtletí 2004;Vystěhovalí na 1 000 obyvatel;4.04228243264525
Česko;2. čtvrtletí 2004;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.132798711230401
Česko;2. čtvrtletí 2004;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.665963863440289
Česko;2. čtvrtletí 2004;Celkový přírůstek/úbytek na 1 000 obyvatel;0.533165152209888
Česko;2. čtvrtletí 2004;Kojenecká úmrtnost;3.69758476909763
Česko;2. čtvrtletí 2004;Novorozenecká úmrtnost;2.63551254818661
Česko;1. čtvrtletí 2004;Sňatky na 1 000 obyvatel;2.23940058019715
Česko;1. čtvrtletí 2004;Rozvody na 1 000 obyvatel;3.55790037631533
Česko;1. čtvrtletí 2004;Živě narození na 1 000 obyvatel;9.26338709119734
Česko;1. čtvrtletí 2004;Potraty na 1 000 obyvatel;4.21596811675686
Česko;1. čtvrtletí 2004;UPT na 1 000 obyvatel;2.86594411750375
Česko;1. čtvrtletí 2004;Zemřelí na 1 000 obyvatel;11.2364081549044
Česko;1. čtvrtletí 2004;Přistěhovalí na 1 000 obyvatel;4.44648885218099
Česko;1. čtvrtletí 2004;Vystěhovalí na 1 000 obyvatel;4.79246698158678
Česko;1. čtvrtletí 2004;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.97302106370704
Česko;1. čtvrtletí 2004;Přírůstek/úbytek stěhováním na 1 000 obyvatel;-0.345978129405788
Česko;1. čtvrtletí 2004;Celkový přírůstek/úbytek na 1 000 obyvatel;-2.31899919311283
Česko;1. čtvrtletí 2004;Kojenecká úmrtnost;3.87102263059384
Česko;1. čtvrtletí 2004;Novorozenecká úmrtnost;2.55232261357836
Česko;4. čtvrtletí 2003;Sňatky na 1 000 obyvatel;3.24786887104368
Česko;4. čtvrtletí 2003;Rozvody na 1 000 obyvatel;3.1748219338794
Česko;4. čtvrtletí 2003;Živě narození na 1 000 obyvatel;8.49015225519506
Česko;4. čtvrtletí 2003;Potraty na 1 000 obyvatel;3.97561840991972
Česko;4. čtvrtletí 2003;UPT na 1 000 obyvatel;2.68719477355403
Česko;4. čtvrtletí 2003;Zemřelí na 1 000 obyvatel;10.6936053438048
Česko;4. čtvrtletí 2003;Přistěhovalí na 1 000 obyvatel;5.90747676939205
Česko;4. čtvrtletí 2003;Vystěhovalí na 1 000 obyvatel;2.84844200186879
Česko;4. čtvrtletí 2003;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.20345308860973
Česko;4. čtvrtletí 2003;Přírůstek/úbytek stěhováním na 1 000 obyvatel;3.05903476752326
Česko;4. čtvrtletí 2003;Celkový přírůstek/úbytek na 1 000 obyvatel;0.855581678913529
Česko;4. čtvrtletí 2003;Kojenecká úmrtnost;4.75950757402407
Česko;4. čtvrtletí 2003;Novorozenecká úmrtnost;3.0662212255732
Česko;3. čtvrtletí 2003;Sňatky na 1 000 obyvatel;7.28694822632777
Česko;3. čtvrtletí 2003;Rozvody na 1 000 obyvatel;3.14452516419127
Česko;3. čtvrtletí 2003;Živě narození na 1 000 obyvatel;9.77411252358278
Česko;3. čtvrtletí 2003;Potraty na 1 000 obyvatel;4.02735575485493
Česko;3. čtvrtletí 2003;UPT na 1 000 obyvatel;2.73518099335515
Česko;3. čtvrtletí 2003;Zemřelí na 1 000 obyvatel;10.1313654134198
Česko;3. čtvrtletí 2003;Přistěhovalí na 1 000 obyvatel;6.85505708311891
Česko;3. čtvrtletí 2003;Vystěhovalí na 1 000 obyvatel;3.54259584884102
Česko;3. čtvrtletí 2003;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.357252889837035
Česko;3. čtvrtletí 2003;Přírůstek/úbytek stěhováním na 1 000 obyvatel;3.31246123427789
Česko;3. čtvrtletí 2003;Celkový přírůstek/úbytek na 1 000 obyvatel;2.95520834444085
Česko;3. čtvrtletí 2003;Kojenecká úmrtnost;3.61929761762717
Česko;3. čtvrtletí 2003;Novorozenecká úmrtnost;2.14771506980074
Česko;2. čtvrtletí 2003;Sňatky na 1 000 obyvatel;6.15323268275717
Česko;2. čtvrtletí 2003;Rozvody na 1 000 obyvatel;3.43725256597838
Česko;2. čtvrtletí 2003;Živě narození na 1 000 obyvatel;9.50239090379514
Česko;2. čtvrtletí 2003;Potraty na 1 000 obyvatel;4.07947607172697
Česko;2. čtvrtletí 2003;UPT na 1 000 obyvatel;2.86778555047075
Česko;2. čtvrtletí 2003;Zemřelí na 1 000 obyvatel;10.4954186760029
Česko;2. čtvrtletí 2003;Přistěhovalí na 1 000 obyvatel;5.89091603956408
Česko;2. čtvrtletí 2003;Vystěhovalí na 1 000 obyvatel;2.7938492252529
Česko;2. čtvrtletí 2003;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.993027772207712
Česko;2. čtvrtletí 2003;Přírůstek/úbytek stěhováním na 1 000 obyvatel;3.09706681431118
Česko;2. čtvrtletí 2003;Celkový přírůstek/úbytek na 1 000 obyvatel;2.10403904210347
Česko;2. čtvrtletí 2003;Kojenecká úmrtnost;3.64208260905554
Česko;2. čtvrtletí 2003;Novorozenecká úmrtnost;2.02797781640593
Česko;1. čtvrtletí 2003;Sňatky na 1 000 obyvatel;2.462762329111
Česko;1. čtvrtletí 2003;Rozvody na 1 000 obyvatel;3.11135999724922
Česko;1. čtvrtletí 2003;Živě narození na 1 000 obyvatel;8.95907839698718
Česko;1. čtvrtletí 2003;Potraty na 1 000 obyvatel;4.5091655174858
Česko;1. čtvrtletí 2003;UPT na 1 000 obyvatel;3.20282380084934
Česko;1. čtvrtletí 2003;Zemřelí na 1 000 obyvatel;12.3344904185428
Česko;1. čtvrtletí 2003;Přistěhovalí na 1 000 obyvatel;4.85076294049668
Česko;1. čtvrtletí 2003;Vystěhovalí na 1 000 obyvatel;4.24630649931329
Česko;1. čtvrtletí 2003;Přirozený přírůstek/úbytek na 1 000 obyvatel;-3.37541202155565
Česko;1. čtvrtletí 2003;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.604456441183387
Česko;1. čtvrtletí 2003;Celkový přírůstek/úbytek na 1 000 obyvatel;-2.77095558037226
Česko;1. čtvrtletí 2003;Kojenecká úmrtnost;3.63975320697767
Česko;1. čtvrtletí 2003;Novorozenecká úmrtnost;2.26374894580319
Česko;4. čtvrtletí 2002;Sňatky na 1 000 obyvatel;3.54279903089654
Česko;4. čtvrtletí 2002;Rozvody na 1 000 obyvatel;3.12867533778878
Česko;4. čtvrtletí 2002;Živě narození na 1 000 obyvatel;8.43645788325447
Česko;4. čtvrtletí 2002;Potraty na 1 000 obyvatel;4.11207329071792
Česko;4. čtvrtletí 2002;UPT na 1 000 obyvatel;2.84948208741191
Česko;4. čtvrtletí 2002;Zemřelí na 1 000 obyvatel;10.8932029471557
Česko;4. čtvrtletí 2002;Přistěhovalí na 1 000 obyvatel;6.22663164106535
Česko;4. čtvrtletí 2002;Vystěhovalí na 1 000 obyvatel;3.50819151100303
Česko;4. čtvrtletí 2002;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.45674506390126
Česko;4. čtvrtletí 2002;Přírůstek/úbytek stěhováním na 1 000 obyvatel;2.71844013006231
Česko;4. čtvrtletí 2002;Celkový přírůstek/úbytek na 1 000 obyvatel;0.261695066161055
Česko;4. čtvrtletí 2002;Kojenecká úmrtnost;4.65523598820059
Česko;4. čtvrtletí 2002;Novorozenecká úmrtnost;2.48893805309735
Česko;3. čtvrtletí 2002;Sňatky na 1 000 obyvatel;7.52655203987824
Česko;3. čtvrtletí 2002;Rozvody na 1 000 obyvatel;3.00354267575981
Česko;3. čtvrtletí 2002;Živě narození na 1 000 obyvatel;9.29958726696473
Česko;3. čtvrtletí 2002;Potraty na 1 000 obyvatel;4.09287622940519
Česko;3. čtvrtletí 2002;UPT na 1 000 obyvatel;2.86197987193014
Česko;3. čtvrtletí 2002;Zemřelí na 1 000 obyvatel;10.0513479807086
Česko;3. čtvrtletí 2002;Přistěhovalí na 1 000 obyvatel;4.53662117217897
Česko;3. čtvrtletí 2002;Vystěhovalí na 1 000 obyvatel;3.0762686216833
Česko;3. čtvrtletí 2002;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.751760713743845
Česko;3. čtvrtletí 2002;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.46035255049567
Česko;3. čtvrtletí 2002;Celkový přírůstek/úbytek na 1 000 obyvatel;0.708591836751829
Česko;3. čtvrtletí 2002;Kojenecká úmrtnost;4.26564068250251
Česko;3. čtvrtletí 2002;Novorozenecká úmrtnost;3.30378052860488
Česko;2. čtvrtletí 2002;Sňatky na 1 000 obyvatel;6.60953948645902
Česko;2. čtvrtletí 2002;Rozvody na 1 000 obyvatel;3.1966422382458
Česko;2. čtvrtletí 2002;Živě narození na 1 000 obyvatel;9.59228586030067
Česko;2. čtvrtletí 2002;Potraty na 1 000 obyvatel;4.32824572676626
Česko;2. čtvrtletí 2002;UPT na 1 000 obyvatel;3.14945932698017
Česko;2. čtvrtletí 2002;Zemřelí na 1 000 obyvatel;10.5536376773377
Česko;2. čtvrtletí 2002;Přistěhovalí na 1 000 obyvatel;3.54658216346581
Česko;2. čtvrtletí 2002;Vystěhovalí na 1 000 obyvatel;2.87737120534843
Česko;2. čtvrtletí 2002;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.961351817037019
Česko;2. čtvrtletí 2002;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.669210958117385
Česko;2. čtvrtletí 2002;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.292140858919634
Česko;2. čtvrtletí 2002;Kojenecká úmrtnost;3.56615838662076
Česko;2. čtvrtletí 2002;Novorozenecká úmrtnost;2.33644859813084
Česko;1. čtvrtletí 2002;Sňatky na 1 000 obyvatel;2.96453247706603
Česko;1. čtvrtletí 2002;Rozvody na 1 000 obyvatel;3.12392876605818
Česko;1. čtvrtletí 2002;Živě narození na 1 000 obyvatel;9.05577619905046
Česko;1. čtvrtletí 2002;Potraty na 1 000 obyvatel;4.62527485963265
Česko;1. čtvrtletí 2002;UPT na 1 000 obyvatel;3.35686199635594
Česko;1. čtvrtletí 2002;Zemřelí na 1 000 obyvatel;10.9482593209748
Česko;1. čtvrtletí 2002;Přistěhovalí na 1 000 obyvatel;3.17242339762188
Česko;1. čtvrtletí 2002;Vystěhovalí na 1 000 obyvatel;3.23522792046667
Česko;1. čtvrtletí 2002;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.89248312192429
Česko;1. čtvrtletí 2002;Přírůstek/úbytek stěhováním na 1 000 obyvatel;-0.062804522844789
Česko;1. čtvrtletí 2002;Celkový přírůstek/úbytek na 1 000 obyvatel;-1.95528764476908
Česko;1. čtvrtletí 2002;Kojenecká úmrtnost;4.16995873935563
Česko;1. čtvrtletí 2002;Novorozenecká úmrtnost;2.67755245369151
Česko;4. čtvrtletí 2001;Sňatky na 1 000 obyvatel;3.74333872940155
Česko;4. čtvrtletí 2001;Rozvody na 1 000 obyvatel;2.99319478103351
Česko;4. čtvrtletí 2001;Živě narození na 1 000 obyvatel;8.1839888970841
Česko;4. čtvrtletí 2001;Potraty na 1 000 obyvatel;4.27671399667721
Česko;4. čtvrtletí 2001;UPT na 1 000 obyvatel;3.01572629268827
Česko;4. čtvrtletí 2001;Zemřelí na 1 000 obyvatel;10.8112408508972
Česko;4. čtvrtletí 2001;Přistěhovalí na 1 000 obyvatel;1.53408516421821
Česko;4. čtvrtletí 2001;Vystěhovalí na 1 000 obyvatel;3.37933827387547
Česko;4. čtvrtletí 2001;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.62725195381306
Česko;4. čtvrtletí 2001;Přírůstek/úbytek stěhováním na 1 000 obyvatel;-1.84525310965726
Česko;4. čtvrtletí 2001;Celkový přírůstek/úbytek na 1 000 obyvatel;-4.47250506347032
Česko;4. čtvrtletí 2001;Kojenecká úmrtnost;4.98409835287416
Česko;4. čtvrtletí 2001;Novorozenecká úmrtnost;3.13286182180662
Česko;3. čtvrtletí 2001;Sňatky na 1 000 obyvatel;7.33114597795997
Česko;3. čtvrtletí 2001;Rozvody na 1 000 obyvatel;2.58746328633881
Česko;3. čtvrtletí 2001;Živě narození na 1 000 obyvatel;9.07242415115467
Česko;3. čtvrtletí 2001;Potraty na 1 000 obyvatel;4.31787302688763
Česko;3. čtvrtletí 2001;UPT na 1 000 obyvatel;3.08935197959355
Česko;3. čtvrtletí 2001;Zemřelí na 1 000 obyvatel;10.080083120752
Česko;3. čtvrtletí 2001;Přistěhovalí na 1 000 obyvatel;1.16602755958023
Česko;3. čtvrtletí 2001;Vystěhovalí na 1 000 obyvatel;2.58164091170709
Česko;3. čtvrtletí 2001;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.00765896959729
Česko;3. čtvrtletí 2001;Přírůstek/úbytek stěhováním na 1 000 obyvatel;-1.41561335212686
Česko;3. čtvrtletí 2001;Celkový přírůstek/úbytek na 1 000 obyvatel;-2.42327232172415
Česko;3. čtvrtletí 2001;Kojenecká úmrtnost;3.37996833953707
Česko;3. čtvrtletí 2001;Novorozenecká úmrtnost;2.01086723997775
Česko;2. čtvrtletí 2001;Sňatky na 1 000 obyvatel;6.54994391642118
Česko;2. čtvrtletí 2001;Rozvody na 1 000 obyvatel;3.34811515564862
Česko;2. čtvrtletí 2001;Živě narození na 1 000 obyvatel;9.42233414717795
Česko;2. čtvrtletí 2001;Potraty na 1 000 obyvatel;4.33290104716012
Česko;2. čtvrtletí 2001;UPT na 1 000 obyvatel;3.1865334004504
Česko;2. čtvrtletí 2001;Zemřelí na 1 000 obyvatel;10.3161322542089
Česko;2. čtvrtletí 2001;Přistěhovalí na 1 000 obyvatel;0.987139023868757
Česko;2. čtvrtletí 2001;Vystěhovalí na 1 000 obyvatel;2.15703799415104
Česko;2. čtvrtletí 2001;Přirozený přírůstek/úbytek na 1 000 obyvatel;-0.893798107030949
Česko;2. čtvrtletí 2001;Přírůstek/úbytek stěhováním na 1 000 obyvatel;-1.16989897028228
Česko;2. čtvrtletí 2001;Celkový přírůstek/úbytek na 1 000 obyvatel;-2.06369707731323
Česko;2. čtvrtletí 2001;Kojenecká úmrtnost;3.41311134235172
Česko;2. čtvrtletí 2001;Novorozenecká úmrtnost;2.12278876170656
Česko;1. čtvrtletí 2001;Sňatky na 1 000 obyvatel;2.83437763002631
Česko;1. čtvrtletí 2001;Rozvody na 1 000 obyvatel;3.44010196830326
Česko;1. čtvrtletí 2001;Živě narození na 1 000 obyvatel;8.82026605148046
Česko;1. čtvrtletí 2001;Potraty na 1 000 obyvatel;4.70784178100593
Česko;1. čtvrtletí 2001;UPT na 1 000 obyvatel;3.44129121765851
Česko;1. čtvrtletí 2001;Zemřelí na 1 000 obyvatel;10.9617077238444
Česko;1. čtvrtletí 2001;Přistěhovalí na 1 000 obyvatel;1.36684392564066
Česko;1. čtvrtletí 2001;Vystěhovalí na 1 000 obyvatel;0.245381783634445
Česko;1. čtvrtletí 2001;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.14144167236393
Česko;1. čtvrtletí 2001;Přírůstek/úbytek stěhováním na 1 000 obyvatel;1.12146214200621
Česko;1. čtvrtletí 2001;Celkový přírůstek/úbytek na 1 000 obyvatel;-1.01997953035772
Česko;1. čtvrtletí 2001;Kojenecká úmrtnost;4.2247191011236
Česko;1. čtvrtletí 2001;Novorozenecká úmrtnost;2.15730337078652
Česko;4. čtvrtletí 2000;Sňatky na 1 000 obyvatel;4.06608418151277
Česko;4. čtvrtletí 2000;Rozvody na 1 000 obyvatel;2.94419205216245
Česko;4. čtvrtletí 2000;Živě narození na 1 000 obyvatel;8.13642969362735
Česko;4. čtvrtletí 2000;Potraty na 1 000 obyvatel;4.51778522530506
Česko;4. čtvrtletí 2000;UPT na 1 000 obyvatel;3.24325998167158
Česko;4. čtvrtletí 2000;Zemřelí na 1 000 obyvatel;10.6448038433315
Česko;4. čtvrtletí 2000;Přistěhovalí na 1 000 obyvatel;0.680263321525955
Česko;4. čtvrtletí 2000;Vystěhovalí na 1 000 obyvatel;0.086776186800577
Česko;4. čtvrtletí 2000;Přirozený přírůstek/úbytek na 1 000 obyvatel;-2.50837414970419
Česko;4. čtvrtletí 2000;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.593487134725377
Česko;4. čtvrtletí 2000;Celkový přírůstek/úbytek na 1 000 obyvatel;-1.91488701497881
Česko;4. čtvrtletí 2000;Kojenecká úmrtnost;5.33257153739942
Česko;4. čtvrtletí 2000;Novorozenecká úmrtnost;3.09479598152645
Česko;3. čtvrtletí 2000;Sňatky na 1 000 obyvatel;7.90256124619087
Česko;3. čtvrtletí 2000;Rozvody na 1 000 obyvatel;2.65213131163514
Česko;3. čtvrtletí 2000;Živě narození na 1 000 obyvatel;8.89672320252373
Česko;3. čtvrtletí 2000;Potraty na 1 000 obyvatel;4.4603674527018
Česko;3. čtvrtletí 2000;UPT na 1 000 obyvatel;3.19626748173552
Česko;3. čtvrtletí 2000;Zemřelí na 1 000 obyvatel;9.90908757878166
Česko;3. čtvrtletí 2000;Přistěhovalí na 1 000 obyvatel;0.708732520486611
Česko;3. čtvrtletí 2000;Vystěhovalí na 1 000 obyvatel;0.089075671973727
Česko;3. čtvrtletí 2000;Přirozený přírůstek/úbytek na 1 000 obyvatel;-1.01236437625792
Česko;3. čtvrtletí 2000;Přírůstek/úbytek stěhováním na 1 000 obyvatel;0.619656848512884
Česko;3. čtvrtletí 2000;Celkový přírůstek/úbytek na 1 000 obyvatel;-0.39270752774504
Česko;3. čtvrtletí 2000;Kojenecká úmrtnost;3.7872192234024
Česko;3. čtvrtletí 2000;Novorozenecká úmrtnost;2.30715653839457
