Území;Ukazatel;Typ indexu;Typ zakázek;Očištění;Vybraná odvětví průmyslu;Čtvrtletí;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2024;101.2137127693
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2024;110.4727146589
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2024;109.8034759894
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2024;103.5341563453
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2023;99.4698167404
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2023;99.557895417
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2023;117.2816411621
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2023;114.1568154679
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2022;115.3154081452
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2022;115.192558256
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2022;110.4416737365
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2022;103.8095558799
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2021;96.8256429774
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2021;111.2581777938
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2021;99.044001977
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2021;92.9993206052
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2020;101.9497891125
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2020;94.8280652629
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2020;104.7908465025
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2020;115.6979624428
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2019;115.5772177479
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2019;110.0118716624
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2019;112.8307574503
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2019;111.2599924611
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2018;114.1484977953
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2018;112.5066238284
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2018;98.3500339868
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2018;107.57747586
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2017;104.0959214896
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2017;101.1233286608
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2017;113.0348754346
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2017;116.9108710447
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2016;90.5064864702
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2016;105.6269105622
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2016;102.3566961285
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2016;92.794183249
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2015;116.1707128837
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2015;103.9522278144
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2015;108.5623002448
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2015;101.9748885013
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2014;100.3457929508
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2014;94.395603467
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2014;98.8967160469
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2014;109.1535370818
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2013;102.3978584561
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2013;109.4934439752
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2013;102.9713882712
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2013;96.1540424222
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2012;100.7695079266
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2012;103.7172907098
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2012;89.3710226525
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2012;105.2410412639
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2011;93.7082032417
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2011;92.0060789975
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2011;106.625117764
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2011;95.3391102651
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2010;106.9358790313
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2010;114.8891070804
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2010;113.4783961118
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2010;115.6036712828
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2009;93.1332868328
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2009;88.0190757617
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2009;93.139406808
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2009;93.3705304537
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2008;112.7857522767
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2008;94.6864344657
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2008;105.007568822
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;1. čtvrtletí 2008;102.7092262401
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;4. čtvrtletí 2007;97.6465692105
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;3. čtvrtletí 2007;132.9629746632
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;21 Výroba základních farmaceutických výrobků a farmaceutických přípravků;2. čtvrtletí 2007;137.5444825697
