Území;Ukazatel;Typ indexu;Typ zakázek;Očištění;Vybraná odvětví průmyslu;Úhrn 12 měsíců;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;únor 2013;98.6970226019
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;leden 2013;99.7644971134
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;prosinec 2012;100.2606877602
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;listopad 2012;102.1859410796
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;říjen 2012;101.2817311452
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;září 2012;101.2338579132
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;srpen 2012;102.5138047405
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červenec 2012;102.7979185738
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červen 2012;102.6373044991
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;květen 2012;104.0665276457
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;duben 2012;106.0863988064
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;březen 2012;105.5838449981
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;únor 2012;106.8337551217
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;leden 2012;106.7963973226
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;prosinec 2011;108.608236209
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;listopad 2011;109.1360010094
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;říjen 2011;110.0833716017
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;září 2011;111.9886823616
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;srpen 2011;113.1006063503
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červenec 2011;115.7620260962
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červen 2011;116.1731553179
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;květen 2011;114.4932623643
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;duben 2011;115.6903631495
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;březen 2011;117.7920587211
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;únor 2011;117.7174781215
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;leden 2011;117.3038053696
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;prosinec 2010;115.0752870675
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;listopad 2010;114.8642356613
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;říjen 2010;115.5906763556
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;září 2010;110.2873970319
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;srpen 2010;104.2451188457
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červenec 2010;98.8152689309
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červen 2010;95.1063851547
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;květen 2010;94.0045221912
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;duben 2010;85.1076853131
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;březen 2010;80.4856883616
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;únor 2010;77.0930864394
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;leden 2010;74.1636680123
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;prosinec 2009;71.3812653352
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;listopad 2009;69.0347063846
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;říjen 2009;65.9339447318
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;září 2009;65.0444146512
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;srpen 2009;67.0702878764
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červenec 2009;66.952162313
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červen 2009;69.0862715786
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;květen 2009;69.6376125755
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;duben 2009;76.3341081378
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;březen 2009;80.3083616524
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;únor 2009;83.176853115
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;leden 2009;86.9990554461
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;prosinec 2008;91.5658122043
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;listopad 2008;94.8575988366
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;říjen 2008;99.5025145912
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;září 2008;107.6414761515
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;srpen 2008;110.9417480517
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červenec 2008;119.9607536954
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červen 2008;121.4163962226
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;květen 2008;125.0163236079
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;duben 2008;120.2967074032
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;březen 2008;116.9866679492
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;únor 2008;118.0010869438
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;leden 2008;117.583650514
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;prosinec 2007;117.1073624693
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;listopad 2007;116.1566795106
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;říjen 2007;117.2286492008
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;září 2007;116.7073080216
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;srpen 2007;115.9139862615
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červenec 2007;112.2824429243
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červen 2007;112.2939239439
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;květen 2007;111.7370488721
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;duben 2007;121.8465975471
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;březen 2007;129.6434326883
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;únor 2007;132.5005759403
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;leden 2007;135.0684048249
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;prosinec 2006;137.3535128906
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;listopad 2006;139.6285906774
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;říjen 2006;138.5343468249
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;září 2006;135.7716703416
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;srpen 2006;135.5108979949
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červenec 2006;134.9358752026
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červen 2006;134.1193275683
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;květen 2006;133.315296892
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;duben 2006;126.5989226985
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;březen 2006;123.7564161593
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;únor 2006;120.5043413817
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;leden 2006;118.5781605548
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;prosinec 2005;117.5171106993
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;listopad 2005;117.0547421234
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;říjen 2005;115.9067731452
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;září 2005;116.0791736482
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;srpen 2005;116.7648415862
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červenec 2005;118.6703598129
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;červen 2005;119.5487765911
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;květen 2005;119.9394206989
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;duben 2005;120.5902885304
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;28 Výroba strojů a zařízení j. n.;březen 2005;119.5580704241
