Území,Měsíce,Ukazatel,value
Česko,červen 2007,Přírůstek/úbytek stěhováním,9580.0
Česko,červen 2007,Celkový přírůstek/úbytek,11628.0
Česko,květen 2007,Počáteční stav obyvatel,10305231.0
Česko,květen 2007,Střední stav obyvatel,10308146.0
Česko,květen 2007,Koncový stav obyvatel,10311061.0
Česko,květen 2007,Sňatky,2038.0
Česko,květen 2007,Rozvody,2887.0
Česko,květen 2007,Živě narození,9918.0
Česko,květen 2007,Potraty,3448.0
Česko,květen 2007,UPT,2235.0
Česko,květen 2007,Zemřelí,8705.0
Česko,květen 2007,Zemřelí do 1 roku,33.0
Česko,květen 2007,Zemřelí do 28 dnů,23.0
Česko,květen 2007,Přirozený přírůstek/úbytek,1213.0
Česko,květen 2007,Přistěhovalí,6363.0
Česko,květen 2007,Vystěhovalí,1746.0
Česko,květen 2007,Přírůstek/úbytek stěhováním,4617.0
Česko,květen 2007,Celkový přírůstek/úbytek,5830.0
Česko,duben 2007,Počáteční stav obyvatel,10303707.0
Česko,duben 2007,Střední stav obyvatel,10304469.0
Česko,duben 2007,Koncový stav obyvatel,10305231.0
Česko,duben 2007,Sňatky,4998.0
Česko,duben 2007,Rozvody,2533.0
Česko,duben 2007,Živě narození,9162.0
Česko,duben 2007,Potraty,3215.0
Česko,duben 2007,UPT,1975.0
Česko,duben 2007,Zemřelí,8535.0
Česko,duben 2007,Zemřelí do 1 roku,31.0
Česko,duben 2007,Zemřelí do 28 dnů,24.0
Česko,duben 2007,Přirozený přírůstek/úbytek,627.0
Česko,duben 2007,Přistěhovalí,2455.0
Česko,duben 2007,Vystěhovalí,1558.0
Česko,duben 2007,Přírůstek/úbytek stěhováním,897.0
Česko,duben 2007,Celkový přírůstek/úbytek,1524.0
Česko,březen 2007,Počáteční stav obyvatel,10295541.0
Česko,březen 2007,Střední stav obyvatel,10299624.0
Česko,březen 2007,Koncový stav obyvatel,10303707.0
Česko,březen 2007,Sňatky,2700.0
Česko,březen 2007,Rozvody,2914.0
Česko,březen 2007,Živě narození,9459.0
Česko,březen 2007,Potraty,3501.0
Česko,březen 2007,UPT,2191.0
Česko,březen 2007,Zemřelí,9084.0
Česko,březen 2007,Zemřelí do 1 roku,29.0
Česko,březen 2007,Zemřelí do 28 dnů,14.0
Česko,březen 2007,Přirozený přírůstek/úbytek,375.0
Česko,březen 2007,Přistěhovalí,9592.0
Česko,březen 2007,Vystěhovalí,1801.0
Česko,březen 2007,Přírůstek/úbytek stěhováním,7791.0
Česko,březen 2007,Celkový přírůstek/úbytek,8166.0
Česko,únor 2007,Počáteční stav obyvatel,10292660.0
Česko,únor 2007,Střední stav obyvatel,10294101.0
Česko,únor 2007,Koncový stav obyvatel,10295541.0
Česko,únor 2007,Sňatky,1630.0
Česko,únor 2007,Rozvody,2480.0
Česko,únor 2007,Živě narození,8458.0
Česko,únor 2007,Potraty,3331.0
Česko,únor 2007,UPT,2147.0
Česko,únor 2007,Zemřelí,8897.0
Česko,únor 2007,Zemřelí do 1 roku,26.0
Česko,únor 2007,Zemřelí do 28 dnů,18.0
Česko,únor 2007,Přirozený přírůstek/úbytek,-439.0
Česko,únor 2007,Přistěhovalí,4543.0
Česko,únor 2007,Vystěhovalí,1223.0
Česko,únor 2007,Přírůstek/úbytek stěhováním,3320.0
Česko,únor 2007,Celkový přírůstek/úbytek,2881.0
Česko,leden 2007,Počáteční stav obyvatel,10287189.0
Česko,leden 2007,Střední stav obyvatel,10289925.0
Česko,leden 2007,Koncový stav obyvatel,10292660.0
Česko,leden 2007,Sňatky,1217.0
Česko,leden 2007,Rozvody,2551.0
Česko,leden 2007,Živě narození,9089.0
Česko,leden 2007,Potraty,3794.0
Česko,leden 2007,UPT,2382.0
Česko,leden 2007,Zemřelí,9605.0
Česko,leden 2007,Zemřelí do 1 roku,33.0
Česko,leden 2007,Zemřelí do 28 dnů,24.0
Česko,leden 2007,Přirozený přírůstek/úbytek,-516.0
Česko,leden 2007,Přistěhovalí,7084.0
Česko,leden 2007,Vystěhovalí,1097.0
Česko,leden 2007,Přírůstek/úbytek stěhováním,5987.0
Česko,leden 2007,Celkový přírůstek/úbytek,5471.0
Česko,prosinec 2006,Počáteční stav obyvatel,10286557.0
Česko,prosinec 2006,Střední stav obyvatel,10286873.0
Česko,prosinec 2006,Koncový stav obyvatel,10287189.0
Česko,prosinec 2006,Sňatky,2072.0
Česko,prosinec 2006,Rozvody,2119.0
Česko,prosinec 2006,Živě narození,8347.0
Česko,prosinec 2006,Potraty,3234.0
Česko,prosinec 2006,UPT,1948.0
Česko,prosinec 2006,Zemřelí,8733.0
Česko,prosinec 2006,Zemřelí do 1 roku,29.0
Česko,prosinec 2006,Zemřelí do 28 dnů,15.0
Česko,prosinec 2006,Přirozený přírůstek/úbytek,-386.0
Česko,prosinec 2006,Přistěhovalí,4767.0
Česko,prosinec 2006,Vystěhovalí,3749.0
Česko,prosinec 2006,Přírůstek/úbytek stěhováním,1018.0
Česko,prosinec 2006,Celkový přírůstek/úbytek,632.0
Česko,listopad 2006,Počáteční stav obyvatel,10282783.0
Česko,listopad 2006,Střední stav obyvatel,10284670.0
Česko,listopad 2006,Koncový stav obyvatel,10286557.0
Česko,listopad 2006,Sňatky,2401.0
Česko,listopad 2006,Rozvody,2907.0
Česko,listopad 2006,Živě narození,8338.0
Česko,listopad 2006,Potraty,3426.0
Česko,listopad 2006,UPT,2134.0
Česko,listopad 2006,Zemřelí,8434.0
Česko,listopad 2006,Zemřelí do 1 roku,42.0
Česko,listopad 2006,Zemřelí do 28 dnů,31.0
Česko,listopad 2006,Přirozený přírůstek/úbytek,-96.0
Česko,listopad 2006,Přistěhovalí,6199.0
Česko,listopad 2006,Vystěhovalí,2329.0
Česko,listopad 2006,Přírůstek/úbytek stěhováním,3870.0
Česko,listopad 2006,Celkový přírůstek/úbytek,3774.0
Česko,říjen 2006,Počáteční stav obyvatel,10278449.0
Česko,říjen 2006,Střední stav obyvatel,10280616.0
Česko,říjen 2006,Koncový stav obyvatel,10282783.0
Česko,říjen 2006,Sňatky,3578.0
Česko,říjen 2006,Rozvody,2829.0
Česko,říjen 2006,Živě narození,9094.0
Česko,říjen 2006,Potraty,3451.0
Česko,říjen 2006,UPT,2163.0
Česko,říjen 2006,Zemřelí,8899.0
Česko,říjen 2006,Zemřelí do 1 roku,27.0
Česko,říjen 2006,Zemřelí do 28 dnů,16.0
Česko,říjen 2006,Přirozený přírůstek/úbytek,195.0
Česko,říjen 2006,Přistěhovalí,7086.0
Česko,říjen 2006,Vystěhovalí,2947.0
Česko,říjen 2006,Přírůstek/úbytek stěhováním,4139.0
Česko,říjen 2006,Celkový přírůstek/úbytek,4334.0
Česko,září 2006,Počáteční stav obyvatel,10273965.0
Česko,září 2006,Střední stav obyvatel,10276207.0
Česko,září 2006,Koncový stav obyvatel,10278449.0
Česko,září 2006,Sňatky,9275.0
Česko,září 2006,Rozvody,2353.0
Česko,září 2006,Živě narození,9097.0
Česko,září 2006,Potraty,3118.0
Česko,září 2006,UPT,1939.0
Česko,září 2006,Zemřelí,8384.0
Česko,září 2006,Zemřelí do 1 roku,26.0
Česko,září 2006,Zemřelí do 28 dnů,21.0
Česko,září 2006,Přirozený přírůstek/úbytek,713.0
Česko,září 2006,Přistěhovalí,6832.0
Česko,září 2006,Vystěhovalí,3061.0
Česko,září 2006,Přírůstek/úbytek stěhováním,3771.0
Česko,září 2006,Celkový přírůstek/úbytek,4484.0
Česko,srpen 2006,Počáteční stav obyvatel,10269346.0
Česko,srpen 2006,Střední stav obyvatel,10271656.0
Česko,srpen 2006,Koncový stav obyvatel,10273965.0
Česko,srpen 2006,Sňatky,6878.0
Česko,srpen 2006,Rozvody,2569.0
Česko,srpen 2006,Živě narození,9245.0
Česko,srpen 2006,Potraty,3322.0
Česko,srpen 2006,UPT,2007.0
Česko,srpen 2006,Zemřelí,8346.0
Česko,srpen 2006,Zemřelí do 1 roku,30.0
Česko,srpen 2006,Zemřelí do 28 dnů,25.0
Česko,srpen 2006,Přirozený přírůstek/úbytek,899.0
Česko,srpen 2006,Přistěhovalí,6328.0
Česko,srpen 2006,Vystěhovalí,2608.0
Česko,srpen 2006,Přírůstek/úbytek stěhováním,3720.0
Česko,srpen 2006,Celkový přírůstek/úbytek,4619.0
Česko,červenec 2006,Počáteční stav obyvatel,10266646.0
Česko,červenec 2006,Střední stav obyvatel,10267996.0
Česko,červenec 2006,Koncový stav obyvatel,10269346.0
Česko,červenec 2006,Sňatky,7215.0
Česko,červenec 2006,Rozvody,2220.0
Česko,červenec 2006,Živě narození,9436.0
Česko,červenec 2006,Potraty,3135.0
Česko,červenec 2006,UPT,1954.0
Česko,červenec 2006,Zemřelí,8789.0
Česko,červenec 2006,Zemřelí do 1 roku,18.0
Česko,červenec 2006,Zemřelí do 28 dnů,11.0
Česko,červenec 2006,Přirozený přírůstek/úbytek,647.0
Česko,červenec 2006,Přistěhovalí,4700.0
Česko,červenec 2006,Vystěhovalí,2647.0
Česko,červenec 2006,Přírůstek/úbytek stěhováním,2053.0
Česko,červenec 2006,Celkový přírůstek/úbytek,2700.0
Česko,červen 2006,Počáteční stav obyvatel,10263774.0
Česko,červen 2006,Střední stav obyvatel,10265210.0
Česko,červen 2006,Koncový stav obyvatel,10266646.0
Česko,červen 2006,Sňatky,9300.0
Česko,červen 2006,Rozvody,2836.0
Česko,červen 2006,Živě narození,9268.0
Česko,červen 2006,Potraty,3308.0
Česko,červen 2006,UPT,2171.0
Česko,červen 2006,Zemřelí,8497.0
Česko,červen 2006,Zemřelí do 1 roku,30.0
Česko,červen 2006,Zemřelí do 28 dnů,21.0
Česko,červen 2006,Přirozený přírůstek/úbytek,771.0
Česko,červen 2006,Přistěhovalí,5401.0
Česko,červen 2006,Vystěhovalí,3300.0
Česko,červen 2006,Přírůstek/úbytek stěhováním,2101.0
Česko,červen 2006,Celkový přírůstek/úbytek,2872.0
Česko,květen 2006,Počáteční stav obyvatel,10260391.0
Česko,květen 2006,Střední stav obyvatel,10262083.0
Česko,květen 2006,Koncový stav obyvatel,10263774.0
Česko,květen 2006,Sňatky,2018.0
Česko,květen 2006,Rozvody,2716.0
Česko,květen 2006,Živě narození,9294.0
Česko,květen 2006,Potraty,3454.0
Česko,květen 2006,UPT,2212.0
Česko,květen 2006,Zemřelí,8676.0
Česko,květen 2006,Zemřelí do 1 roku,26.0
Česko,květen 2006,Zemřelí do 28 dnů,18.0
Česko,květen 2006,Přirozený přírůstek/úbytek,618.0
Česko,květen 2006,Přistěhovalí,5801.0
Česko,květen 2006,Vystěhovalí,3036.0
Česko,květen 2006,Přírůstek/úbytek stěhováním,2765.0
Česko,květen 2006,Celkový přírůstek/úbytek,3383.0
Česko,duben 2006,Počáteční stav obyvatel,10257946.0
Česko,duben 2006,Střední stav obyvatel,10259169.0
Česko,duben 2006,Koncový stav obyvatel,10260391.0
Česko,duben 2006,Sňatky,5227.0
Česko,duben 2006,Rozvody,2524.0
Česko,duben 2006,Živě narození,8978.0
Česko,duben 2006,Potraty,2956.0
Česko,duben 2006,UPT,1888.0
Česko,duben 2006,Zemřelí,8592.0
Česko,duben 2006,Zemřelí do 1 roku,29.0
Česko,duben 2006,Zemřelí do 28 dnů,21.0
Česko,duben 2006,Přirozený přírůstek/úbytek,386.0
Česko,duben 2006,Přistěhovalí,4888.0
Česko,duben 2006,Vystěhovalí,2829.0
Česko,duben 2006,Přírůstek/úbytek stěhováním,2059.0
Česko,duben 2006,Celkový přírůstek/úbytek,2445.0
Česko,březen 2006,Počáteční stav obyvatel,10254779.0
Česko,březen 2006,Střední stav obyvatel,10256363.0
Česko,březen 2006,Koncový stav obyvatel,10257946.0
Česko,březen 2006,Sňatky,2185.0
Česko,březen 2006,Rozvody,3041.0
Česko,březen 2006,Živě narození,8788.0
Česko,březen 2006,Potraty,3724.0
Česko,březen 2006,UPT,2423.0
Česko,březen 2006,Zemřelí,9114.0
Česko,březen 2006,Zemřelí do 1 roku,29.0
Česko,březen 2006,Zemřelí do 28 dnů,23.0
Česko,březen 2006,Přirozený přírůstek/úbytek,-326.0
Česko,březen 2006,Přistěhovalí,6279.0
Česko,březen 2006,Vystěhovalí,2786.0
Česko,březen 2006,Přírůstek/úbytek stěhováním,3493.0
Česko,březen 2006,Celkový přírůstek/úbytek,3167.0
Česko,únor 2006,Počáteční stav obyvatel,10252669.0
Česko,únor 2006,Střední stav obyvatel,10253724.0
Česko,únor 2006,Koncový stav obyvatel,10254779.0
Česko,únor 2006,Sňatky,1465.0
Česko,únor 2006,Rozvody,2596.0
Česko,únor 2006,Živě narození,7866.0
Česko,únor 2006,Potraty,3250.0
Česko,únor 2006,UPT,2134.0
Česko,únor 2006,Zemřelí,8570.0
Česko,únor 2006,Zemřelí do 1 roku,31.0
Česko,únor 2006,Zemřelí do 28 dnů,25.0
Česko,únor 2006,Přirozený přírůstek/úbytek,-704.0
Česko,únor 2006,Přistěhovalí,4837.0
Česko,únor 2006,Vystěhovalí,2023.0
Česko,únor 2006,Přírůstek/úbytek stěhováním,2814.0
Česko,únor 2006,Celkový přírůstek/úbytek,2110.0
Česko,leden 2006,Počáteční stav obyvatel,10251079.0
Česko,leden 2006,Střední stav obyvatel,10251874.0
Česko,leden 2006,Koncový stav obyvatel,10252669.0
Česko,leden 2006,Sňatky,1246.0
Česko,leden 2006,Rozvody,2705.0
Česko,leden 2006,Živě narození,8080.0
Česko,leden 2006,Potraty,3581.0
Česko,leden 2006,UPT,2379.0
Česko,leden 2006,Zemřelí,9407.0
Česko,leden 2006,Zemřelí do 1 roku,35.0
Česko,leden 2006,Zemřelí do 28 dnů,19.0
Česko,leden 2006,Přirozený přírůstek/úbytek,-1327.0
Česko,leden 2006,Přistěhovalí,5065.0
Česko,leden 2006,Vystěhovalí,2148.0
Česko,leden 2006,Přírůstek/úbytek stěhováním,2917.0
Česko,leden 2006,Celkový přírůstek/úbytek,1590.0
Česko,prosinec 2005,Počáteční stav obyvatel,10251883.0
Česko,prosinec 2005,Střední stav obyvatel,10251481.0
Česko,prosinec 2005,Koncový stav obyvatel,10251079.0
Česko,prosinec 2005,Sňatky,1735.0
Česko,prosinec 2005,Rozvody,2521.0
Česko,prosinec 2005,Živě narození,7635.0
Česko,prosinec 2005,Potraty,3325.0
Česko,prosinec 2005,UPT,2157.0
Česko,prosinec 2005,Zemřelí,9105.0
Česko,prosinec 2005,Zemřelí do 1 roku,30.0
Česko,prosinec 2005,Zemřelí do 28 dnů,19.0
Česko,prosinec 2005,Přirozený přírůstek/úbytek,-1470.0
Česko,prosinec 2005,Přistěhovalí,4681.0
Česko,prosinec 2005,Vystěhovalí,4015.0
Česko,prosinec 2005,Přírůstek/úbytek stěhováním,666.0
Česko,prosinec 2005,Celkový přírůstek/úbytek,-804.0
Česko,listopad 2005,Počáteční stav obyvatel,10248466.0
Česko,listopad 2005,Střední stav obyvatel,10250175.0
Česko,listopad 2005,Koncový stav obyvatel,10251883.0
Česko,listopad 2005,Sňatky,2239.0
Česko,listopad 2005,Rozvody,2606.0
Česko,listopad 2005,Živě narození,7885.0
Česko,listopad 2005,Potraty,3471.0
Česko,listopad 2005,UPT,2295.0
Česko,listopad 2005,Zemřelí,8504.0
Česko,listopad 2005,Zemřelí do 1 roku,26.0
Česko,listopad 2005,Zemřelí do 28 dnů,13.0
Česko,listopad 2005,Přirozený přírůstek/úbytek,-619.0
Česko,listopad 2005,Přistěhovalí,6267.0
Česko,listopad 2005,Vystěhovalí,2231.0
Česko,listopad 2005,Přírůstek/úbytek stěhováním,4036.0
Česko,listopad 2005,Celkový přírůstek/úbytek,3417.0
Česko,říjen 2005,Počáteční stav obyvatel,10245485.0
Česko,říjen 2005,Střední stav obyvatel,10246976.0
Česko,říjen 2005,Koncový stav obyvatel,10248466.0
Česko,říjen 2005,Sňatky,4265.0
Česko,říjen 2005,Rozvody,2659.0
Česko,říjen 2005,Živě narození,8271.0
Česko,říjen 2005,Potraty,3192.0
Česko,říjen 2005,UPT,2090.0
Česko,říjen 2005,Zemřelí,8841.0
Česko,říjen 2005,Zemřelí do 1 roku,24.0
Česko,říjen 2005,Zemřelí do 28 dnů,13.0
Česko,říjen 2005,Přirozený přírůstek/úbytek,-570.0
Česko,říjen 2005,Přistěhovalí,6062.0
Česko,říjen 2005,Vystěhovalí,2511.0
Česko,říjen 2005,Přírůstek/úbytek stěhováním,3551.0
Česko,říjen 2005,Celkový přírůstek/úbytek,2981.0
Česko,září 2005,Počáteční stav obyvatel,10241282.0
Česko,září 2005,Střední stav obyvatel,10243384.0
Česko,září 2005,Koncový stav obyvatel,10245485.0
Česko,září 2005,Sňatky,7774.0
Česko,září 2005,Rozvody,2430.0
Česko,září 2005,Živě narození,8801.0
Česko,září 2005,Potraty,3253.0
Česko,září 2005,UPT,2097.0
Česko,září 2005,Zemřelí,8306.0
Česko,září 2005,Zemřelí do 1 roku,26.0
Česko,září 2005,Zemřelí do 28 dnů,18.0
Česko,září 2005,Přirozený přírůstek/úbytek,495.0
Česko,září 2005,Přistěhovalí,6297.0
Česko,září 2005,Vystěhovalí,2589.0
Česko,září 2005,Přírůstek/úbytek stěhováním,3708.0
Česko,září 2005,Celkový přírůstek/úbytek,4203.0
Česko,srpen 2005,Počáteční stav obyvatel,10237146.0
Česko,srpen 2005,Střední stav obyvatel,10239214.0
Česko,srpen 2005,Koncový stav obyvatel,10241282.0
Česko,srpen 2005,Sňatky,6697.0
Česko,srpen 2005,Rozvody,2352.0
Česko,srpen 2005,Živě narození,9015.0
Česko,srpen 2005,Potraty,3323.0
Česko,srpen 2005,UPT,2190.0
Česko,srpen 2005,Zemřelí,8472.0
Česko,srpen 2005,Zemřelí do 1 roku,31.0
Česko,srpen 2005,Zemřelí do 28 dnů,14.0
Česko,srpen 2005,Přirozený přírůstek/úbytek,543.0
Česko,srpen 2005,Přistěhovalí,5864.0
Česko,srpen 2005,Vystěhovalí,2271.0
Česko,srpen 2005,Přírůstek/úbytek stěhováním,3593.0
Česko,srpen 2005,Celkový přírůstek/úbytek,4136.0
Česko,červenec 2005,Počáteční stav obyvatel,10234092.0
Česko,červenec 2005,Střední stav obyvatel,10235619.0
Česko,červenec 2005,Koncový stav obyvatel,10237146.0
Česko,červenec 2005,Sňatky,6961.0
Česko,červenec 2005,Rozvody,2349.0
Česko,červenec 2005,Živě narození,9343.0
Česko,červenec 2005,Potraty,3315.0
Česko,červenec 2005,UPT,2115.0
Česko,červenec 2005,Zemřelí,8640.0
Česko,červenec 2005,Zemřelí do 1 roku,36.0
Česko,červenec 2005,Zemřelí do 28 dnů,26.0
Česko,červenec 2005,Přirozený přírůstek/úbytek,703.0
Česko,červenec 2005,Přistěhovalí,4192.0
Česko,červenec 2005,Vystěhovalí,1841.0
Česko,červenec 2005,Přírůstek/úbytek stěhováním,2351.0
Česko,červenec 2005,Celkový přírůstek/úbytek,3054.0
Česko,červen 2005,Počáteční stav obyvatel,10229020.0
Česko,červen 2005,Střední stav obyvatel,10231556.0
Česko,červen 2005,Koncový stav obyvatel,10234092.0
Česko,červen 2005,Sňatky,8538.0
Česko,červen 2005,Rozvody,2881.0
Česko,červen 2005,Živě narození,9139.0
Česko,červen 2005,Potraty,3389.0
Česko,červen 2005,UPT,2253.0
Česko,červen 2005,Zemřelí,8169.0
Česko,červen 2005,Zemřelí do 1 roku,35.0
Česko,červen 2005,Zemřelí do 28 dnů,22.0
Česko,červen 2005,Přirozený přírůstek/úbytek,970.0
Česko,červen 2005,Přistěhovalí,6068.0
Česko,červen 2005,Vystěhovalí,1966.0
Česko,červen 2005,Přírůstek/úbytek stěhováním,4102.0
Česko,červen 2005,Celkový přírůstek/úbytek,5072.0
Česko,květen 2005,Počáteční stav obyvatel,10225339.0
Česko,květen 2005,Střední stav obyvatel,10227180.0
Česko,květen 2005,Koncový stav obyvatel,10229020.0
Česko,květen 2005,Sňatky,2090.0
Česko,květen 2005,Rozvody,2890.0
Česko,květen 2005,Živě narození,9023.0
Česko,květen 2005,Potraty,3297.0
Česko,květen 2005,UPT,2178.0
Česko,květen 2005,Zemřelí,8810.0
Česko,květen 2005,Zemřelí do 1 roku,33.0
Česko,květen 2005,Zemřelí do 28 dnů,20.0
Česko,květen 2005,Přirozený přírůstek/úbytek,213.0
Česko,květen 2005,Přistěhovalí,4879.0
Česko,květen 2005,Vystěhovalí,1411.0
Česko,květen 2005,Přírůstek/úbytek stěhováním,3468.0
Česko,květen 2005,Celkový přírůstek/úbytek,3681.0
Česko,duben 2005,Počáteční stav obyvatel,10222630.0
Česko,duben 2005,Střední stav obyvatel,10223985.0
Česko,duben 2005,Koncový stav obyvatel,10225339.0
Česko,duben 2005,Sňatky,5806.0
Česko,duben 2005,Rozvody,2707.0
Česko,duben 2005,Živě narození,8838.0
Česko,duben 2005,Potraty,3203.0
Česko,duben 2005,UPT,2152.0
Česko,duben 2005,Zemřelí,8847.0
Česko,duben 2005,Zemřelí do 1 roku,19.0
Česko,duben 2005,Zemřelí do 28 dnů,11.0
Česko,duben 2005,Přirozený přírůstek/úbytek,-9.0
Česko,duben 2005,Přistěhovalí,4250.0
Česko,duben 2005,Vystěhovalí,1532.0
Česko,duben 2005,Přírůstek/úbytek stěhováním,2718.0
Česko,duben 2005,Celkový přírůstek/úbytek,2709.0
Česko,březen 2005,Počáteční stav obyvatel,10222338.0
Česko,březen 2005,Střední stav obyvatel,10222484.0
Česko,březen 2005,Koncový stav obyvatel,10222630.0
Česko,březen 2005,Sňatky,2341.0
Česko,březen 2005,Rozvody,2682.0
Česko,březen 2005,Živě narození,8676.0
Česko,březen 2005,Potraty,3395.0
Česko,březen 2005,UPT,2276.0
Česko,březen 2005,Zemřelí,10855.0
Česko,březen 2005,Zemřelí do 1 roku,19.0
Česko,březen 2005,Zemřelí do 28 dnů,11.0
Česko,březen 2005,Přirozený přírůstek/úbytek,-2179.0
Česko,březen 2005,Přistěhovalí,3783.0
Česko,březen 2005,Vystěhovalí,1312.0
Česko,březen 2005,Přírůstek/úbytek stěhováním,2471.0
Česko,březen 2005,Celkový přírůstek/úbytek,292.0
Česko,únor 2005,Počáteční stav obyvatel,10221887.0
Česko,únor 2005,Střední stav obyvatel,10222113.0
Česko,únor 2005,Koncový stav obyvatel,10222338.0
Česko,únor 2005,Sňatky,1851.0
Česko,únor 2005,Rozvody,2371.0
Česko,únor 2005,Živě narození,7581.0
Česko,únor 2005,Potraty,3143.0
Česko,únor 2005,UPT,2078.0
Česko,únor 2005,Zemřelí,9821.0
Česko,únor 2005,Zemřelí do 1 roku,32.0
Česko,únor 2005,Zemřelí do 28 dnů,17.0
Česko,únor 2005,Přirozený přírůstek/úbytek,-2240.0
Česko,únor 2005,Přistěhovalí,3911.0
Česko,únor 2005,Vystěhovalí,1220.0
Česko,únor 2005,Přírůstek/úbytek stěhováním,2691.0
Česko,únor 2005,Celkový přírůstek/úbytek,451.0
Česko,leden 2005,Počáteční stav obyvatel,10220577.0
Česko,leden 2005,Střední stav obyvatel,10221232.0
Česko,leden 2005,Koncový stav obyvatel,10221887.0
Česko,leden 2005,Sňatky,1532.0
Česko,leden 2005,Rozvody,2840.0
Česko,leden 2005,Živě narození,8004.0
Česko,leden 2005,Potraty,3717.0
Česko,leden 2005,UPT,2572.0
Česko,leden 2005,Zemřelí,9568.0
Česko,leden 2005,Zemřelí do 1 roku,36.0
Česko,leden 2005,Zemřelí do 28 dnů,22.0
Česko,leden 2005,Přirozený přírůstek/úbytek,-1564.0
Česko,leden 2005,Přistěhovalí,4040.0
Česko,leden 2005,Vystěhovalí,1166.0
Česko,leden 2005,Přírůstek/úbytek stěhováním,2874.0
Česko,leden 2005,Celkový přírůstek/úbytek,1310.0
Česko,prosinec 2004,Počáteční stav obyvatel,10218979.0
Česko,prosinec 2004,Střední stav obyvatel,10219778.0
Česko,prosinec 2004,Koncový stav obyvatel,10220577.0
Česko,prosinec 2004,Sňatky,1945.0
Česko,prosinec 2004,Rozvody,2617.0
Česko,prosinec 2004,Živě narození,7899.0
Česko,prosinec 2004,Potraty,3500.0
Česko,prosinec 2004,UPT,2257.0
Česko,prosinec 2004,Zemřelí,9538.0
Česko,prosinec 2004,Zemřelí do 1 roku,30.0
Česko,prosinec 2004,Zemřelí do 28 dnů,10.0
Česko,prosinec 2004,Přirozený přírůstek/úbytek,-1639.0
Česko,prosinec 2004,Přistěhovalí,4212.0
Česko,prosinec 2004,Vystěhovalí,975.0
Česko,prosinec 2004,Přírůstek/úbytek stěhováním,3237.0
Česko,prosinec 2004,Celkový přírůstek/úbytek,1598.0
Česko,listopad 2004,Počáteční stav obyvatel,10215896.0
Česko,listopad 2004,Střední stav obyvatel,10217438.0
Česko,listopad 2004,Koncový stav obyvatel,10218979.0
Česko,listopad 2004,Sňatky,2374.0
Česko,listopad 2004,Rozvody,2751.0
Česko,listopad 2004,Živě narození,7575.0
Česko,listopad 2004,Potraty,3565.0
Česko,listopad 2004,UPT,2362.0
Česko,listopad 2004,Zemřelí,8810.0
Česko,listopad 2004,Zemřelí do 1 roku,31.0
Česko,listopad 2004,Zemřelí do 28 dnů,20.0
Česko,listopad 2004,Přirozený přírůstek/úbytek,-1235.0
Česko,listopad 2004,Přistěhovalí,4782.0
Česko,listopad 2004,Vystěhovalí,464.0
Česko,listopad 2004,Přírůstek/úbytek stěhováním,4318.0
Česko,listopad 2004,Celkový přírůstek/úbytek,3083.0
Česko,říjen 2004,Počáteční stav obyvatel,10214420.0
Česko,říjen 2004,Střední stav obyvatel,10215158.0
Česko,říjen 2004,Koncový stav obyvatel,10215896.0
Česko,říjen 2004,Sňatky,4431.0
Česko,říjen 2004,Rozvody,2573.0
Česko,říjen 2004,Živě narození,7702.0
Česko,říjen 2004,Potraty,3234.0
Česko,říjen 2004,UPT,2108.0
Česko,říjen 2004,Zemřelí,9027.0
Česko,říjen 2004,Zemřelí do 1 roku,31.0
Česko,říjen 2004,Zemřelí do 28 dnů,18.0
Česko,říjen 2004,Přirozený přírůstek/úbytek,-1325.0
Česko,říjen 2004,Přistěhovalí,3665.0
Česko,říjen 2004,Vystěhovalí,864.0
Česko,říjen 2004,Přírůstek/úbytek stěhováním,2801.0
Česko,říjen 2004,Celkový přírůstek/úbytek,1476.0
Česko,září 2004,Počáteční stav obyvatel,10211375.0
Česko,září 2004,Střední stav obyvatel,10212898.0
Česko,září 2004,Koncový stav obyvatel,10214420.0
Česko,září 2004,Sňatky,7106.0
Česko,září 2004,Rozvody,2333.0
Česko,září 2004,Živě narození,8266.0
Česko,září 2004,Potraty,3431.0
Česko,září 2004,UPT,2254.0
Česko,září 2004,Zemřelí,8406.0
Česko,září 2004,Zemřelí do 1 roku,27.0
Česko,září 2004,Zemřelí do 28 dnů,17.0
Česko,září 2004,Přirozený přírůstek/úbytek,-140.0
Česko,září 2004,Přistěhovalí,5886.0
Česko,září 2004,Vystěhovalí,2701.0
Česko,září 2004,Přírůstek/úbytek stěhováním,3185.0
Česko,září 2004,Celkový přírůstek/úbytek,3045.0
Česko,srpen 2004,Počáteční stav obyvatel,10207474.0
Česko,srpen 2004,Střední stav obyvatel,10209425.0
Česko,srpen 2004,Koncový stav obyvatel,10211375.0
Česko,srpen 2004,Sňatky,6590.0
Česko,srpen 2004,Rozvody,2554.0
Česko,srpen 2004,Živě narození,8507.0
Česko,srpen 2004,Potraty,3458.0
Česko,srpen 2004,UPT,2270.0
Česko,srpen 2004,Zemřelí,8398.0
Česko,srpen 2004,Zemřelí do 1 roku,28.0
Česko,srpen 2004,Zemřelí do 28 dnů,15.0
Česko,srpen 2004,Přirozený přírůstek/úbytek,109.0
Česko,srpen 2004,Přistěhovalí,6842.0
Česko,srpen 2004,Vystěhovalí,3050.0
Česko,srpen 2004,Přírůstek/úbytek stěhováním,3792.0
