Ukazatel;Věkové skupiny;Pohlaví;Roky;Okres vystěhování;Okres přistěhování;value
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Plzeň-sever;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Rokycany;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Tachov;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Cheb;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Karlovy Vary;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Sokolov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Děčín;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Chomutov;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Litoměřice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Louny;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Most;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Teplice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Ústí nad Labem;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Česká Lípa;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Jablonec nad Nisou;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Liberec;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Semily;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Hradec Králové;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Jičín;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Náchod;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Rychnov nad Kněžnou;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Trutnov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Chrudim;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Pardubice;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Svitavy;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Ústí nad Orlicí;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Havlíčkův Brod;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Jihlava;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Pelhřimov;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Třebíč;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Žďár nad Sázavou;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Blansko;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Brno-město;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Brno-venkov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Břeclav;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Hodonín;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Vyškov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Znojmo;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Jeseník;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Olomouc;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Prostějov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Přerov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Šumperk;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Kroměříž;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Uherské Hradiště;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Vsetín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Zlín;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Bruntál;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Frýdek-Místek;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Karviná;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Nový Jičín;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Opava;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Strakonice;Ostrava-město;30.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Praha;300.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Benešov;113.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Beroun;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Kladno;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Kolín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Kutná Hora;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Mělník;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Mladá Boleslav;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Nymburk;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Praha-východ;26.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Praha-západ;22.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Příbram;23.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Rakovník;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;České Budějovice;280.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Český Krumlov;37.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Jindřichův Hradec;82.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Písek;63.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Prachatice;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Strakonice;26.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Tábor;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Domažlice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Klatovy;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Plzeň-město;32.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Plzeň-jih;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Plzeň-sever;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Rokycany;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Tachov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Cheb;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Karlovy Vary;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Sokolov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Děčín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Chomutov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Litoměřice;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Louny;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Most;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Teplice;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Ústí nad Labem;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Česká Lípa;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Jablonec nad Nisou;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Liberec;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Semily;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Hradec Králové;13.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Jičín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Náchod;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Rychnov nad Kněžnou;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Trutnov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Chrudim;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Pardubice;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Svitavy;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Ústí nad Orlicí;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Havlíčkův Brod;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Jihlava;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Pelhřimov;77.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Třebíč;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Žďár nad Sázavou;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Blansko;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Brno-město;35.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Brno-venkov;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Břeclav;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Hodonín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Vyškov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Znojmo;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Jeseník;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Olomouc;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Prostějov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Přerov;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Šumperk;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Kroměříž;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Uherské Hradiště;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Vsetín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Zlín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Bruntál;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Frýdek-Místek;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Karviná;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Nový Jičín;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Opava;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Tábor;Ostrava-město;18.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Praha;93.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Benešov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Beroun;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Kladno;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Kolín;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Kutná Hora;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Mělník;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Mladá Boleslav;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Nymburk;9.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Praha-východ;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Praha-západ;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Příbram;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Rakovník;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;České Budějovice;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Český Krumlov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Jindřichův Hradec;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Písek;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Prachatice;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Strakonice;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Tábor;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Domažlice;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Klatovy;79.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Plzeň-město;177.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Plzeň-jih;110.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Plzeň-sever;50.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Rokycany;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Tachov;53.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Cheb;14.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Karlovy Vary;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Sokolov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Děčín;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Chomutov;16.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Litoměřice;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Louny;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Most;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Teplice;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Ústí nad Labem;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Česká Lípa;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Jablonec nad Nisou;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Liberec;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Semily;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Hradec Králové;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Jičín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Náchod;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Rychnov nad Kněžnou;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Trutnov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Chrudim;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Pardubice;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Svitavy;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Ústí nad Orlicí;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Havlíčkův Brod;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Jihlava;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Pelhřimov;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Třebíč;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Žďár nad Sázavou;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Blansko;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Brno-město;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Brno-venkov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Břeclav;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Hodonín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Vyškov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Znojmo;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Jeseník;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Olomouc;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Prostějov;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Přerov;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Šumperk;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Kroměříž;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Uherské Hradiště;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Vsetín;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Zlín;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Bruntál;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Frýdek-Místek;0.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Karviná;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Nový Jičín;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Opava;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Domažlice;Ostrava-město;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Praha;189.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Benešov;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Beroun;33.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Kladno;10.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Kolín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Kutná Hora;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Mělník;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Mladá Boleslav;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Nymburk;8.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Praha-východ;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Praha-západ;17.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Příbram;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Rakovník;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;České Budějovice;37.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Český Krumlov;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Jindřichův Hradec;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Písek;15.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Prachatice;19.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Strakonice;79.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Tábor;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Domažlice;93.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Klatovy;
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Plzeň-město;261.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Plzeň-jih;103.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Plzeň-sever;30.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Rokycany;44.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Tachov;24.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Cheb;31.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Karlovy Vary;11.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Sokolov;12.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Děčín;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Chomutov;7.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Litoměřice;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Louny;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Most;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Teplice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Ústí nad Labem;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Česká Lípa;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Jablonec nad Nisou;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Liberec;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Semily;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Hradec Králové;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Jičín;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Náchod;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Rychnov nad Kněžnou;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Trutnov;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Chrudim;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Pardubice;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Svitavy;3.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Ústí nad Orlicí;6.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Havlíčkův Brod;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Jihlava;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Pelhřimov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Třebíč;1.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Žďár nad Sázavou;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Blansko;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Brno-město;4.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Brno-venkov;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Břeclav;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Hodonín;2.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Vyškov;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Znojmo;5.0
Přistěhovalí / vystěhování;Celkem;Celkem;2023;Klatovy;Jeseník;1.0
