Území;Ukazatel;Typ indexu;Očištění;CZ NACE;Měsíce;value
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;srpen 2021;107.0604725877
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;září 2021;109.2543232103
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;říjen 2021;181.1391612609
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;listopad 2021;221.5773887566
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;prosinec 2021;147.1025007248
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;leden 2022;178.1822252769
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;únor 2022;189.515656116
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;březen 2022;205.5143386878
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;duben 2022;192.3895339473
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;květen 2022;145.8138431887
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;červen 2022;106.6592577655
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;červenec 2022;92.550903525
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;srpen 2022;89.7401801265
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;září 2022;85.9780015563
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;říjen 2022;94.6376026815
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;listopad 2022;103.685359093
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;prosinec 2022;122.6061417238
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;leden 2023;114.8951459018
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;únor 2023;107.610954989
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;březen 2023;97.9520725602
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;duben 2023;98.8941482276
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;květen 2023;98.0752690134
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;červen 2023;98.8111403306
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;červenec 2023;99.0637736919
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;srpen 2023;103.2791928424
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;září 2023;109.3751544454
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;říjen 2023;95.9906720389
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;listopad 2023;102.4998442762
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;prosinec 2023;107.3332838542
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;leden 2024;103.5569244763
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;únor 2024;102.2098605972
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;březen 2024;107.7638411352
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;duben 2024;105.1440011889
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;květen 2024;106.4247181877
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;červen 2024;99.0016288845
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;červenec 2024;98.490926146
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;srpen 2024;100.9571807517
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;září 2024;94.2952969304
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;říjen 2024;100.0258133985
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;listopad 2024;102.8590831564
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;prosinec 2024;98.8780705422
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;leden 2025;99.4713569292
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;únor 2025;99.6594968634
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;56 Stravování a pohostinství;březen 2025;98.9231843809
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;leden 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;únor 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;březen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;duben 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;květen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;červen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;červenec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;srpen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;září 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;říjen 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;listopad 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;prosinec 2014;
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;leden 2015;103.4597375788
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;únor 2015;109.6064343714
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;březen 2015;109.0600029744
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;duben 2015;105.5770769257
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;květen 2015;103.7531240838
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;červen 2015;106.0925953568
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;červenec 2015;107.7972601045
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;srpen 2015;106.0976088949
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;září 2015;100.6771491722
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;říjen 2015;102.7465315612
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;listopad 2015;109.293086432
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;prosinec 2015;108.8869883343
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;leden 2016;104.7060889962
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;únor 2016;101.8270636397
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;březen 2016;98.3484054855
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;duben 2016;100.2509178818
Česko;Index produkce služeb;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;58 až 63 Sekce J - Informační a komunikační činnosti;květen 2016;98.7691043269
