Ukazatel,Typ indexu,Území,Klasifikace CZ-CPA,Čtvrtletí,value
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a správa vlastních nebo pronajatých nemovitostí,3. čtvrtletí 2024,128.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a správa vlastních nebo pronajatých nemovitostí,4. čtvrtletí 2024,129.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a správa vlastních nebo pronajatých nemovitostí,1. čtvrtletí 2025,131.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem a správa vlastních nebo pronajatých nemovitostí,2. čtvrtletí 2025,133.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2015,100.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2015,100.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2015,99.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2015,99.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2016,99.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2016,99.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2016,99.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2016,99.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2017,99.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2017,99.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2017,98.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2017,98.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2018,102.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2018,104.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2018,104.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2018,104.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2019,105.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2019,105.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2019,105.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2019,105.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2020,107.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2020,108.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2020,108.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2020,109.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2021,109.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2021,110.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2021,112.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2021,112.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2022,113.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2022,114.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2022,115.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2022,115.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2023,118.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2023,122.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2023,122.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2023,122.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2024,126.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2024,128.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,3. čtvrtletí 2024,128.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,4. čtvrtletí 2024,128.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,1. čtvrtletí 2025,130.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastnich nebo pronajatých nemovitostí - kancelář,2. čtvrtletí 2025,131.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2015,101.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2015,99.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2015,99.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2015,99.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2016,99.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2016,98.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2016,98.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2016,98.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2017,99.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2017,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2017,100.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2017,99.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2018,101.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2018,102.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2018,102.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2018,102.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2019,102.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2019,103.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2019,103.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2019,103.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2020,103.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2020,103.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2020,105.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2020,105.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2021,105.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2021,106.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2021,106.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2021,107.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2022,108.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2022,109.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2022,109.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2022,110.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2023,115.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2023,118.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2023,120.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2023,120.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2024,126.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2024,130.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,3. čtvrtletí 2024,131.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,4. čtvrtletí 2024,132.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,1. čtvrtletí 2025,135.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Pronájem vlastních nebo pronajatých nemovitostí - obchod,2. čtvrtletí 2025,137.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem vlastních nebo pronajatých nemovitostí - sklad, hala, garáž",1. čtvrtletí 2015,100.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem vlastních nebo pronajatých nemovitostí - sklad, hala, garáž",2. čtvrtletí 2015,100.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Pronájem vlastních nebo pronajatých nemovitostí - sklad, hala, garáž",3. čtvrtletí 2015,99.4
