Území;Ukazatel;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Měsíce;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červenec 2023;88.5754794725
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červen 2023;95.0622699156
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;květen 2023;96.4299010289
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;duben 2023;93.2414630274
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;březen 2023;94.7265770746
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;únor 2023;99.7811283817
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;leden 2023;96.326794223
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;prosinec 2022;106.7296204765
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;listopad 2022;105.7498014821
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;říjen 2022;112.6717588663
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;září 2022;113.310357343
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;srpen 2022;113.6608200235
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červenec 2022;107.2822773928
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červen 2022;116.2637178159
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;květen 2022;121.5754774749
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;duben 2022;119.7681001769
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;březen 2022;122.970797813
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;únor 2022;122.1449716941
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;leden 2022;118.0314148948
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;prosinec 2021;111.2297023295
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;listopad 2021;113.2463507288
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;říjen 2021;105.3487474529
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;září 2021;110.1838515399
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;srpen 2021;108.2258996845
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červenec 2021;113.8363264109
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červen 2021;115.9585771076
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;květen 2021;114.1417186357
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;duben 2021;124.3569112407
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;březen 2021;101.520380373
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;únor 2021;95.5496051806
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;leden 2021;103.1589397388
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;prosinec 2020;101.8791590537
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;listopad 2020;105.7784157101
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;říjen 2020;100.8147843398
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;září 2020;98.4315489274
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;srpen 2020;103.7133267861
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červenec 2020;96.9758201504
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červen 2020;87.3348618106
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;květen 2020;80.7141928033
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;duben 2020;80.6953599114
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;březen 2020;92.94464392
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;únor 2020;96.9180504633
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;leden 2020;94.363908511
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;prosinec 2019;93.8325015797
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;listopad 2019;93.5930078721
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;říjen 2019;99.5267814862
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;září 2019;97.8056712631
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;srpen 2019;92.9910060793
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červenec 2019;100.4747808933
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červen 2019;101.2814753078
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;květen 2019;104.9507898478
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;duben 2019;103.1072454787
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;březen 2019;105.6432995894
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;únor 2019;102.4194423318
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;leden 2019;102.3915031504
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;prosinec 2018;95.2802930215
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;listopad 2018;94.338621819
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;říjen 2018;96.8989130632
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;září 2018;93.0725587954
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;srpen 2018;94.9874736117
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červenec 2018;98.5604293215
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červen 2018;92.7885863616
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;květen 2018;92.6833531278
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;duben 2018;94.1503794437
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;březen 2018;93.16093462
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;únor 2018;97.6891224111
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;leden 2018;97.1494094161
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;prosinec 2017;105.8788818366
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;listopad 2017;104.4170060413
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;říjen 2017;102.7050187733
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;září 2017;104.3209385445
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;srpen 2017;104.3773170225
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červenec 2017;100.1006536495
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červen 2017;103.470120601
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;květen 2017;107.9678280923
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;duben 2017;103.4636233392
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;březen 2017;104.50932443
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;únor 2017;102.6448069644
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;leden 2017;99.7748619607
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;prosinec 2016;101.5067134093
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;listopad 2016;98.7947081471
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;říjen 2016;98.3239540889
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;září 2016;98.7861610172
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;srpen 2016;105.3490293319
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červenec 2016;101.2039205159
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;červen 2016;106.4108815779
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;květen 2016;100.9622737249
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;duben 2016;102.149346179
Česko;Tržby z průmyslové činnosti (běžné ceny);Meziroční index, kalendářní očištění;Celkem;13 Výroba textilií;březen 2016;104.3594886838
