Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Měsíce;value
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;leden 2016;124.6680561866
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;prosinec 2015;96.8685021619
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;listopad 2015;95.7712538311
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;říjen 2015;96.2625797369
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;září 2015;98.5801509332
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;srpen 2015;91.1890995175
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červenec 2015;103.310983934
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červen 2015;96.925618618
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;květen 2015;96.6871820096
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;duben 2015;101.0867914754
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;březen 2015;95.8894905511
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;únor 2015;92.8589499241
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;leden 2015;91.4468301444
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;prosinec 2014;103.5327467111
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;listopad 2014;103.5160784709
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;říjen 2014;98.0012923179
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;září 2014;100.1229277194
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;srpen 2014;103.3196042032
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červenec 2014;101.7647037894
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červen 2014;99.9259264857
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;květen 2014;97.4814228841
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;duben 2014;95.4121564489
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;březen 2014;104.7865255497
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;únor 2014;105.5985927963
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;leden 2014;95.3807234772
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;prosinec 2013;98.4781759769
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;listopad 2013;101.8675367849
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;říjen 2013;97.8432415029
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;září 2013;100.1946969091
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;srpen 2013;97.3337494674
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červenec 2013;89.5834637901
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červen 2013;89.8815467651
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;květen 2013;87.9104176299
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;duben 2013;94.5085215998
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;březen 2013;87.1159927255
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;únor 2013;83.0407074339
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;leden 2013;87.4239251044
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;prosinec 2012;85.8322454308
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;listopad 2012;89.6372226997
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;říjen 2012;99.2360202324
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;září 2012;90.3014564066
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;srpen 2012;97.3920492058
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červenec 2012;97.9890900859
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červen 2012;95.4819307929
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;květen 2012;104.3081484366
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;duben 2012;97.2123728228
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;březen 2012;102.240493181
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;únor 2012;106.774098285
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;leden 2012;103.7052654883
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;prosinec 2011;110.616238597
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;listopad 2011;100.771854179
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;říjen 2011;97.7186698106
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;září 2011;101.1694164521
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;srpen 2011;101.9109568615
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červenec 2011;106.8095161589
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červen 2011;106.2375393456
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;květen 2011;104.4845816632
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;duben 2011;107.4495340979
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;březen 2011;111.2566106141
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;únor 2011;112.741977946
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;leden 2011;117.5709694321
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;prosinec 2010;100.3669540602
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;listopad 2010;108.9184456337
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;říjen 2010;112.0266790695
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;září 2010;109.537280688
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;srpen 2010;109.2890746947
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červenec 2010;100.1947655159
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;červen 2010;99.3873282386
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;květen 2010;99.8464845341
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;duben 2010;99.0632275284
Česko;Index průmyslové produkce;Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Tisk a rozmnožování nahraných nosičů;březen 2010;92.3150883408
