Roky;ČR, kraje, okresy;Ukazatel;value
2023;Šumperk;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;330.0
2023;Šumperk;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;158.0
2023;Šumperk;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.86256323777403
2023;Šumperk;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.67706576728499
2023;Kroměříž;Uchazeči o zaměstnání v evidenci ÚP - celkem;2074.0
2023;Kroměříž;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;1917.0
2023;Kroměříž;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;946.0
2023;Kroměříž;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;971.0
2023;Kroměříž;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;330.0
2023;Kroměříž;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;827.0
2023;Kroměříž;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;789.0
2023;Kroměříž;Podíl nezaměstnaných osob - celkem (%);2.93123748
2023;Kroměříž;Podíl nezaměstnaných osob - muži (%);2.8330139
2023;Kroměříž;Podíl nezaměstnaných osob - ženy (%);3.03371138
2023;Kroměříž;Pracovní místa v evidenci ÚP celkem;894.0
2023;Kroměříž;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;642.0
2023;Kroměříž;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;178.0
2023;Kroměříž;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.31991051454139
2023;Kroměříž;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.14429530201342
2023;Uherské Hradiště;Uchazeči o zaměstnání v evidenci ÚP - celkem;2951.0
2023;Uherské Hradiště;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;2666.0
2023;Uherské Hradiště;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1254.0
2023;Uherské Hradiště;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1412.0
2023;Uherské Hradiště;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;616.0
2023;Uherské Hradiště;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1195.0
2023;Uherské Hradiště;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1154.0
2023;Uherské Hradiště;Podíl nezaměstnaných osob - celkem (%);2.98597733
2023;Uherské Hradiště;Podíl nezaměstnaných osob - muži (%);2.74332218
2023;Uherské Hradiště;Podíl nezaměstnaných osob - ženy (%);3.24053887
2023;Uherské Hradiště;Pracovní místa v evidenci ÚP celkem;1626.0
2023;Uherské Hradiště;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;315.0
2023;Uherské Hradiště;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;128.0
2023;Uherské Hradiště;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.81488314883149
2023;Uherské Hradiště;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.63960639606396
2023;Vsetín;Uchazeči o zaměstnání v evidenci ÚP - celkem;3444.0
2023;Vsetín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;3138.0
2023;Vsetín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1653.0
2023;Vsetín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1485.0
2023;Vsetín;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;420.0
2023;Vsetín;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1187.0
2023;Vsetín;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1151.0
2023;Vsetín;Podíl nezaměstnaných osob - celkem (%);3.49486017
2023;Vsetín;Podíl nezaměstnaných osob - muži (%);3.5856833
2023;Vsetín;Podíl nezaměstnaných osob - ženy (%);3.39902493
2023;Vsetín;Pracovní místa v evidenci ÚP celkem;2180.0
2023;Vsetín;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;637.0
2023;Vsetín;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;114.0
2023;Vsetín;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.57981651376147
2023;Vsetín;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.4394495412844
2023;Zlín;Uchazeči o zaměstnání v evidenci ÚP - celkem;3029.0
2023;Zlín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;2789.0
2023;Zlín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1390.0
2023;Zlín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1399.0
2023;Zlín;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;468.0
2023;Zlín;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1341.0
2023;Zlín;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1298.0
2023;Zlín;Podíl nezaměstnaných osob - celkem (%);2.30711325
2023;Zlín;Podíl nezaměstnaných osob - muži (%);2.24584761
2023;Zlín;Podíl nezaměstnaných osob - ženy (%);2.37138741
2023;Zlín;Pracovní místa v evidenci ÚP celkem;3849.0
2023;Zlín;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;892.0
2023;Zlín;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;329.0
2023;Zlín;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.78695765133801
2023;Zlín;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;0.724603793193037
2023;Bruntál;Uchazeči o zaměstnání v evidenci ÚP - celkem;4451.0
2023;Bruntál;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;4182.0
2023;Bruntál;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;2000.0
2023;Bruntál;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;2182.0
2023;Bruntál;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;652.0
2023;Bruntál;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1265.0
2023;Bruntál;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1233.0
2023;Bruntál;Podíl nezaměstnaných osob - celkem (%);7.38869258
2023;Bruntál;Podíl nezaměstnaných osob - muži (%);6.84345595
2023;Bruntál;Podíl nezaměstnaných osob - ženy (%);7.97077626
2023;Bruntál;Pracovní místa v evidenci ÚP celkem;532.0
2023;Bruntál;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;148.0
2023;Bruntál;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;82.0
2023;Bruntál;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;8.36654135338346
2023;Bruntál;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;7.8609022556391
2023;Frýdek-Místek;Uchazeči o zaměstnání v evidenci ÚP - celkem;5215.0
2023;Frýdek-Místek;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;4815.0
2023;Frýdek-Místek;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;2535.0
2023;Frýdek-Místek;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;2280.0
2023;Frýdek-Místek;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;913.0
2023;Frýdek-Místek;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1891.0
2023;Frýdek-Místek;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1818.0
2023;Frýdek-Místek;Podíl nezaměstnaných osob - celkem (%);3.53365967
2023;Frýdek-Místek;Podíl nezaměstnaných osob - muži (%);3.64334066
2023;Frýdek-Místek;Podíl nezaměstnaných osob - ženy (%);3.41921358
2023;Frýdek-Místek;Pracovní místa v evidenci ÚP celkem;2093.0
2023;Frýdek-Místek;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;173.0
2023;Frýdek-Místek;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;208.0
2023;Frýdek-Místek;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.49163879598662
2023;Frýdek-Místek;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.30052556139513
2023;Karviná;Uchazeči o zaměstnání v evidenci ÚP - celkem;13500.0
2023;Karviná;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;12661.0
2023;Karviná;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;6642.0
2023;Karviná;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;6019.0
2023;Karviná;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;1858.0
2023;Karviná;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;2301.0
2023;Karviná;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;2236.0
2023;Karviná;Podíl nezaměstnaných osob - celkem (%);8.16259429
2023;Karviná;Podíl nezaměstnaných osob - muži (%);8.35524247
2023;Karviná;Podíl nezaměstnaných osob - ženy (%);7.96006083
2023;Karviná;Pracovní místa v evidenci ÚP celkem;1358.0
2023;Karviná;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;321.0
2023;Karviná;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;155.0
2023;Karviná;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;9.94108983799705
2023;Karviná;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;9.32326951399116
2023;Nový Jičín;Uchazeči o zaměstnání v evidenci ÚP - celkem;3522.0
2023;Nový Jičín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;3329.0
2023;Nový Jičín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1726.0
2023;Nový Jičín;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1603.0
2023;Nový Jičín;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;488.0
2023;Nový Jičín;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1347.0
2023;Nový Jičín;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1312.0
2023;Nový Jičín;Podíl nezaměstnaných osob - celkem (%);3.45210196
2023;Nový Jičín;Podíl nezaměstnaných osob - muži (%);3.48623483
2023;Nový Jičín;Podíl nezaměstnaných osob - ženy (%);3.4160895
2023;Nový Jičín;Pracovní místa v evidenci ÚP celkem;2115.0
2023;Nový Jičín;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;734.0
2023;Nový Jičín;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;95.0
2023;Nový Jičín;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.66524822695035
2023;Nový Jičín;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;1.57399527186761
2023;Opava;Uchazeči o zaměstnání v evidenci ÚP - celkem;3877.0
2023;Opava;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;3568.0
2023;Opava;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;1903.0
2023;Opava;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;1665.0
2023;Opava;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;627.0
2023;Opava;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;1324.0
2023;Opava;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;1281.0
2023;Opava;Podíl nezaměstnaných osob - celkem (%);3.22242694
2023;Opava;Podíl nezaměstnaných osob - muži (%);3.38883448
2023;Opava;Podíl nezaměstnaných osob - ženy (%);3.05118291
2023;Opava;Pracovní místa v evidenci ÚP celkem;863.0
2023;Opava;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;266.0
2023;Opava;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;131.0
2023;Opava;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;4.49246813441483
2023;Opava;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;4.13441483198146
2023;Ostrava-město;Uchazeči o zaměstnání v evidenci ÚP - celkem;12347.0
2023;Ostrava-město;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní;11087.0
2023;Ostrava-město;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - muži;5218.0
2023;Ostrava-město;Uchazeči o zaměstnání v evidenci ÚP - dosažitelní - ženy;5869.0
2023;Ostrava-město;Uchazeči o zaměstnání v evidenci ÚP se zdravotním postižením;1702.0
2023;Ostrava-město;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - celkem;2784.0
2023;Ostrava-město;Uchazeči o zaměstnání v evidenci ÚP s nárokem na podporu - dosažitelní;2653.0
2023;Ostrava-město;Podíl nezaměstnaných osob - celkem (%);5.46311033
2023;Ostrava-město;Podíl nezaměstnaných osob - muži (%);5.06144937
2023;Ostrava-město;Podíl nezaměstnaných osob - ženy (%);5.87781673
2023;Ostrava-město;Pracovní místa v evidenci ÚP celkem;4395.0
2023;Ostrava-město;Pracovní místa v evidenci ÚP pro absolventy a mladistvé;1263.0
2023;Ostrava-město;Pracovní místa v evidenci ÚP pro osoby se zdravotním postižením;361.0
2023;Ostrava-město;Počet uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.80932878270762
2023;Ostrava-město;Počet dosažitelných uchazečů o zaměstnání v evidenci ÚP na 1 pracovní místo;2.5226393629124
