Stát,Roky,Ukazatel,Odvětví ekonomické činnosti,value
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,N - Administrativní a podpůrné činnosti,115.9350053484
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,O - Veřejná správa a obrana; povinné sociální zabezpečení,214.590082067
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,P - Vzdělávání,31.6278549701
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,Q - Zdravotní a sociální péče,33.5597225656
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"R - Kulturní, zábavní a rekreační činnosti",109.461221858
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,S - Ostatní činnosti,77.5540073463
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,Celkem,34.7792799808
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"A - Zemědělství, lesnictví, rybářství",16.5358741783
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,B-E - Průmysl celkem,88.429041744
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,B - Těžba a dobývání,235.2331422151
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,C - Zpracovatelský průmysl,76.298873243
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",483.8301759862
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",23.850511523
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,F - Stavebnictví,7.7250125205
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,5.3561470905
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,H - Doprava a skladování,20.873668526
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"I - Ubytování, stravování a pohostinství",2.6532125504
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,J - Informační a komunikační činnosti,9.7698500359
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,K - Peněžnictví a pojišťovnictví,156.9470257598
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,L - Činnosti v oblasti nemovitostí,9.1829813666
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"M - Profesní, vědecké a technické činnosti",19.6813769217
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,N - Administrativní a podpůrné činnosti,3.0040615372
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,O - Veřejná správa a obrana; povinné sociální zabezpečení,21.1893883429
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,P - Vzdělávání,0.1086545829
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,Q - Zdravotní a sociální péče,2.393780394
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"R - Kulturní, zábavní a rekreační činnosti",9.2034775108
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,S - Ostatní činnosti,0.4464024472
Česko,2023,Nepřímé náklady - personální náklady/výdaje,Celkem,573.2934581778
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"A - Zemědělství, lesnictví, rybářství",452.0259207058
Česko,2023,Nepřímé náklady - personální náklady/výdaje,B-E - Průmysl celkem,729.5262314752
Česko,2023,Nepřímé náklady - personální náklady/výdaje,B - Těžba a dobývání,430.8390826541
Česko,2023,Nepřímé náklady - personální náklady/výdaje,C - Zpracovatelský průmysl,736.1874425739
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",1015.2535524126
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",506.4258379
Česko,2023,Nepřímé náklady - personální náklady/výdaje,F - Stavebnictví,376.1296247448
Česko,2023,Nepřímé náklady - personální náklady/výdaje,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,348.0484720067
Česko,2023,Nepřímé náklady - personální náklady/výdaje,H - Doprava a skladování,473.8157063404
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"I - Ubytování, stravování a pohostinství",216.7020703418
Česko,2023,Nepřímé náklady - personální náklady/výdaje,J - Informační a komunikační činnosti,582.1140367741
Česko,2023,Nepřímé náklady - personální náklady/výdaje,K - Peněžnictví a pojišťovnictví,1153.4807019879
Česko,2023,Nepřímé náklady - personální náklady/výdaje,L - Činnosti v oblasti nemovitostí,229.3175353779
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"M - Profesní, vědecké a technické činnosti",390.7470420177
Česko,2023,Nepřímé náklady - personální náklady/výdaje,N - Administrativní a podpůrné činnosti,272.4264899315
Česko,2023,Nepřímé náklady - personální náklady/výdaje,O - Veřejná správa a obrana; povinné sociální zabezpečení,1741.5621961324
Česko,2023,Nepřímé náklady - personální náklady/výdaje,P - Vzdělávání,201.1254775533
Česko,2023,Nepřímé náklady - personální náklady/výdaje,Q - Zdravotní a sociální péče,347.7593965837
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"R - Kulturní, zábavní a rekreační činnosti",218.9393973797
Česko,2023,Nepřímé náklady - personální náklady/výdaje,S - Ostatní činnosti,152.3375593602
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,Celkem,124.985605967
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"A - Zemědělství, lesnictví, rybářství",5.4081536955
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,B-E - Průmysl celkem,105.8425788544
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,B - Těžba a dobývání,17.0665468128
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,C - Zpracovatelský průmysl,110.6690417292
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",130.8064863266
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",20.8404010732
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,F - Stavebnictví,34.7352037525
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,65.6134126995
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,H - Doprava a skladování,57.0321115671
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"I - Ubytování, stravování a pohostinství",26.5546973106
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,J - Informační a komunikační činnosti,227.066301058
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,K - Peněžnictví a pojišťovnictví,221.8792975129
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,L - Činnosti v oblasti nemovitostí,64.4066762517
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"M - Profesní, vědecké a technické činnosti",107.4353579175
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,N - Administrativní a podpůrné činnosti,100.6613265908
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,O - Veřejná správa a obrana; povinné sociální zabezpečení,708.4003789173
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,P - Vzdělávání,33.2254325338
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,Q - Zdravotní a sociální péče,27.8654397154
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"R - Kulturní, zábavní a rekreační činnosti",58.4182611461
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,S - Ostatní činnosti,14.4703664265
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,Celkem,3.470796635
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"A - Zemědělství, lesnictví, rybářství",1.6026018253
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,B-E - Průmysl celkem,6.1326087819
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,B - Těžba a dobývání,1.3923460086
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,C - Zpracovatelský průmysl,6.582583838
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",3.654850285
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.1723437919
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,F - Stavebnictví,1.2824125739
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,3.543756755
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,H - Doprava a skladování,11.3931565654
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"I - Ubytování, stravování a pohostinství",5.2087226481
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,J - Informační a komunikační činnosti,0.8543789207
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,K - Peněžnictví a pojišťovnictví,0.0749604279
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,L - Činnosti v oblasti nemovitostí,3.039553096
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"M - Profesní, vědecké a technické činnosti",1.3157222462
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,N - Administrativní a podpůrné činnosti,0.3622595322
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,O - Veřejná správa a obrana; povinné sociální zabezpečení,0.2001531234
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,P - Vzdělávání,0.3284696555
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,Q - Zdravotní a sociální péče,0.9111399297
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"R - Kulturní, zábavní a rekreační činnosti",0.2870162214
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,S - Ostatní činnosti,0.0099125144
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,Celkem,169.8101386744
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"A - Zemědělství, lesnictví, rybářství",72.9304944044
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,B-E - Průmysl celkem,186.5694543515
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,B - Těžba a dobývání,154.7491194361
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,C - Zpracovatelský průmysl,176.0101699049
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",563.6610052153
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",164.0894229103
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,F - Stavebnictví,136.2151680126
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,106.1599861342
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,H - Doprava a skladování,169.8721361656
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"I - Ubytování, stravování a pohostinství",65.0499800492
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,J - Informační a komunikační činnosti,238.0906910923
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,K - Peněžnictví a pojišťovnictví,647.8348732368
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,L - Činnosti v oblasti nemovitostí,100.7461058121
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"M - Profesní, vědecké a technické činnosti",203.3013225224
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,N - Administrativní a podpůrné činnosti,49.7699997499
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,O - Veřejná správa a obrana; povinné sociální zabezpečení,328.1680700834
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,P - Vzdělávání,124.552683962
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,Q - Zdravotní a sociální péče,150.0470369378
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"R - Kulturní, zábavní a rekreační činnosti",81.2588369162
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,S - Ostatní činnosti,81.5403830603
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",Celkem,194.6551405629
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","A - Zemědělství, lesnictví, rybářství",317.1680281639
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",B-E - Průmysl celkem,278.0345283538
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",B - Těžba a dobývání,254.0085870863
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",C - Zpracovatelský průmysl,279.0260288988
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",220.2704442705
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",304.4324464453
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",F - Stavebnictví,188.8415494251
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,141.0276833547
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",H - Doprava a skladování,182.0397769439
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","I - Ubytování, stravování a pohostinství",109.694615614
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",J - Informační a komunikační činnosti,22.5222018744
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",K - Peněžnictví a pojišťovnictví,7.3220009838
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",L - Činnosti v oblasti nemovitostí,50.2908528165
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","M - Profesní, vědecké a technické činnosti",56.8918825882
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",N - Administrativní a podpůrné činnosti,102.6622924885
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",O - Veřejná správa a obrana; povinné sociální zabezpečení,522.7991686793
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",P - Vzdělávání,36.1840798065
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",Q - Zdravotní a sociální péče,146.4812093606
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","R - Kulturní, zábavní a rekreační činnosti",70.8233690038
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",S - Ostatní činnosti,49.4492379678
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,Celkem,80.3717763385
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"A - Zemědělství, lesnictví, rybářství",54.9166426166
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,B-E - Průmysl celkem,152.9470611335
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,B - Těžba a dobývání,3.6224833103
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,C - Zpracovatelský průmysl,163.899618203
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",96.8607663152
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",16.8912236793
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,F - Stavebnictví,15.0552909807
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,31.7036330633
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,H - Doprava a skladování,53.4785250985
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"I - Ubytování, stravování a pohostinství",10.1940547199
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,J - Informační a komunikační činnosti,93.5804638287
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,K - Peněžnictví a pojišťovnictví,276.3695698266
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,L - Činnosti v oblasti nemovitostí,10.8343474016
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"M - Profesní, vědecké a technické činnosti",21.8027567434
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,N - Administrativní a podpůrné činnosti,18.9706115701
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,O - Veřejná správa a obrana; povinné sociální zabezpečení,181.994425329
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,P - Vzdělávání,6.8348115955
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,Q - Zdravotní a sociální péče,22.4545706403
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"R - Kulturní, zábavní a rekreační činnosti",8.1519140922
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,S - Ostatní činnosti,6.8676593911
Česko,2023,Nepřímé náklady - daně a dotace,Celkem,-101.8435488925
Česko,2023,Nepřímé náklady - daně a dotace,"A - Zemědělství, lesnictví, rybářství",15.2026365026
Česko,2023,Nepřímé náklady - daně a dotace,B-E - Průmysl celkem,-16.5453717215
Česko,2023,Nepřímé náklady - daně a dotace,B - Těžba a dobývání,0.333266259
Česko,2023,Nepřímé náklady - daně a dotace,C - Zpracovatelský průmysl,-15.1777816893
Česko,2023,Nepřímé náklady - daně a dotace,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",-1.9794711807
Česko,2023,Nepřímé náklady - daně a dotace,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",-60.263280938
Česko,2023,Nepřímé náklady - daně a dotace,F - Stavebnictví,1.1607170436
Česko,2023,Nepřímé náklady - daně a dotace,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,-41.7095044506
Česko,2023,Nepřímé náklady - daně a dotace,H - Doprava a skladování,-8.3278808561
Česko,2023,Nepřímé náklady - daně a dotace,"I - Ubytování, stravování a pohostinství",-16.3938981787
Česko,2023,Nepřímé náklady - daně a dotace,J - Informační a komunikační činnosti,2.9675623232
Česko,2023,Nepřímé náklady - daně a dotace,K - Peněžnictví a pojišťovnictví,41.9141754599
Česko,2023,Nepřímé náklady - daně a dotace,L - Činnosti v oblasti nemovitostí,-47.0157144136
Česko,2023,Nepřímé náklady - daně a dotace,"M - Profesní, vědecké a technické činnosti",-25.0937002434
Česko,2023,Nepřímé náklady - daně a dotace,N - Administrativní a podpůrné činnosti,-470.6318954314
Česko,2023,Nepřímé náklady - daně a dotace,O - Veřejná správa a obrana; povinné sociální zabezpečení,-197.3841621732
Česko,2023,Nepřímé náklady - daně a dotace,P - Vzdělávání,-144.2523636431
Česko,2023,Nepřímé náklady - daně a dotace,Q - Zdravotní a sociální péče,-405.8340567033
Česko,2023,Nepřímé náklady - daně a dotace,"R - Kulturní, zábavní a rekreační činnosti",-48.1685911621
Česko,2023,Nepřímé náklady - daně a dotace,S - Ostatní činnosti,-720.9051848546
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,Celkem,11.6543350717
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"A - Zemědělství, lesnictví, rybářství",16.8312998978
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,B-E - Průmysl celkem,14.8232430744
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,B - Těžba a dobývání,1.9964406609
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,C - Zpracovatelský průmysl,15.8922167454
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",0.1189615352
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",7.0761738024
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,F - Stavebnictví,23.691928686
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,4.8858125597
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,H - Doprava a skladování,20.9379767586
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"I - Ubytování, stravování a pohostinství",15.6482300131
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,J - Informační a komunikační činnosti,4.0583866912
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,K - Peněžnictví a pojišťovnictví,42.68919895
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,L - Činnosti v oblasti nemovitostí,3.2847206288
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"M - Profesní, vědecké a technické činnosti",11.2404989772
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,N - Administrativní a podpůrné činnosti,7.0195923387
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,O - Veřejná správa a obrana; povinné sociální zabezpečení,7.7125617032
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,P - Vzdělávání,3.8482682938
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,Q - Zdravotní a sociální péče,4.7322762329
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"R - Kulturní, zábavní a rekreační činnosti",15.478868306
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,S - Ostatní činnosti,6.7110008659
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,Celkem,113.4978839642
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"A - Zemědělství, lesnictví, rybářství",1.6286633952
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,B-E - Průmysl celkem,31.3686147959
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,B - Těžba a dobývání,1.6631744018
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,C - Zpracovatelský průmysl,31.0699984347
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",2.0984327159
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",67.3394547404
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,F - Stavebnictví,22.5312116424
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,46.5953170103
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,H - Doprava a skladování,29.2658576147
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"I - Ubytování, stravování a pohostinství",32.0421281918
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,J - Informační a komunikační činnosti,1.0908243679
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,K - Peněžnictví a pojišťovnictví,0.7750234901
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,L - Činnosti v oblasti nemovitostí,50.3004350424
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"M - Profesní, vědecké a technické činnosti",36.3341992206
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,N - Administrativní a podpůrné činnosti,477.65148777
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,O - Veřejná správa a obrana; povinné sociální zabezpečení,205.0967238764
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,P - Vzdělávání,148.1006319368
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,Q - Zdravotní a sociální péče,410.5663329362
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"R - Kulturní, zábavní a rekreační činnosti",63.6474594681
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,S - Ostatní činnosti,727.6161857205
