Území;Ukazatel;Typ indexu;Očištění;Typ ceny;CZ NACE;Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2005;109.8608329697
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2005;110.4573639468
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2005;114.0094871008
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2005;120.2200312847
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2005;115.2487885172
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2006;114.13547887
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2006;109.4550278222
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2006;113.3123909653
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2006;108.161240037
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2006;111.6020937787
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2006;111.3134134376
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2006;111.0462471898
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2006;112.2487202087
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2006;114.009780846
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2006;108.2974801877
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2006;106.8945012843
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2006;105.3711579266
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2007;111.0195162047
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2007;106.119895654
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2007;108.1571536428
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2007;108.6207768418
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2007;108.682545378
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2007;108.8819240321
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2007;110.2671920162
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2007;110.6888619565
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2007;110.1448302067
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2007;113.7228246653
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2007;106.6537356649
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2007;106.7315664386
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2008;109.7199974146
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2008;112.1032287986
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2008;116.6895611696
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2008;116.9870080866
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2008;111.2240713764
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2008;110.8456209851
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2008;119.0025366801
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2008;108.5988261887
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2008;111.3811345782
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2008;104.9884541651
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2008;105.3791368223
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2008;104.8682516635
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2009;101.5580808174
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2009;108.560239917
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2009;90.8519468897
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2009;89.0114142015
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2009;93.9384498752
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2009;96.6665051862
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2009;89.396477427
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2009;97.3185684392
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2009;92.8836534684
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2009;93.9112213864
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2009;103.9198958738
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2009;114.8294516306
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2010;108.0797566845
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2010;98.4355050299
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2010;103.9552870292
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2010;103.0016841571
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2010;101.6884904772
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2010;101.1671339006
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2010;100.0622694153
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2010;101.6057394129
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2010;102.3033839817
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2010;100.9859198092
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2010;100.9877230408
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2010;101.0921788348
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2011;91.9223216094
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2011;95.483523105
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2011;99.2233639515
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2011;99.3430014823
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2011;103.1734551666
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2011;98.4883168365
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2011;97.6267433358
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2011;100.8917643446
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2011;102.1994819956
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2011;102.7409765829
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2011;104.1511016831
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2011;89.1064391361
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2012;102.3923180335
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2012;109.1030139757
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2012;100.87742928
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2012;99.5064541538
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2012;98.224450682
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2012;98.509644131
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2012;100.7170640411
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2012;95.9722054495
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2012;98.2860671848
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2012;100.0818040519
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2012;96.8663362827
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2012;99.4338774236
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2013;102.4502963784
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2013;102.4920883922
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2013;97.546892703
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2013;101.2510465777
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2013;99.5796235025
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2013;100.3000368801
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2013;100.4528050001
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2013;102.0019811689
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2013;101.6853694463
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2013;101.7043790184
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2013;97.2182512028
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2013;97.1439343954
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2014;82.4528573484
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2014;80.1954595183
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2014;96.1687724771
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2014;98.657399201
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2014;100.0017044401
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2014;107.2112487378
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2014;108.4665772844
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2014;99.1155538809
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2014;108.5764178039
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2014;102.7782339361
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2014;114.477103891
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2014;120.6443550907
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2015;109.020822628
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2015;109.0305240563
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2015;106.9545447476
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2015;107.663746389
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2015;103.486683063
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2015;100.0381781711
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2015;100.6796130235
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2015;108.0660589353
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2015;99.376327456
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2015;104.1992129067
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2015;104.7380727681
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2015;96.4264384471
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2016;106.2551834884
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2016;104.4080600329
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2016;101.2041388053
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2016;103.9118909378
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2016;107.2679144308
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2016;102.7234121804
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2016;99.9163086655
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2016;101.7029371969
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2016;103.329039247
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2016;99.7504284174
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2016;96.8668682688
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2016;106.5314863267
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2017;108.060229941
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2017;100.7923119592
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2017;105.1465973321
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2017;99.152297106
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2017;102.3331317835
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2017;106.4958066893
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2017;101.7987772201
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2017;106.0833430599
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2017;99.0258172814
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2017;112.2441102417
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2017;106.1578845441
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2017;108.7361337613
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2018;102.5999992935
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2018;105.2603589379
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2018;101.3869943901
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2018;113.8064589182
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2018;104.1856250395
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2018;105.9543187027
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2018;113.418733022
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2018;109.8506834015
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2018;107.2014114749
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2018;102.9812868451
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2018;107.3314959522
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2018;99.2049839826
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2019;104.8079339522
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2019;109.637919955
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2019;103.3531176703
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2019;92.2619351675
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2019;98.3682243202
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2019;95.7503343701
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2019;99.7026400362
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;srpen 2019;92.4297035117
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;září 2019;102.8542708269
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;říjen 2019;103.1826643553
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;listopad 2019;111.5420396119
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;prosinec 2019;123.2666982697
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;leden 2020;93.439903561
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;únor 2020;106.466403702
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;březen 2020;95.9275164361
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;duben 2020;93.2142921037
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;květen 2020;92.1621697479
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červen 2020;92.7849537811
Česko;Index tržeb bez DPH  (%);Meziroční index;Bez očištění;Běžné ceny;81 Činnosti související se stavbami a úpravou krajiny;červenec 2020;94.934474123
