Území;Ukazatel;Typ indexu;Typ zakázek;Vybraná odvětví průmyslu;Čtvrtletí;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení;3. čtvrtletí 2001;119.6982633507
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení;2. čtvrtletí 2001;111.4084493598
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení;1. čtvrtletí 2001;164.6643648674
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení;4. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení;3. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení;2. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;25 Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení;1. čtvrtletí 2000;
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2025;102.5803236349
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2024;113.1738484428
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2024;120.9019918367
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2024;105.6669214631
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2024;100.8971385857
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2023;87.2922478434
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2023;86.9419460621
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2023;102.5608086578
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2023;103.6981675475
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2022;117.5725927712
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2022;105.9824318161
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2022;99.7648526897
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2022;99.169540006
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2021;93.1200561961
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2021;105.0029841295
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2021;100.311803733
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2021;104.2147577685
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2020;105.3928766944
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2020;102.9932738519
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2020;93.199360993
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2020;93.4609020407
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2019;85.0156126364
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2019;84.2345727864
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2019;98.1490220696
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2019;97.4460192702
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2018;108.867538016
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2018;111.8150987004
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2018;102.0561098932
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2018;105.2774306785
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2017;107.5374585145
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2017;106.0715502054
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2017;116.8230624797
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2017;106.3281046963
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2016;102.8897383894
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2016;103.1854746545
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2016;99.549411356
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2016;97.5399520546
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2015;102.0100434625
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2015;98.8876075382
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2015;103.5113973534
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2015;104.3918024688
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2014;119.5853239806
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2014;114.1126367899
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2014;117.6936725522
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2014;117.4289647926
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2013;119.888350274
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2013;106.9236586096
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2013;102.4650885125
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2013;101.6034285029
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2012;91.1395956092
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2012;100.8668836459
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2012;96.9922077164
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2012;91.2810268872
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;4. čtvrtletí 2011;81.4360271514
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;3. čtvrtletí 2011;73.1957033285
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;2. čtvrtletí 2011;77.8623908817
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index, kalendářní očištění;Celkem;26 Výroba počítačů, elektronických a optických přístrojů a zařízení;1. čtvrtletí 2011;95.1483906487
