Území,Druh zemědělské plodiny,Ukazatel,Roky,value
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2009,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2010,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2011,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2012,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2013,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2014,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2015,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2016,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2017,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2018,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2019,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2020,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2021,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2022,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2023,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2024,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Osevní plocha k 31. květnu (ha),2025,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2009,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2010,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2011,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2012,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2013,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2014,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2015,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2016,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2017,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2018,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2019,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2020,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2021,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2022,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2023,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2024,
Česko,"Základní obiloviny na zrno (pšenice, žito, ječmen, oves a tritikale)",Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Pšenice,Sklizeň zemědělských plodin (t),2009,4358072.6
Česko,Pšenice,Sklizeň zemědělských plodin (t),2010,4161553.2
Česko,Pšenice,Sklizeň zemědělských plodin (t),2011,4913047.8
Česko,Pšenice,Sklizeň zemědělských plodin (t),2012,3518895.95
Česko,Pšenice,Sklizeň zemědělských plodin (t),2013,4700696.1
Česko,Pšenice,Sklizeň zemědělských plodin (t),2014,5442348.63
Česko,Pšenice,Sklizeň zemědělských plodin (t),2015,5274272.0
Česko,Pšenice,Sklizeň zemědělských plodin (t),2016,5454663.49
Česko,Pšenice,Sklizeň zemědělských plodin (t),2017,4718205.16
Česko,Pšenice,Sklizeň zemědělských plodin (t),2018,4417840.91
Česko,Pšenice,Sklizeň zemědělských plodin (t),2019,4812163.45
Česko,Pšenice,Sklizeň zemědělských plodin (t),2020,4902413.84
Česko,Pšenice,Sklizeň zemědělských plodin (t),2021,4960924.72
Česko,Pšenice,Sklizeň zemědělských plodin (t),2022,5188687.31
Česko,Pšenice,Sklizeň zemědělských plodin (t),2023,5262361.17
Česko,Pšenice,Sklizeň zemědělských plodin (t),2024,4625366.87
Česko,Pšenice,Sklizeň zemědělských plodin (t),2025,
Česko,Pšenice,Hektarový výnos (t/ha),2009,5.24
Česko,Pšenice,Hektarový výnos (t/ha),2010,4.99
Česko,Pšenice,Hektarový výnos (t/ha),2011,5.69
Česko,Pšenice,Hektarový výnos (t/ha),2012,4.32
Česko,Pšenice,Hektarový výnos (t/ha),2013,5.67
Česko,Pšenice,Hektarový výnos (t/ha),2014,6.51044213
Česko,Pšenice,Hektarový výnos (t/ha),2015,6.36
Česko,Pšenice,Hektarový výnos (t/ha),2016,6.49588585
Česko,Pšenice,Hektarový výnos (t/ha),2017,5.670497852
Česko,Pšenice,Hektarový výnos (t/ha),2018,5.3896480214
Česko,Pšenice,Hektarový výnos (t/ha),2019,5.73254369
Česko,Pšenice,Hektarový výnos (t/ha),2020,6.1388881198
Česko,Pšenice,Hektarový výnos (t/ha),2021,6.3213883106
Česko,Pšenice,Hektarový výnos (t/ha),2022,6.0726588083
Česko,Pšenice,Hektarový výnos (t/ha),2023,6.4350793482
Česko,Pšenice,Hektarový výnos (t/ha),2024,5.9566744324
Česko,Pšenice,Hektarový výnos (t/ha),2025,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,Pšenice,Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2009,831299.54
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2010,833576.65
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2011,863132.13
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2012,815381.19
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2013,829392.66
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2014,835941.48
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2015,829819.9
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2016,839710.49
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2017,832061.89
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2018,819690.06
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2019,839446.45
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2020,798583.35
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2021,784784.05
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2022,854434.19
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2023,817761.66
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2024,776501.54
Česko,Pšenice,Osevní plocha k 31. květnu (ha),2025,785029.15
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2009,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2010,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2011,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2012,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2013,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2014,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2015,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2016,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2017,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2018,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2019,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2020,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2021,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2022,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2023,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2024,
Česko,Pšenice,Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2009,4229260.65
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2010,3992965.45
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2011,4660196.4
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2012,3234858.64
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2013,4530772.85
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2014,5222695.37
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2015,5054568.4
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2016,5315629.59
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2017,4529523.9
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2018,4227343.63
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2019,4716449.75
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2020,4799253.07
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2021,4589859.02
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2022,4938548.56
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2023,5106909.01
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2024,4507564.99
Česko,Pšenice setá ozimá,Sklizeň zemědělských plodin (t),2025,
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2009,5.33006763
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2010,5.08340057
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2011,5.78346452
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2012,4.33625838
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2013,5.74663233
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2014,6.60523499
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2015,6.49520884
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2016,6.56971654
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2017,5.7664273534
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2018,5.4639580313
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2019,5.7904856464
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2020,6.1954813737
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2021,6.468811752
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2022,6.161029911
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2023,6.5559576423
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2024,6.0301400852
Česko,Pšenice setá ozimá,Hektarový výnos (t/ha),2025,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2009,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2010,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2011,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2012,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2013,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2014,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2015,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2016,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2017,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2018,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2019,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2020,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2021,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2022,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2023,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2024,
Česko,Pšenice setá ozimá,Osevní a sklizňová plocha k 31. prosinci (ha),2025,
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2009,793472.23
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2010,785491.01
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2011,805779.37
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2012,746002.28
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2013,788422.26
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2014,790690.32
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2015,778199.52
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2016,809110.95
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2017,785499.17
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2018,773677.91
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2019,814517.13
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2020,774637.64
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2021,709536.65
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2022,801578.41
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2023,778972.24
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2024,747505.85
Česko,Pšenice setá ozimá,Osevní plocha k 31. květnu (ha),2025,756848.31
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2009,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2010,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2011,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2012,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2013,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2014,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2015,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2016,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2017,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2018,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2019,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2020,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2021,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2022,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2023,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2024,
Česko,Pšenice setá ozimá,Sklizňová plocha k 31. prosinci (ha),2025,
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2009,128811.95
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2010,168587.75
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2011,252851.4
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2012,284037.31
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2013,169923.25
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2014,219653.26
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2015,219703.85
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2016,139033.9
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2017,188681.26
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2018,190497.28
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2019,95713.7
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2020,103160.77
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2021,371065.7
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2022,250138.75
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2023,136240.36
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2024,90722.87
Česko,Pšenice setá jarní,Sklizeň zemědělských plodin (t),2025,
Česko,Pšenice setá jarní,Hektarový výnos (t/ha),2009,3.40526329
Česko,Pšenice setá jarní,Hektarový výnos (t/ha),2010,3.50598952
Česko,Pšenice setá jarní,Hektarový výnos (t/ha),2011,4.408705
Česko,Pšenice setá jarní,Hektarový výnos (t/ha),2012,4.09400076
Česko,Pšenice setá jarní,Hektarový výnos (t/ha),2013,4.14746378
Česko,Pšenice setá jarní,Hektarový výnos (t/ha),2014,4.85409125
Česko,Pšenice setá jarní,Hektarový výnos (t/ha),2015,4.25614554
Česko,Pšenice setá jarní,Hektarový výnos (t/ha),2016,4.54365981
