Území,Čtvrtletí,Ukazatel,value
Česko,3. čtvrtletí 2010,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),23600.0
Česko,3. čtvrtletí 2010,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2010,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),102.2
Česko,3. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),3925.0
Česko,3. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),100.5
Česko,3. čtvrtletí 2010,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),22860.0
Česko,3. čtvrtletí 2010,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2010,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),102.3
Česko,2. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3789.5
Česko,2. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),99.1
Česko,2. čtvrtletí 2010,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),23504.0
Česko,2. čtvrtletí 2010,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2010,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),103.1
Česko,2. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),3913.0
Česko,2. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),99.2
Česko,2. čtvrtletí 2010,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),22762.0
Česko,2. čtvrtletí 2010,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2010,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),103.0
Česko,1. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3741.9
Česko,1. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),96.5
Česko,1. čtvrtletí 2010,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),22738.0
Česko,1. čtvrtletí 2010,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2010,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),102.8
Česko,1. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),3858.3
Česko,1. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2010,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),96.5
Česko,1. čtvrtletí 2010,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),22052.0
Česko,1. čtvrtletí 2010,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2010,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),102.9
Česko,4. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3783.3
Česko,4. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),93.9
Česko,4. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),25418.0
Česko,4. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),104.6
Česko,4. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),3910.7
Česko,4. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),94.0
Česko,4. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),24590.0
Česko,4. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),104.5
Česko,3. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3780.0
Česko,3. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),93.4
Česko,3. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),23091.0
Česko,3. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),104.1
Česko,3. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),3905.1
Česko,3. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),93.6
Česko,3. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),22352.0
Česko,3. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),103.9
Česko,2. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3824.7
Česko,2. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),94.4
Česko,2. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),22796.0
Česko,2. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),102.5
Česko,2. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),3946.2
Česko,2. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),94.3
Česko,2. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),22094.0
Česko,2. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),102.6
Česko,1. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3875.7
Česko,1. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),96.4
Česko,1. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),22108.0
Česko,1. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2009,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),102.2
Česko,1. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),3998.0
Česko,1. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2009,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),96.3
Česko,1. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),21432.0
Česko,1. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2009,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),102.3
Česko,4. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),4030.1
Česko,4. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),99.3
Česko,4. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),24309.0
Česko,4. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),107.4
Česko,4. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4161.6
Česko,4. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),99.1
Česko,4. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),23541.0
Česko,4. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),107.5
Česko,3. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),4046.4
Česko,3. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),100.8
Česko,3. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),22181.0
Česko,3. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),107.0
Česko,3. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4171.5
Česko,3. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),100.6
Česko,3. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),21516.0
Česko,3. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),107.2
Česko,2. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),4051.6
Česko,2. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),101.4
Česko,2. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),22246.0
Česko,2. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),107.3
Česko,2. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4184.6
Česko,2. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),101.4
Česko,2. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),21540.0
Česko,2. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),107.3
Česko,1. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),4020.4
Česko,1. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),101.9
Česko,1. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),21632.0
Česko,1. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2008,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),109.9
Česko,1. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4150.8
Česko,1. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2008,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),101.8
Česko,1. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),20953.0
Česko,1. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2008,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),109.9
Česko,4. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),4058.2
Česko,4. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),101.9
Česko,4. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),22641.0
Česko,4. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),106.5
Česko,4. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4197.4
Česko,4. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),101.9
Česko,4. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),21890.0
Česko,4. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),106.4
Česko,3. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),4014.7
Česko,3. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),101.5
Česko,3. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),20721.0
Česko,3. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),107.3
Česko,3. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4145.9
Česko,3. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),101.6
Česko,3. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),20065.0
Česko,3. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),107.3
Česko,2. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3993.8
Česko,2. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),101.7
Česko,2. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),20740.0
Česko,2. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),107.5
Česko,2. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4127.6
Česko,2. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),101.6
Česko,2. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),20069.0
Česko,2. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),107.5
Česko,1. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3946.9
Česko,1. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),101.9
Česko,1. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),19687.0
Česko,1. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2007,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),107.8
Česko,1. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4077.3
Česko,1. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2007,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),101.9
Česko,1. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),19057.0
Česko,1. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2007,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),107.8
Česko,4. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3984.4
Česko,4. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),101.0
Česko,4. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),21269.0
Česko,4. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),106.5
Česko,4. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4121.1
Česko,4. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),101.1
Česko,4. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),20564.0
Česko,4. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),106.5
Česko,3. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3954.1
Česko,3. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),100.8
Česko,3. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),19305.0
Česko,3. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),106.1
Česko,3. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4082.6
Česko,3. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),100.8
Česko,3. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),18698.0
Česko,3. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),106.0
Česko,2. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3928.5
Česko,2. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),100.5
Česko,2. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),19300.0
Česko,2. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),106.6
Česko,2. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4062.0
Česko,2. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,2. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),100.6
Česko,2. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),18666.0
Česko,2. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,2. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),106.5
Česko,1. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3872.6
Česko,1. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),100.5
Česko,1. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),18270.0
Česko,1. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2006,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),107.0
Česko,1. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4002.1
Česko,1. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,1. čtvrtletí 2006,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),100.6
Česko,1. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),17679.0
Česko,1. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,1. čtvrtletí 2006,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),107.0
Česko,4. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3943.2
Česko,4. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),101.4
Česko,4. čtvrtletí 2005,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),19963.0
Česko,4. čtvrtletí 2005,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2005,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),104.1
Česko,4. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4075.3
Česko,4. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,4. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),101.5
Česko,4. čtvrtletí 2005,Průměrná hrubá měsíční mzda na fyzické osoby (Kč),19316.0
Česko,4. čtvrtletí 2005,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč),
Česko,4. čtvrtletí 2005,Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%),103.9
Česko,3. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců přepočtený (tis. osob),3923.3
Česko,3. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%),101.6
Česko,3. čtvrtletí 2005,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),18203.0
Česko,3. čtvrtletí 2005,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč),
Česko,3. čtvrtletí 2005,Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%),105.9
Česko,3. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob),4048.7
Česko,3. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob),
Česko,3. čtvrtletí 2005,Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%),101.8
