Ukazatel,Pohlaví,Kraje,Věk (roky),Roky,value
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2038,21447.5556882616
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2039,21830.4471597336
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2040,22019.8901624382
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2041,21795.2681439634
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2042,22303.9467927205
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2043,21821.8433694332
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2044,22358.4795424243
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2045,22594.2964203322
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2046,22000.6662053464
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2047,22276.3112461072
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2048,21429.8433916513
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2049,21011.6256752031
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2050,20784.4555728756
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2051,21232.6530251434
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2052,21128.267872938
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2053,21577.7060044714
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2054,22514.7693438707
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2055,23160.1127197248
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2056,23857.4036134599
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2057,24954.0004697773
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2058,25997.3514767452
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2059,26608.1745183076
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2060,26774.3413516475
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2061,27029.9326859248
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2062,27953.1474491866
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2063,28081.4776427519
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2064,28128.4897220487
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2065,27427.9656863528
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2066,27694.7779116915
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2067,27266.5732051411
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2068,27612.364652881
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2069,27723.5621476601
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2070,27656.5316348364
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2071,27671.3820527953
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2072,27388.5636330005
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2073,26814.2069397114
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2074,26464.9039021557
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2075,27881.6226427477
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2076,25844.1317350303
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2077,24652.8669232284
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2078,23514.1600354295
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2079,23673.2105728393
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2080,23883.0445440023
Počet obyvatel - celkem,Celkem,Hlavní město Praha,53,2081,24116.616343494
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2025,17351.5037078905
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2026,18056.5714855475
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2027,18710.192275816
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2028,20866.3557994059
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2029,22825.8878309821
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2030,23126.9468712386
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2031,23269.948610138
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2032,23624.8525620948
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2033,23847.2514547544
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2034,23679.2396380467
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2035,21715.4142458861
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2036,21098.1196057214
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2037,21265.3315176115
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2038,21002.8246149546
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2039,21350.4723595804
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2040,21732.0337918019
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2041,21921.490295886
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2042,21697.9910130778
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2043,22206.2387991257
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2044,21726.1140942305
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2045,22261.4983762103
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2046,22497.3980576969
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2047,21906.6871412296
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2048,22183.3132888712
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2049,21341.4728293979
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2050,20926.5844658534
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2051,20701.4488474247
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2052,21148.8638651152
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2053,21044.7691001746
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2054,21492.6443084417
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2055,22425.9784285094
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2056,23068.2784704103
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2057,23762.330286983
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2058,24854.3236466071
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2059,25892.9367179377
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2060,26501.0497270667
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2061,26666.6778211477
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2062,26921.6092844557
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2063,27842.2396261883
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2064,27970.3763228432
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2065,28018.5860743659
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2066,27321.2018105106
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2067,27589.1328382975
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2068,27162.4506664681
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2069,27508.3109006178
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2070,27619.6710194829
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2071,27553.7032311656
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2072,27569.4900996713
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2073,27288.9204979128
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2074,26717.7459228877
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2075,26369.6716591108
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2076,27784.4822929149
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2077,25754.1027460914
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2078,24569.9191115031
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2079,23436.2585931696
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2080,23596.214556045
Počet obyvatel - celkem,Celkem,Hlavní město Praha,54,2081,23805.6573450187
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2025,15971.6680431395
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2026,17091.5373012959
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2027,17776.5838317599
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2028,18410.7505943036
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2029,20743.4702778795
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2030,22691.7153435575
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2031,22990.7733346697
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2032,23133.5211271211
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2033,23487.9067183118
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2034,23710.5248273839
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2035,23546.2689690362
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2036,21594.4712544425
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2037,20982.8163141793
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2038,21151.4842367162
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2039,20891.2818617161
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2040,21238.0035154191
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2041,21618.2519091829
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2042,21807.7826945454
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2043,21585.5295757949
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2044,22093.3372444117
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2045,21615.3386460009
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2046,22149.3866595595
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2047,22385.3864293236
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2048,21797.7890357814
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2049,22075.4322767417
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2050,21238.5121815779
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2051,20827.145359735
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2052,20604.2064619184
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2053,21050.7767707605
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2054,20947.0046456769
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2055,21393.2658127262
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2056,22322.6954723403
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2057,22961.8322577372
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2058,23652.5319499578
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2059,24739.704663895
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2060,25773.2883743521
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2061,26378.5076533378
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2062,26543.6226966243
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2063,26797.9575864027
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2064,27715.936613953
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2065,27843.945010762
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2066,27893.4409137013
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2067,27199.4376402033
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2068,27468.5568922577
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2069,27043.4924529683
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2070,27389.4474788236
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2071,27501.0214877675
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2072,27436.2111079931
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2073,27452.99514461
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2074,27174.8205434293
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2075,26607.0284015613
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2076,26260.2872853215
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2077,27673.0572191163
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2078,25650.2231308296
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2079,24473.4567953777
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2080,23345.1049044805
Počet obyvatel - celkem,Celkem,Hlavní město Praha,55,2081,23506.0141607101
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2025,15256.1495911134
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2026,15720.667371
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2027,16818.4566165877
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2028,17483.3536287525
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2029,18286.1228336503
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2030,20603.6813849058
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2031,22539.8695631307
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2032,22836.8042595822
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2033,22979.3672734887
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2034,23333.2688893878
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2035,23556.1401471937
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2036,23395.8594720647
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2037,21456.9127912455
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2038,20851.3484225122
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2039,21021.6039532273
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2040,20763.8452394754
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2041,21109.6025900234
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2042,21488.5046559172
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2043,21678.1239470615
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2044,21457.2548954585
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2045,21964.6038087674
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2046,21488.8870850827
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2047,22021.5761351483
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2048,22257.6820992006
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2049,21673.4204128547
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2050,21952.157347609
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2051,21120.4597479522
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2052,20712.8632397125
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2053,20492.2824730747
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2054,20937.9313475728
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2055,20834.5591807604
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2056,21279.1636131925
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2057,22204.4603093324
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2058,22840.2655377684
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2059,23527.4490648744
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2060,24609.5090510047
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2061,25637.7675436412
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2062,26240.0113721105
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2063,26404.6662318399
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2064,26658.3996287729
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2065,27573.5332962585
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2066,27701.3726974709
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2067,27752.207788416
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2068,27061.8186839787
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2069,27332.157218451
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2070,26908.8300744957
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2071,27254.9319436509
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2072,27366.7236129921
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2073,27303.1364208602
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2074,27320.9733734047
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2075,27045.3430309126
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2076,26481.1269970251
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2077,26135.8320141147
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2078,27546.4077741625
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2079,25531.5250478805
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2080,24362.5983287938
Počet obyvatel - celkem,Celkem,Hlavní město Praha,56,2081,23239.9074001692
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2025,15327.8796115967
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2026,15006.6537346655
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2027,15455.3175094625
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2028,16530.6796660527
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2029,17348.2336678705
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2030,18144.015565646
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2031,20445.365841971
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2032,22368.756129547
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2033,22663.7003478308
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2034,22806.3327740343
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2035,23159.9591162751
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2036,23383.3735004945
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2037,23227.5923705805
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2038,21302.6059219051
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2039,20703.6539070864
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2040,20875.6437258487
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2041,20620.5834677359
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2042,20965.3854406066
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2043,21342.8812688687
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2044,21532.6493701353
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2045,21313.2726651879
Počet obyvatel - celkem,Celkem,Hlavní město Praha,57,2046,21820.1458920222
