Území;Ukazatel;Týdny;Věkové skupiny (roky);value
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2024;45-64;7.4933418192
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2024;65-74;32.6503175003
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2024;75-84;91.271158314
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 15. týden 2024;85 a více;298.037066219
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2024;celkem;19.4026817901
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2024;0-14;0.2893923802
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2024;15-44;1.2800429275
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2024;45-64;9.2758989039
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2024;65-74;35.291152004
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2024;75-84;92.9306339197
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 14. týden 2024;85 a více;298.5264538483
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2024;celkem;19.255900273
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2024;0-14;0.5209062843
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2024;15-44;1.7920600985
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2024;45-64;9.0778370056
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2024;65-74;32.4102416364
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2024;75-84;95.8666292221
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 13. týden 2024;85 a více;288.2493136339
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2024;celkem;18.6596003598
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2024;0-14;0.2315139041
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2024;15-44;1.3824463617
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2024;45-64;9.6720227005
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2024;65-74;33.1304692283
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2024;75-84;87.6969031632
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 12. týden 2024;85 a více;284.823600229
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2024;celkem;19.2008572041
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2024;0-14;0.3472708562
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2024;15-44;1.1520386348
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2024;45-64;8.9127854237
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2024;65-74;36.6515818999
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2024;75-84;94.0795016467
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 11. týden 2024;85 a více;282.3766620827
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2024;celkem;19.3017694971
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2024;0-14;0.2893923802
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2024;15-44;1.1008369177
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2024;45-64;9.9030949152
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2024;65-74;38.0120117957
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2024;75-84;87.4415992239
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 10. týden 2024;85 a více;291.6750270387
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2024;celkem;19.6045063761
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2024;0-14;0.3472708562
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2024;15-44;1.4592489374
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2024;45-64;8.0545171977
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2024;65-74;38.8922899636
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2024;75-84;90.505246496
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 09. týden 2024;85 a více;310.7611445798
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2024;celkem;21.118190771
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2024;0-14;0.4630278083
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2024;15-44;1.5872532301
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2024;45-64;8.681713209
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2024;65-74;42.0132761953
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2024;75-84;100.4621001302
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 08. týden 2024;85 a více;321.5276724235
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2024;celkem;21.4392753397
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2024;0-14;0.5209062843
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2024;15-44;1.3312446446
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2024;45-64;9.969115548
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2024;65-74;40.3327451475
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2024;75-84;97.7814087671
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 07. týden 2024;85 a více;344.5288909987
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2024;celkem;23.9987780439
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2024;0-14;0.6945417124
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2024;15-44;1.5104506545
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2024;45-64;10.9924353559
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2024;65-74;44.0139083951
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2024;75-84;118.716331793
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 06. týden 2024;85 a více;358.231744618
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2024;celkem;22.228225994
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2024;0-14;0.4630278083
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2024;15-44;1.7408583814
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2024;45-64;10.2331980791
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2024;65-74;41.3730738913
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2024;75-84;103.5257474023
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 05. týden 2024;85 a více;346.975829145
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2024;celkem;22.6685705453
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2024;0-14;0.5209062843
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2024;15-44;1.2032403519
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2024;45-64;9.9361052316
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2024;65-74;44.654110699
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2024;75-84;112.5890372488
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 04. týden 2024;85 a více;329.8472621209
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2024;celkem;21.7328383738
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2024;0-14;0.3472708562
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2024;15-44;1.6640558058
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2024;45-64;9.969115548
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2024;65-74;40.5728210114
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2024;75-84;101.3556639179
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 03. týden 2024;85 a více;340.1244023354
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2024;celkem;21.0814953917
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2024;0-14;0.5209062843
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2024;15-44;1.6640558058
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2024;45-64;9.969115548
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2024;65-74;38.6522140997
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2024;75-84;99.6961883122
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 02. týden 2024;85 a více;322.0170600528
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2024;celkem;22.1181398562
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2024;0-14;0.3472708562
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2024;15-44;1.5104506545
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2024;45-64;10.1341671299
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2024;65-74;40.3327451475
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2024;75-84;103.0151395236
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 01. týden 2024;85 a více;356.2741941009
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2023;celkem;22.8029867202387
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2023;0-14;0.742514313391303
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2023;15-44;1.25486837711202
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2023;45-64;9.58138781679307
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2023;65-74;42.1828270077525
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2023;75-84;112.912385910042
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 52. týden 2023;85 a více;377.11751484586
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2023;celkem;22.7383366971356
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2023;0-14;0.742514313391303
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2023;15-44;1.92071690374289
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2023;45-64;9.71633694097325
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2023;65-74;43.2097497626228
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2023;75-84;108.874994280362
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 51. týden 2023;85 a více;367.061047783303
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2023;celkem;22.3966151464475
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2023;0-14;0.228465942581939
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2023;15-44;1.30608749454516
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2023;45-64;9.07532860111738
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2023;65-74;39.4180349754091
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2023;75-84;115.20024116686
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 50. týden 2023;85 a více;375.106221433348
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2023;celkem;22.5259151926538
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2023;0-14;0.456931885163879
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2023;15-44;1.8182786688766
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2023;45-64;10.6609808102345
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2023;65-74;38.4701062786057
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2023;75-84;113.450704793999
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 49. týden 2023;85 a více;359.015874133258
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2023;celkem;21.7962935033469
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2023;0-14;0.285582428227424
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2023;15-44;1.33169705326174
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2023;45-64;9.41270141156784
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2023;65-74;43.8417022271585
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2023;75-84;104.703022929693
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 48. týden 2023;85 a více;347.450937011319
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2023;celkem;21.1128504019707
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2023;0-14;0.342698913872909
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2023;15-44;1.58779264042745
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2023;45-64;9.88502334619848
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2023;65-74;38.4701062786057
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2023;75-84;109.547892885308
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 47. týden 2023;85 a více;313.761772351755
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2023;celkem;21.3899219295557
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2023;0-14;0.514048370809363
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2023;15-44;1.35730661197831
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2023;45-64;9.61512509783812
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2023;65-74;38.7860825108735
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2023;75-84;103.491805440789
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 46. týden 2023;85 a více;356.501757367619
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2023;celkem;19.8567928102524
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2023;0-14;0.514048370809363
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2023;15-44;1.79266911016003
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2023;45-64;9.04159132007233
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2023;65-74;38.1541300463379
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2023;75-84;97.9740368802267
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 45. týden 2023;85 a více;297.671425051665
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2023;celkem;19.6813141761153
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2023;0-14;0.514048370809363
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2023;15-44;1.25486837711202
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2023;45-64;9.10906588216242
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2023;65-74;36.416260768865
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2023;75-84;95.8207613443976
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 44. týden 2023;85 a více;316.778712470522
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2023;celkem;20.3739929950776
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2023;0-14;0.399815399518394
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2023;15-44;1.15243014224573
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2023;45-64;10.256133437694
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2023;65-74;39.4970290334761
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2023;75-84;95.5516019024189
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 43. týden 2023;85 a více;321.8069460018
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2023;celkem;20.0415071619757
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2023;0-14;0.399815399518394
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2023;15-44;1.43413528812802
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2023;45-64;9.04159132007233
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2023;65-74;35.3103439559276
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2023;75-84;101.20395018397
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 42. týden 2023;85 a více;321.8069460018
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2023;celkem;20.1892786433544
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2023;0-14;0.285582428227424
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2023;15-44;1.40852572941145
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2023;45-64;9.7500742220183
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2023;65-74;38.5491003366727
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2023;75-84;98.512355764184
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 41. týden 2023;85 a více;310.24200887986
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2023;celkem;18.8593353109467
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2023;0-14;0.228465942581939
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2023;15-44;1.25486837711202
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2023;45-64;9.44643869261288
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2023;65-74;36.337266710798
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2023;75-84;92.3216885986752
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 40. týden 2023;85 a více;283.089547810959
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2023;celkem;17.8803492468134
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2023;0-14;0.742514313391303
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2023;15-44;1.56218308171088
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2023;45-64;9.10906588216242
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2023;65-74;30.6496945299774
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2023;75-84;85.7272822701984
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 39. týden 2023;85 a více;285.10084122347
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2023;celkem;18.5268494778448
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2023;0-14;0.11423297129097
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2023;15-44;1.48535440556117
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2023;45-64;8.09694745081104
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2023;65-74;36.9692191753336
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2023;75-84;86.400180875145
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 38. týden 2023;85 a více;299.682718464176
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2023;celkem;18.083535033709
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2023;0-14;0.342698913872909
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2023;15-44;1.61340219914403
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2023;45-64;9.24401500634261
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2023;65-74;34.0464390268564
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2023;75-84;84.2469053393158
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 37. týden 2023;85 a více;280.575431045319
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2023;celkem;17.5940420016423
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2023;0-14;0.171349456936454
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2023;15-44;1.20364925967888
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2023;45-64;9.24401500634261
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2023;65-74;35.2313498978607
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2023;75-84;79.9403542676575
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 36. týden 2023;85 a více;272.027434042147
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2023;celkem;17.5293919785391
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2023;0-14;0.342698913872909
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2023;15-44;1.20364925967888
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2023;45-64;9.10906588216242
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2023;65-74;33.8884509107225
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2023;75-84;83.0356878504119
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 35. týden 2023;85 a více;265.993553804613
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2023;celkem;20.115392902665
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2023;0-14;0.456931885163879
Česko;Míra úmrtnosti (na 100 000 obyvatel k 1.1.); 34. týden 2023;15-44;1.8182786688766
