Území;Ukazatel;Očištění;Typ indexu;Typ tržeb;Vybraná průmyslová činnost;Kumulace měsíců;value
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červen 2016;95.852330063
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – květen 2016;94.5236022367
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – duben 2016;91.8776431168
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – březen 2016;93.503621039
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – únor 2016;95.6718843474
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden 2016;88.0278493774
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – prosinec 2015;98.0174328061
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – listopad 2015;98.3088349959
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – říjen 2015;98.1970767514
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – září 2015;99.0251836261
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – srpen 2015;98.4397227644
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červenec 2015;97.8921617003
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červen 2015;96.5197175583
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – květen 2015;94.3916053536
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – duben 2015;93.8953845326
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – březen 2015;96.8058594213
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – únor 2015;96.9199603893
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden 2015;99.717334937
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – prosinec 2014;109.6168344683
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – listopad 2014;109.3093293182
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – říjen 2014;111.2684881543
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – září 2014;111.7880500269
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – srpen 2014;111.254140367
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červenec 2014;114.2828197115
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červen 2014;116.9837825766
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – květen 2014;116.4588186261
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – duben 2014;123.0600710915
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – březen 2014;120.6376895333
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – únor 2014;111.5845317973
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden 2014;107.0034080836
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – prosinec 2013;97.1817948678
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – listopad 2013;96.1411645275
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – říjen 2013;95.144700461
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – září 2013;94.3100818701
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – srpen 2013;93.1765523505
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červenec 2013;92.514141359
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červen 2013;90.1538973313
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – květen 2013;92.1858527556
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – duben 2013;92.380416716
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – březen 2013;90.3561877104
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – únor 2013;100.6076642787
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden 2013;97.6141969934
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – prosinec 2012;87.5600878417
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – listopad 2012;89.1826225948
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – říjen 2012;89.5591432124
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – září 2012;88.931384385
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – srpen 2012;91.0773268296
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červenec 2012;91.1780879667
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červen 2012;90.1625981055
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – květen 2012;90.418675372
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – duben 2012;89.4585603202
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – březen 2012;87.5549237256
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – únor 2012;88.5571310867
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden 2012;94.5535118261
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – prosinec 2011;98.4169468728
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – listopad 2011;96.7261144863
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – říjen 2011;95.9928607309
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – září 2011;95.5756651204
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – srpen 2011;95.0070847368
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červenec 2011;94.9059982842
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červen 2011;98.0107005676
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – květen 2011;100.4583243838
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – duben 2011;100.085222999
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – březen 2011;111.5490082598
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – únor 2011;120.938306079
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden 2011;127.0723072573
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – prosinec 2010;118.8017063878
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – listopad 2010;119.3687316033
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – říjen 2010;118.9518463429
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – září 2010;119.1149211161
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – srpen 2010;119.3818682524
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červenec 2010;118.460469039
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červen 2010;117.5116189297
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – květen 2010;115.8080839849
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – duben 2010;115.2607610399
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – březen 2010;113.1869775578
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – únor 2010;105.639428932
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden 2010;109.9054194923
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – prosinec 2009;87.9083221382
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – listopad 2009;88.3093457015
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – říjen 2009;87.8032317187
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – září 2009;88.4664287812
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – srpen 2009;88.444878968
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červenec 2009;87.4545448102
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – červen 2009;87.0046995597
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – květen 2009;85.6795400266
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – duben 2009;83.4786195128
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – březen 2009;78.6712386272
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – únor 2009;71.0094545018
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden 2009;72.2037812061
Česko;Tržby z průmyslové činnosti (běžné ceny);Bez očištění;Meziroční index;Celkem;08 Ostatní těžba a dobývání;leden – prosinec 2008;105.5347738724
