Ukazatel,Území,Druh zemědělské plodiny,Roky,value
Osevní plocha k 31. květnu (ha),Česko,Konopí,2010,
Osevní plocha k 31. květnu (ha),Česko,Konopí,2011,298.55
Osevní plocha k 31. květnu (ha),Česko,Konopí,2012,212.94
Osevní plocha k 31. květnu (ha),Česko,Konopí,2013,279.9
Osevní plocha k 31. květnu (ha),Česko,Konopí,2014,126.95
Osevní plocha k 31. květnu (ha),Česko,Konopí,2015,427.13
Osevní plocha k 31. květnu (ha),Česko,Konopí,2016,556.13
Osevní plocha k 31. květnu (ha),Česko,Konopí,2017,568.91
Osevní plocha k 31. květnu (ha),Česko,Konopí,2018,785.84
Osevní plocha k 31. květnu (ha),Česko,Konopí,2019,399.8
Osevní plocha k 31. květnu (ha),Česko,Konopí,2020,413.29
Osevní plocha k 31. květnu (ha),Česko,Konopí,2021,204.3
Osevní plocha k 31. květnu (ha),Česko,Konopí,2022,342.68
Osevní plocha k 31. květnu (ha),Česko,Konopí,2023,149.33
Osevní plocha k 31. květnu (ha),Česko,Konopí,2024,142.58
Osevní plocha k 31. květnu (ha),Česko,Konopí,2025,126.07
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2002,5842.71
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2003,5683.52
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2004,5365.74
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2005,4499.22
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2006,2904.05
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2007,704.61
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2008,161.63
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2009,153.09
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2010,13.2
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2011,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2012,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2013,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2014,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2015,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2016,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2017,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2018,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2019,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2020,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2021,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2022,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2023,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2024,
Osevní plocha k 31. květnu (ha),Česko,Len přadný,2025,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2002,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2003,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2004,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2005,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2006,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2007,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2008,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2009,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2010,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2011,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2012,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2013,
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2014,5565.95
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2015,5176.26
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2016,5296.59
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2017,7457.42
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2018,8553.75
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2019,6062.06
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2020,5656.25
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2021,7248.73
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2022,7287.93
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2023,6240.0
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2024,6808.1
Osevní plocha k 31. květnu (ha),Česko,"Léčivé, aromatické a kořeninové rostliny",2025,8421.59
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2002,5119.69
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2003,6258.28
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2004,6150.09
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2005,5143.85
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2006,3429.49
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2007,2815.03
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2008,1614.58
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2009,2134.71
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2010,3887.21
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2011,4524.92
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2012,3048.32
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2013,2262.42
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2014,2255.82
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2015,2142.73
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2016,2653.91
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2017,4405.4
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2018,4996.13
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2019,3099.44
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2020,2928.54
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2021,3403.37
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2022,3816.6
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2023,
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2024,
Osevní plocha k 31. květnu (ha),Česko,Kořeninové rostliny,2025,
Osevní plocha k 31. květnu (ha),Česko,Kmín,2002,
Osevní plocha k 31. květnu (ha),Česko,Kmín,2003,
Osevní plocha k 31. květnu (ha),Česko,Kmín,2004,
Osevní plocha k 31. květnu (ha),Česko,Kmín,2005,
Osevní plocha k 31. květnu (ha),Česko,Kmín,2006,
Osevní plocha k 31. květnu (ha),Česko,Kmín,2007,2317.45
Osevní plocha k 31. květnu (ha),Česko,Kmín,2008,1479.57
Osevní plocha k 31. květnu (ha),Česko,Kmín,2009,1944.16
Osevní plocha k 31. květnu (ha),Česko,Kmín,2010,3670.2
Osevní plocha k 31. květnu (ha),Česko,Kmín,2011,4371.74
Osevní plocha k 31. květnu (ha),Česko,Kmín,2012,2954.42
Osevní plocha k 31. květnu (ha),Česko,Kmín,2013,2109.05
Osevní plocha k 31. květnu (ha),Česko,Kmín,2014,2172.7
Osevní plocha k 31. květnu (ha),Česko,Kmín,2015,1907.21
Osevní plocha k 31. květnu (ha),Česko,Kmín,2016,2443.11
Osevní plocha k 31. květnu (ha),Česko,Kmín,2017,4124.69
Osevní plocha k 31. květnu (ha),Česko,Kmín,2018,4684.54
Osevní plocha k 31. květnu (ha),Česko,Kmín,2019,2950.23
Osevní plocha k 31. květnu (ha),Česko,Kmín,2020,2754.93
Osevní plocha k 31. květnu (ha),Česko,Kmín,2021,3182.55
Osevní plocha k 31. květnu (ha),Česko,Kmín,2022,3516.13
Osevní plocha k 31. květnu (ha),Česko,Kmín,2023,
Osevní plocha k 31. květnu (ha),Česko,Kmín,2024,
Osevní plocha k 31. květnu (ha),Česko,Kmín,2025,
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2002,2838.57
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2003,5161.07
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2004,5594.24
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2005,3210.84
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2006,2428.92
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2007,2369.1
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2008,2399.74
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2009,3538.76
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2010,3976.56
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2011,4062.88
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2012,4177.39
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2013,3397.28
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2014,3310.13
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2015,3033.53
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2016,2642.68
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2017,3052.02
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2018,3557.62
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2019,2962.62
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2020,2727.71
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2021,3845.36
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2022,3471.33
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2023,
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2024,
Osevní plocha k 31. květnu (ha),Česko,Léčivé rostliny,2025,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2002,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2003,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2004,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2005,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2006,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2007,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2008,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2009,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2010,
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2011,717.04
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2012,1319.93
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2013,1691.37
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2014,2291.49
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2015,2464.28
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2016,385.42
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2017,608.82
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2018,117.92
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2019,156.31
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2020,206.79
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2021,150.88
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2022,200.02
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2023,113.93
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2024,105.25
Osevní plocha k 31. květnu (ha),Česko,Energetické plodiny jinde neuvedené,2025,227.25
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2002,2098.96
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2003,3893.52
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2004,2889.98
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2005,3104.72
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2006,4070.95
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2007,4083.0
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2008,2118.53
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2009,1796.51
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2010,1494.43
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2011,600.67
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2012,133.96
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2013,376.08
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2014,289.04
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2015,260.8
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2016,322.46
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2017,351.54
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2018,9.11
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2019,106.04
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2020,75.12
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2021,104.86
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2022,
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2023,
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2024,3.53
Osevní plocha k 31. květnu (ha),Česko,Ostatní technické plodiny,2025,0.33
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2002,527458.11
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2003,513058.91
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2004,500556.41
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2005,491880.86
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2006,459343.97
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2007,428598.43
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2008,406161.49
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2009,396713.04
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2010,406450.29
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2011,423049.77
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2012,436481.61
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2013,436354.47
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2014,452426.91
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2015,458265.78
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2016,484834.83
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2017,465390.56
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2018,468328.09
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2019,498627.81
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2020,515334.67
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2021,506796.33
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2022,467363.46
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2023,455262.16
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2024,497805.98
Osevní plocha k 31. květnu (ha),Česko,Pícniny na orné půdě,2025,505458.16
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2002,
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2003,
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2004,
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2005,
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2006,
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2007,
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2008,
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2009,
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2010,
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2011,41254.72
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2012,40337.03
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2013,40210.06
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2014,33804.83
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2015,37891.07
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2016,36437.16
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2017,34261.08
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2018,33179.93
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2019,37504.26
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2020,44588.57
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2021,43657.91
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2022,39541.08
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2023,47337.9
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2024,53851.76
Osevní plocha k 31. květnu (ha),Česko,Dočasné travní porosty a pastviny,2025,57501.26
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2002,218696.47
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2003,214585.09
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2004,215643.69
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2005,210565.06
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2006,190599.57
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2007,180481.1
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2008,179777.27
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2009,179663.35
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2010,181938.88
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2011,197579.47
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2012,214876.45
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2013,218786.04
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2014,235531.21
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2015,231352.59
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2016,241500.0
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2017,225444.67
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2018,223828.59
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2019,231366.75
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2020,234742.08
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2021,228486.3
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2022,212066.85
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2023,213595.83
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2024,235760.47
Osevní plocha k 31. květnu (ha),Česko,Kukuřice na zeleno,2025,235225.57
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2002,
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2003,
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2004,
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2005,
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2006,
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2007,
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2008,
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2009,
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2010,
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2011,13498.77
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2012,15953.26
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2013,16942.65
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2014,20552.58
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2015,18774.05
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2016,22376.78
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2017,18446.36
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2018,16349.32
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2019,22559.77
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2020,21768.4
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2021,17460.99
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2022,14422.17
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2023,11753.07
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2024,16369.34
Osevní plocha k 31. květnu (ha),Česko,Obiloviny na zeleno (mimo kukuřici),2025,13779.66
Osevní plocha k 31. květnu (ha),Česko,Jetel,2002,58915.71
Osevní plocha k 31. květnu (ha),Česko,Jetel,2003,58421.16
Osevní plocha k 31. květnu (ha),Česko,Jetel,2004,59673.37
Osevní plocha k 31. květnu (ha),Česko,Jetel,2005,57635.27
Osevní plocha k 31. květnu (ha),Česko,Jetel,2006,55473.78
Osevní plocha k 31. květnu (ha),Česko,Jetel,2007,55657.14
Osevní plocha k 31. květnu (ha),Česko,Jetel,2008,48196.04
Osevní plocha k 31. květnu (ha),Česko,Jetel,2009,46480.79
Osevní plocha k 31. květnu (ha),Česko,Jetel,2010,44900.49
Osevní plocha k 31. květnu (ha),Česko,Jetel,2011,43284.78
Osevní plocha k 31. květnu (ha),Česko,Jetel,2012,42934.84
Osevní plocha k 31. květnu (ha),Česko,Jetel,2013,43375.8
Osevní plocha k 31. květnu (ha),Česko,Jetel,2014,43549.49
Osevní plocha k 31. květnu (ha),Česko,Jetel,2015,49091.01
Osevní plocha k 31. květnu (ha),Česko,Jetel,2016,54041.41
Osevní plocha k 31. květnu (ha),Česko,Jetel,2017,59777.89
Osevní plocha k 31. květnu (ha),Česko,Jetel,2018,60020.22
Osevní plocha k 31. květnu (ha),Česko,Jetel,2019,59198.1
Osevní plocha k 31. květnu (ha),Česko,Jetel,2020,56708.25
Osevní plocha k 31. květnu (ha),Česko,Jetel,2021,57317.36
Osevní plocha k 31. květnu (ha),Česko,Jetel,2022,55730.6
Osevní plocha k 31. květnu (ha),Česko,Jetel,2023,53968.79
Osevní plocha k 31. květnu (ha),Česko,Jetel,2024,55927.2
Osevní plocha k 31. květnu (ha),Česko,Jetel,2025,57679.98
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2002,83327.89
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2003,79321.5
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2004,80029.1
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2005,83625.68
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2006,80885.16
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2007,77203.47
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2008,72508.92
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2009,68974.35
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2010,65821.49
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2011,61176.84
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2012,56005.95
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2013,55884.14
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2014,57357.21
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2015,57074.43
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2016,60052.17
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2017,62508.48
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2018,65411.66
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2019,74896.0
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2020,79403.61
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2021,80077.21
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2022,75328.39
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2023,66460.54
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2024,66091.41
Osevní plocha k 31. květnu (ha),Česko,Vojtěška,2025,68758.24
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2002,116473.64
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2003,106529.27
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2004,82769.85
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2005,79656.65
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2006,76263.01
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2007,72984.7
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2008,67540.3
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2009,65058.24
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2010,70576.86
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2011,34132.25
Osevní plocha k 31. květnu (ha),Česko,Jetelinotravní směsi a ostaní jeteloviny,2012,34045.24
