Území;Ukazatel;Typ indexu;Typ zakázek;Očištění;Vybraná odvětví průmyslu;Měsíce;value
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;listopad 2021;120.522090509
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;říjen 2021;111.3298805332
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;září 2021;122.1800293725
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;srpen 2021;125.3630247468
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červenec 2021;124.6188132486
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červen 2021;118.2133602991
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;květen 2021;125.0781158764
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;duben 2021;115.006874532
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;březen 2021;105.9465551709
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;únor 2021;107.0848556104
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;leden 2021;109.0096950206
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;prosinec 2020;121.3392369031
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;listopad 2020;110.81049574
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;říjen 2020;105.316515909
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;září 2020;98.5991940995
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;srpen 2020;95.2064865877
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červenec 2020;101.5314846377
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červen 2020;105.0662038552
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;květen 2020;84.8099261342
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;duben 2020;93.5272840552
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;březen 2020;108.8530537262
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;únor 2020;98.5780740917
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;leden 2020;93.8203046564
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;prosinec 2019;86.2251343728
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;listopad 2019;100.2819102458
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;říjen 2019;97.0599534132
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;září 2019;114.0168090143
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;srpen 2019;100.2383821031
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červenec 2019;102.6967491346
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červen 2019;91.9942988085
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;květen 2019;108.9901498301
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;duben 2019;102.9915636655
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;březen 2019;105.2951975516
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;únor 2019;110.9564855222
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;leden 2019;110.4222938193
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;prosinec 2018;119.7970589913
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;listopad 2018;110.1606903767
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;říjen 2018;120.0071698248
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;září 2018;109.5687094901
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;srpen 2018;108.9461224822
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červenec 2018;114.7919501662
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červen 2018;110.6645585273
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;květen 2018;100.6602575107
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;duben 2018;113.4966481794
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;březen 2018;100.7945768858
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;únor 2018;102.2679198916
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;leden 2018;103.975626008
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;prosinec 2017;95.0629006152
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;listopad 2017;97.0919570585
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;říjen 2017;109.7239244171
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;září 2017;94.0203038991
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;srpen 2017;101.2840456782
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červenec 2017;105.8065431034
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červen 2017;108.0168929677
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;květen 2017;113.5703647245
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;duben 2017;100.2699606206
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;březen 2017;115.3877083046
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;únor 2017;101.7871736604
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;leden 2017;106.2101840517
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;prosinec 2016;107.3958432354
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;listopad 2016;108.3897026857
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;říjen 2016;100.1020406739
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;září 2016;102.7775553166
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;srpen 2016;105.2399928729
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červenec 2016;93.759691678
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červen 2016;97.417001405
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;květen 2016;104.2742201454
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;duben 2016;97.8824817444
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;březen 2016;95.5302767242
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;únor 2016;102.0429935584
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;leden 2016;100.6880832219
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;prosinec 2015;105.146759557
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;listopad 2015;110.7364593331
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;říjen 2015;105.7878635779
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;září 2015;108.3709109999
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;srpen 2015;107.6171331133
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červenec 2015;106.413208014
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červen 2015;117.7354069598
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;květen 2015;103.8910909852
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;duben 2015;116.0375515073
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;březen 2015;114.0271056351
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;únor 2015;109.4769000418
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;leden 2015;114.511491831
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;prosinec 2014;112.6000598126
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;listopad 2014;107.1107515122
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;říjen 2014;108.7720734927
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;září 2014;110.2593701529
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;srpen 2014;109.7107689253
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červenec 2014;111.0407155179
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;červen 2014;112.7398848511
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;květen 2014;110.395858204
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;duben 2014;109.8526392831
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;březen 2014;112.1846031571
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;únor 2014;112.2072644639
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;leden 2014;105.8065819598
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;prosinec 2013;110.6929410243
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;listopad 2013;105.3463441052
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;říjen 2013;102.3047126693
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;září 2013;111.2514552519
Česko;Nové průmyslové zakázky (běžné ceny);Meziroční index;Celkem;Bez očištění;17 Výroba papíru a výrobků z papíru;srpen 2013;98.5659146253
