Území,Týdny,Ukazatel,Druh PHM,value
Česko, 07. týden 2023,Index cen pohonných hmot (%),Motorová nafta,
Česko, 07. týden 2023,Index cen pohonných hmot (%),LPG,
Česko, 06. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.88
Česko, 06. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.67
Česko, 06. týden 2023,Průměrná cena pohonných hmot (Kč/litr),LPG,16.55
Česko, 06. týden 2023,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 06. týden 2023,Index cen pohonných hmot (%),Motorová nafta,
Česko, 06. týden 2023,Index cen pohonných hmot (%),LPG,
Česko, 05. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.68
Česko, 05. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.6
Česko, 05. týden 2023,Průměrná cena pohonných hmot (Kč/litr),LPG,16.64
Česko, 05. týden 2023,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 05. týden 2023,Index cen pohonných hmot (%),Motorová nafta,
Česko, 05. týden 2023,Index cen pohonných hmot (%),LPG,
Česko, 04. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,36.68
Česko, 04. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.27
Česko, 04. týden 2023,Průměrná cena pohonných hmot (Kč/litr),LPG,16.74
Česko, 04. týden 2023,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 04. týden 2023,Index cen pohonných hmot (%),Motorová nafta,
Česko, 04. týden 2023,Index cen pohonných hmot (%),LPG,
Česko, 03. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,36.18
Česko, 03. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.32
Česko, 03. týden 2023,Průměrná cena pohonných hmot (Kč/litr),LPG,16.82
Česko, 03. týden 2023,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 03. týden 2023,Index cen pohonných hmot (%),Motorová nafta,
Česko, 03. týden 2023,Index cen pohonných hmot (%),LPG,
Česko, 02. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,36.24
Česko, 02. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.44
Česko, 02. týden 2023,Průměrná cena pohonných hmot (Kč/litr),LPG,17.04
Česko, 02. týden 2023,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 02. týden 2023,Index cen pohonných hmot (%),Motorová nafta,
Česko, 02. týden 2023,Index cen pohonných hmot (%),LPG,
Česko, 01. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,36.29
Česko, 01. týden 2023,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.8
Česko, 01. týden 2023,Průměrná cena pohonných hmot (Kč/litr),LPG,16.99
Česko, 01. týden 2023,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 01. týden 2023,Index cen pohonných hmot (%),Motorová nafta,
Česko, 01. týden 2023,Index cen pohonných hmot (%),LPG,
Česko, 51. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,36.44
Česko, 51. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,37.9
Česko, 51. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.18
Česko, 51. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 51. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 51. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 50. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.0
Česko, 50. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,38.34
Česko, 50. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.39
Česko, 50. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 50. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 50. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 49. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.57
Česko, 49. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,40.06
Česko, 49. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.49
Česko, 49. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 49. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 49. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 48. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,39.81
Česko, 48. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,41.46
Česko, 48. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.57
Česko, 48. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 48. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 48. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 47. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,40.86
Česko, 47. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,43.28
Česko, 47. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.73
Česko, 47. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 47. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 47. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 46. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,41.75
Česko, 46. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,45.05
Česko, 46. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.79
Česko, 46. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 46. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 46. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 45. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,42.05
Česko, 45. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,46.3
Česko, 45. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.88
Česko, 45. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 45. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 45. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 44. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,42.45
Česko, 44. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,47.18
Česko, 44. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.91
Česko, 44. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 44. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 44. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 43. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,42.9
Česko, 43. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,47.35
Česko, 43. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.92
Česko, 43. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 43. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 43. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 42. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,42.6
Česko, 42. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,46.48
Česko, 42. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,17.94
Česko, 42. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 42. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 42. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 41. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,41.0
Česko, 41. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,44.33
Česko, 41. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.16
Česko, 41. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 41. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 41. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 40. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.23
Česko, 40. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,42.95
Česko, 40. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.26
Česko, 40. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 40. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 40. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 39. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,37.76
Česko, 39. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,43.1
Česko, 39. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.3
Česko, 39. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 39. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 39. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 38. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,38.53
Česko, 38. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,44.19
Česko, 38. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.38
Česko, 38. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 38. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 38. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 37. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,39.21
Česko, 37. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,44.75
Česko, 37. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.51
Česko, 37. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 37. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 37. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 36. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,40.46
Česko, 36. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,45.48
Česko, 36. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.53
Česko, 36. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 36. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 36. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 35. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,40.53
Česko, 35. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,44.96
Česko, 35. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.52
Česko, 35. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 35. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 35. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 34. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,40.31
Česko, 34. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,42.36
Česko, 34. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.55
Česko, 34. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 34. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 34. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 33. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,40.81
Česko, 33. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,42.52
Česko, 33. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.44
Česko, 33. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 33. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 33. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 32. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,42.81
Česko, 32. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,44.01
Česko, 32. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.59
Česko, 32. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 32. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 32. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 31. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,44.85
Česko, 31. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,45.39
Česko, 31. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,18.97
Česko, 31. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 31. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 31. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 30. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,46.16
Česko, 30. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,46.48
Česko, 30. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,19.19
Česko, 30. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 30. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 30. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 29. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,47.18
Česko, 29. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,47.18
Česko, 29. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,19.33
Česko, 29. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 29. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 29. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 28. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,47.63
Česko, 28. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,47.7
Česko, 28. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,19.47
Česko, 28. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 28. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 28. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 27. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,47.89
Česko, 27. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,48.02
Česko, 27. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,19.51
Česko, 27. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 27. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 27. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 26. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,47.82
Česko, 26. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,48.19
Česko, 26. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,19.55
Česko, 26. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 26. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 26. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 25. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,47.83
Česko, 25. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,47.83
Česko, 25. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,19.6
Česko, 25. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 25. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 25. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 24. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,47.33
Česko, 24. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Motorová nafta,46.62
Česko, 24. týden 2022,Průměrná cena pohonných hmot (Kč/litr),LPG,19.68
Česko, 24. týden 2022,Index cen pohonných hmot (%),Benzin automobilový bezolovnatý Natural 95 oktanu,
Česko, 24. týden 2022,Index cen pohonných hmot (%),Motorová nafta,
Česko, 24. týden 2022,Index cen pohonných hmot (%),LPG,
Česko, 23. týden 2022,Průměrná cena pohonných hmot (Kč/litr),Benzin automobilový bezolovnatý Natural 95 oktanu,45.9
