ČR a kraje,Ukazatel,Pohlaví,Odvětví ekonomické činnosti,Čtvrtletí,value
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,4. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,3. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,2. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,1. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,4. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,3. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,2. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,1. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,4. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,3. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,2. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,J - Informační a komunikační činnosti,1. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2025,126.72831173
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2025,125.1320479
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2024,123.5520546
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2024,135.77295404
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2024,138.5918403
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2024,130.4516565
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2023,139.97360962
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2023,131.195952882
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2023,118.679251511
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2023,118.95827909
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2022,122.14438439
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2022,120.27623843
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2022,120.8417941
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2022,125.9573414
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2021,129.5591287
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2021,123.2968141
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2021,129.7111109
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2021,121.7219781
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2020,116.9737519
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2020,116.3505654
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2020,116.13851
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2020,115.2973412
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2019,119.2109492
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2019,120.2870997
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2019,117.5272287
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2019,119.9710781
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2018,117.6908751
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2018,119.0796959
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2018,118.8272618
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2018,117.3207951
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2017,114.03446
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2017,119.1941862
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2017,111.7060136
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2017,115.1203405
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2016,113.7556973
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2016,121.3967081
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2016,119.8028276
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2016,113.82788222
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2015,115.08976561
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2015,120.63289953
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2015,118.61394032
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2015,118.24198273
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2014,123.7209234
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2014,120.03782593
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2014,119.79145025
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2014,122.55421706
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2013,131.37400488
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2013,136.26329118
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2013,139.4864292
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2013,142.23487367
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2012,142.903792
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2012,138.52596284
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2012,135.79254844
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2012,129.55498885
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2011,122.46086744
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2011,124.88052576
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2011,125.0516463967
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2011,122.5684749392
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2010,119.9087822085
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2010,119.4132040867
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2010,113.8124039458
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2010,108.1779095728
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2009,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2008,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2007,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2006,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2005,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2004,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2003,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2002,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2001,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 2000,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 1999,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 1998,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 1997,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 1996,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 1996,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 1996,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 1996,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 1995,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 1994,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,4. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,3. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,2. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,K - Peněžnictví a pojišťovnictví,1. čtvrtletí 1993,
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,2. čtvrtletí 2025,40.602861515
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,1. čtvrtletí 2025,41.527836294
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,4. čtvrtletí 2024,41.0641017
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,3. čtvrtletí 2024,46.674973985
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,2. čtvrtletí 2024,43.19144337
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,1. čtvrtletí 2024,41.0055657
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,4. čtvrtletí 2023,41.332644742
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,3. čtvrtletí 2023,48.337267666
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,2. čtvrtletí 2023,48.608844378
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,1. čtvrtletí 2023,43.13449535
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,4. čtvrtletí 2022,48.43075751
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,3. čtvrtletí 2022,46.80722915
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,2. čtvrtletí 2022,44.4457959
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,1. čtvrtletí 2022,42.1446965
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,4. čtvrtletí 2021,47.1241465
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,3. čtvrtletí 2021,44.1013737
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,2. čtvrtletí 2021,44.8591023
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,1. čtvrtletí 2021,41.5051814
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,4. čtvrtletí 2020,39.768048
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,3. čtvrtletí 2020,40.1986051
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,2. čtvrtletí 2020,41.1033893
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,1. čtvrtletí 2020,43.0875836
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,4. čtvrtletí 2019,40.4359258
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,3. čtvrtletí 2019,43.4685387
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,2. čtvrtletí 2019,43.2776584
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,1. čtvrtletí 2019,43.3276652
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,4. čtvrtletí 2018,42.6406286
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,3. čtvrtletí 2018,46.1930423
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,2. čtvrtletí 2018,46.3267562
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,1. čtvrtletí 2018,50.2529783
Česko,Zaměstnaní (tis. osob),Celkem,L - Činnosti v oblasti nemovitostí,4. čtvrtletí 2017,45.9613588
