Území,Měsíce,Ukazatel,value
Česko,říjen 2006,Podnikatelé - služby,46.0
Česko,říjen 2006,Spotřebitelé,-1.25
Česko,září 2006,Souhrnný indikátor,18.89166667
Česko,září 2006,Podnikatelé,24.55208333
Česko,září 2006,Podnikatelé - průmysl,11.66666667
Česko,září 2006,Podnikatelé - stavebnictví,3.5
Česko,září 2006,Podnikatelé - obchod,20.0
Česko,září 2006,Podnikatelé - služby,46.0
Česko,září 2006,Spotřebitelé,-3.75
Česko,srpen 2006,Souhrnný indikátor,19.80833333
Česko,srpen 2006,Podnikatelé,25.51041667
Česko,srpen 2006,Podnikatelé - průmysl,13.66666667
Česko,srpen 2006,Podnikatelé - stavebnictví,1.5
Česko,srpen 2006,Podnikatelé - obchod,21.33333333
Česko,srpen 2006,Podnikatelé - služby,46.0
Česko,srpen 2006,Spotřebitelé,-3.0
Česko,červenec 2006,Souhrnný indikátor,17.81666667
Česko,červenec 2006,Podnikatelé,23.33333333
Česko,červenec 2006,Podnikatelé - průmysl,11.33333333
Česko,červenec 2006,Podnikatelé - stavebnictví,1.0
Česko,červenec 2006,Podnikatelé - obchod,21.66666667
Česko,červenec 2006,Podnikatelé - služby,43.33333333
Česko,červenec 2006,Spotřebitelé,-4.25
Česko,červen 2006,Souhrnný indikátor,18.375
Česko,červen 2006,Podnikatelé,23.59375
Česko,červen 2006,Podnikatelé - průmysl,9.33333333
Česko,červen 2006,Podnikatelé - stavebnictví,-6.5
Česko,červen 2006,Podnikatelé - obchod,19.33333333
Česko,červen 2006,Podnikatelé - služby,48.33333333
Česko,červen 2006,Spotřebitelé,-2.5
Česko,květen 2006,Souhrnný indikátor,17.39166667
Česko,květen 2006,Podnikatelé,22.42708333
Česko,květen 2006,Podnikatelé - průmysl,9.33333333
Česko,květen 2006,Podnikatelé - stavebnictví,-6.5
Česko,květen 2006,Podnikatelé - obchod,18.66666667
Česko,květen 2006,Podnikatelé - služby,45.33333333
Česko,květen 2006,Spotřebitelé,-2.75
Česko,duben 2006,Souhrnný indikátor,16.4
Česko,duben 2006,Podnikatelé,21.0625
Česko,duben 2006,Podnikatelé - průmysl,8.66666667
Česko,duben 2006,Podnikatelé - stavebnictví,-7.0
Česko,duben 2006,Podnikatelé - obchod,18.66666667
Česko,duben 2006,Podnikatelé - služby,42.66666667
Česko,duben 2006,Spotřebitelé,-2.25
Česko,březen 2006,Souhrnný indikátor,18.19166667
Česko,březen 2006,Podnikatelé,22.98958333
Česko,březen 2006,Podnikatelé - průmysl,9.33333333
Česko,březen 2006,Podnikatelé - stavebnictví,-6.5
Česko,březen 2006,Podnikatelé - obchod,17.66666667
Česko,březen 2006,Podnikatelé - služby,47.0
Česko,březen 2006,Spotřebitelé,-1.0
Česko,únor 2006,Souhrnný indikátor,17.925
Česko,únor 2006,Podnikatelé,23.03125
Česko,únor 2006,Podnikatelé - průmysl,7.66666667
Česko,únor 2006,Podnikatelé - stavebnictví,-5.5
Česko,únor 2006,Podnikatelé - obchod,22.66666667
Česko,únor 2006,Podnikatelé - služby,48.33333333
Česko,únor 2006,Spotřebitelé,-2.5
Česko,leden 2006,Souhrnný indikátor,16.06666667
Česko,leden 2006,Podnikatelé,20.64583333
Česko,leden 2006,Podnikatelé - průmysl,6.0
Česko,leden 2006,Podnikatelé - stavebnictví,-8.0
Česko,leden 2006,Podnikatelé - obchod,18.33333333
Česko,leden 2006,Podnikatelé - služby,45.33333333
Česko,leden 2006,Spotřebitelé,-2.25
Česko,prosinec 2005,Souhrnný indikátor,15.625
Česko,prosinec 2005,Podnikatelé,20.71875
Česko,prosinec 2005,Podnikatelé - průmysl,6.66666667
Česko,prosinec 2005,Podnikatelé - stavebnictví,-6.5
Česko,prosinec 2005,Podnikatelé - obchod,24.66666667
Česko,prosinec 2005,Podnikatelé - služby,43.33333333
Česko,prosinec 2005,Spotřebitelé,-4.75
Česko,listopad 2005,Souhrnný indikátor,15.46666667
Česko,listopad 2005,Podnikatelé,19.83333333
Česko,listopad 2005,Podnikatelé - průmysl,7.33333333
Česko,listopad 2005,Podnikatelé - stavebnictví,1e-06
Česko,listopad 2005,Podnikatelé - obchod,22.66666667
Česko,listopad 2005,Podnikatelé - služby,39.33333333
Česko,listopad 2005,Spotřebitelé,-2.0
Česko,říjen 2005,Souhrnný indikátor,17.75833333
Česko,říjen 2005,Podnikatelé,23.26041667
Česko,říjen 2005,Podnikatelé - průmysl,11.0
Česko,říjen 2005,Podnikatelé - stavebnictví,3.5
Česko,říjen 2005,Podnikatelé - obchod,20.66666667
Česko,říjen 2005,Podnikatelé - služby,43.33333333
Česko,říjen 2005,Spotřebitelé,-4.25
Česko,září 2005,Souhrnný indikátor,16.375
Česko,září 2005,Podnikatelé,21.84375
Česko,září 2005,Podnikatelé - průmysl,5.66666667
Česko,září 2005,Podnikatelé - stavebnictví,0.5
Česko,září 2005,Podnikatelé - obchod,19.66666667
Česko,září 2005,Podnikatelé - služby,47.33333333
Česko,září 2005,Spotřebitelé,-5.5
Česko,srpen 2005,Souhrnný indikátor,15.41666667
Česko,srpen 2005,Podnikatelé,20.52083333
Česko,srpen 2005,Podnikatelé - průmysl,7.0
Česko,srpen 2005,Podnikatelé - stavebnictví,-4.0
Česko,srpen 2005,Podnikatelé - obchod,18.33333333
Česko,srpen 2005,Podnikatelé - služby,43.0
Česko,srpen 2005,Spotřebitelé,-5.0
Česko,červenec 2005,Souhrnný indikátor,15.39166667
Česko,červenec 2005,Podnikatelé,20.30208333
Česko,červenec 2005,Podnikatelé - průmysl,9.0
Česko,červenec 2005,Podnikatelé - stavebnictví,-1.5
Česko,červenec 2005,Podnikatelé - obchod,18.33333333
Česko,červenec 2005,Podnikatelé - služby,39.33333333
Česko,červenec 2005,Spotřebitelé,-4.25
Česko,červen 2005,Souhrnný indikátor,13.6
Česko,červen 2005,Podnikatelé,18.0
Česko,červen 2005,Podnikatelé - průmysl,6.0
Česko,červen 2005,Podnikatelé - stavebnictví,-7.0
Česko,červen 2005,Podnikatelé - obchod,19.0
Česko,červen 2005,Podnikatelé - služby,38.0
Česko,červen 2005,Spotřebitelé,-4.0
Česko,květen 2005,Souhrnný indikátor,14.725
Česko,květen 2005,Podnikatelé,20.09375
Česko,květen 2005,Podnikatelé - průmysl,7.0
Česko,květen 2005,Podnikatelé - stavebnictví,-4.5
Česko,květen 2005,Podnikatelé - obchod,16.0
Česko,květen 2005,Podnikatelé - služby,42.33333333
Česko,květen 2005,Spotřebitelé,-6.75
Česko,duben 2005,Souhrnný indikátor,12.70833333
Česko,duben 2005,Podnikatelé,17.69791667
Česko,duben 2005,Podnikatelé - průmysl,5.0
Česko,duben 2005,Podnikatelé - stavebnictví,-6.5
Česko,duben 2005,Podnikatelé - obchod,13.66666667
Česko,duben 2005,Podnikatelé - služby,39.33333333
Česko,duben 2005,Spotřebitelé,-7.25
Česko,březen 2005,Souhrnný indikátor,14.75
Česko,březen 2005,Podnikatelé,20.0625
Česko,březen 2005,Podnikatelé - průmysl,7.0
Česko,březen 2005,Podnikatelé - stavebnictví,-6.0
Česko,březen 2005,Podnikatelé - obchod,19.0
Česko,březen 2005,Podnikatelé - služby,42.0
Česko,březen 2005,Spotřebitelé,-6.5
Česko,únor 2005,Souhrnný indikátor,14.64166667
Česko,únor 2005,Podnikatelé,19.61458333
Česko,únor 2005,Podnikatelé - průmysl,10.33333333
Česko,únor 2005,Podnikatelé - stavebnictví,-5.5
Česko,únor 2005,Podnikatelé - obchod,22.66666667
Česko,únor 2005,Podnikatelé - služby,35.66666667
Česko,únor 2005,Spotřebitelé,-5.25
Česko,leden 2005,Souhrnný indikátor,14.23333333
Česko,leden 2005,Podnikatelé,19.41666667
Česko,leden 2005,Podnikatelé - průmysl,7.0
Česko,leden 2005,Podnikatelé - stavebnictví,5.0
Česko,leden 2005,Podnikatelé - obchod,19.66666667
Česko,leden 2005,Podnikatelé - služby,38.33333333
Česko,leden 2005,Spotřebitelé,-6.5
Česko,prosinec 2004,Souhrnný indikátor,15.425
Česko,prosinec 2004,Podnikatelé,21.21875
Česko,prosinec 2004,Podnikatelé - průmysl,11.0
Česko,prosinec 2004,Podnikatelé - stavebnictví,4.5
Česko,prosinec 2004,Podnikatelé - obchod,17.0
Česko,prosinec 2004,Podnikatelé - služby,38.33333333
Česko,prosinec 2004,Spotřebitelé,-7.75
Česko,listopad 2004,Souhrnný indikátor,15.00833333
Česko,listopad 2004,Podnikatelé,21.82291667
Česko,listopad 2004,Podnikatelé - průmysl,13.33333333
Česko,listopad 2004,Podnikatelé - stavebnictví,-4.5
Česko,listopad 2004,Podnikatelé - obchod,21.0
Česko,listopad 2004,Podnikatelé - služby,37.66666667
Česko,listopad 2004,Spotřebitelé,-12.25
Česko,říjen 2004,Souhrnný indikátor,16.775
Česko,říjen 2004,Podnikatelé,24.09375
Česko,říjen 2004,Podnikatelé - průmysl,14.33333333
Česko,říjen 2004,Podnikatelé - stavebnictví,-8.5
Česko,říjen 2004,Podnikatelé - obchod,25.33333333
Česko,říjen 2004,Podnikatelé - služby,42.33333333
Česko,říjen 2004,Spotřebitelé,-12.5
Česko,září 2004,Souhrnný indikátor,16.375
Česko,září 2004,Podnikatelé,24.09375
Česko,září 2004,Podnikatelé - průmysl,13.33333333
Česko,září 2004,Podnikatelé - stavebnictví,-10.5
Česko,září 2004,Podnikatelé - obchod,25.33333333
Česko,září 2004,Podnikatelé - služby,44.0
Česko,září 2004,Spotřebitelé,-14.5
Česko,srpen 2004,Souhrnný indikátor,16.425
Česko,srpen 2004,Podnikatelé,23.65625
Česko,srpen 2004,Podnikatelé - průmysl,11.0
Česko,srpen 2004,Podnikatelé - stavebnictví,-4.5
Česko,srpen 2004,Podnikatelé - obchod,15.0
Česko,srpen 2004,Podnikatelé - služby,46.66666667
Česko,srpen 2004,Spotřebitelé,-12.5
Česko,červenec 2004,Souhrnný indikátor,15.475
Česko,červenec 2004,Podnikatelé,21.90625
Česko,červenec 2004,Podnikatelé - průmysl,9.66666667
Česko,červenec 2004,Podnikatelé - stavebnictví,-5.5
Česko,červenec 2004,Podnikatelé - obchod,16.66666667
Česko,červenec 2004,Podnikatelé - služby,43.66666667
Česko,červenec 2004,Spotřebitelé,-10.25
Česko,červen 2004,Souhrnný indikátor,16.55
Česko,červen 2004,Podnikatelé,24.75
Česko,červen 2004,Podnikatelé - průmysl,14.33333333
Česko,červen 2004,Podnikatelé - stavebnictví,1.0
Česko,červen 2004,Podnikatelé - obchod,14.33333333
Česko,červen 2004,Podnikatelé - služby,44.33333333
Česko,červen 2004,Spotřebitelé,-16.25
Česko,květen 2004,Souhrnný indikátor,14.06666667
Česko,květen 2004,Podnikatelé,21.20833333
Česko,květen 2004,Podnikatelé - průmysl,8.66666667
Česko,květen 2004,Podnikatelé - stavebnictví,1.0
Česko,květen 2004,Podnikatelé - obchod,13.0
Česko,květen 2004,Podnikatelé - služby,42.66666667
Česko,květen 2004,Spotřebitelé,-14.5
Česko,duben 2004,Souhrnný indikátor,13.50833333
Česko,duben 2004,Podnikatelé,22.19791667
Česko,duben 2004,Podnikatelé - průmysl,10.33333333
Česko,duben 2004,Podnikatelé - stavebnictví,-6.5
Česko,duben 2004,Podnikatelé - obchod,17.0
Česko,duben 2004,Podnikatelé - služby,43.66666667
Česko,duben 2004,Spotřebitelé,-21.25
Česko,březen 2004,Souhrnný indikátor,11.70833333
Česko,březen 2004,Podnikatelé,19.38541667
Česko,březen 2004,Podnikatelé - průmysl,8.66666667
Česko,březen 2004,Podnikatelé - stavebnictví,-8.5
Česko,březen 2004,Podnikatelé - obchod,17.33333333
Česko,březen 2004,Podnikatelé - služby,38.66666667
Česko,březen 2004,Spotřebitelé,-19.0
Česko,únor 2004,Souhrnný indikátor,12.55833333
Česko,únor 2004,Podnikatelé,20.63541667
Česko,únor 2004,Podnikatelé - průmysl,7.66666667
Česko,únor 2004,Podnikatelé - stavebnictví,-5.5
Česko,únor 2004,Podnikatelé - obchod,8.33333333
Česko,únor 2004,Podnikatelé - služby,44.33333333
Česko,únor 2004,Spotřebitelé,-19.75
Česko,leden 2004,Souhrnný indikátor,11.84166667
Česko,leden 2004,Podnikatelé,18.92708333
Česko,leden 2004,Podnikatelé - průmysl,2.66666667
Česko,leden 2004,Podnikatelé - stavebnictví,-3.5
Česko,leden 2004,Podnikatelé - obchod,17.0
Česko,leden 2004,Podnikatelé - služby,44.66666667
Česko,leden 2004,Spotřebitelé,-16.5
Česko,prosinec 2003,Souhrnný indikátor,11.36666667
Česko,prosinec 2003,Podnikatelé,18.45833333
Česko,prosinec 2003,Podnikatelé - průmysl,4.0
Česko,prosinec 2003,Podnikatelé - stavebnictví,-8.0
Česko,prosinec 2003,Podnikatelé - obchod,19.33333333
Česko,prosinec 2003,Podnikatelé - služby,42.0
Česko,prosinec 2003,Spotřebitelé,-17.0
Česko,listopad 2003,Souhrnný indikátor,15.44166667
Česko,listopad 2003,Podnikatelé,23.36458333
Česko,listopad 2003,Podnikatelé - průmysl,10.0
Česko,listopad 2003,Podnikatelé - stavebnictví,-10.5
Česko,listopad 2003,Podnikatelé - obchod,22.33333333
Česko,listopad 2003,Podnikatelé - služby,47.0
Česko,listopad 2003,Spotřebitelé,-16.25
Česko,říjen 2003,Souhrnný indikátor,12.825
Česko,říjen 2003,Podnikatelé,20.34375
Česko,říjen 2003,Podnikatelé - průmysl,8.33333333
Česko,říjen 2003,Podnikatelé - stavebnictví,-8.5
Česko,říjen 2003,Podnikatelé - obchod,21.33333333
Česko,říjen 2003,Podnikatelé - služby,41.0
Česko,říjen 2003,Spotřebitelé,-17.25
Česko,září 2003,Souhrnný indikátor,10.825
Česko,září 2003,Podnikatelé,15.46875
Česko,září 2003,Podnikatelé - průmysl,-1.0
Česko,září 2003,Podnikatelé - stavebnictví,-7.5
Česko,září 2003,Podnikatelé - obchod,21.0
Česko,září 2003,Podnikatelé - služby,40.33333333
Česko,září 2003,Spotřebitelé,-7.75
Česko,srpen 2003,Souhrnný indikátor,10.54166667
Česko,srpen 2003,Podnikatelé,16.42708333
Česko,srpen 2003,Podnikatelé - průmysl,1e-06
Česko,srpen 2003,Podnikatelé - stavebnictví,-4.5
Česko,srpen 2003,Podnikatelé - obchod,19.33333333
Česko,srpen 2003,Podnikatelé - služby,41.33333333
Česko,srpen 2003,Spotřebitelé,-13.0
Česko,červenec 2003,Souhrnný indikátor,8.675
Česko,červenec 2003,Podnikatelé,14.15625
Česko,červenec 2003,Podnikatelé - průmysl,-0.33333333
Česko,červenec 2003,Podnikatelé - stavebnictví,-6.5
Česko,červenec 2003,Podnikatelé - obchod,17.66666667
Česko,červenec 2003,Podnikatelé - služby,36.33333333
Česko,červenec 2003,Spotřebitelé,-13.25
Česko,červen 2003,Souhrnný indikátor,13.25
Česko,červen 2003,Podnikatelé,19.25
Česko,červen 2003,Podnikatelé - průmysl,5.66666667
Česko,červen 2003,Podnikatelé - stavebnictví,-6.0
Česko,červen 2003,Podnikatelé - obchod,16.66666667
Česko,červen 2003,Podnikatelé - služby,42.0
Česko,červen 2003,Spotřebitelé,-10.75
Česko,květen 2003,Souhrnný indikátor,13.625
Česko,květen 2003,Podnikatelé,19.59375
Česko,květen 2003,Podnikatelé - průmysl,7.33333333
Česko,květen 2003,Podnikatelé - stavebnictví,-7.5
Česko,květen 2003,Podnikatelé - obchod,20.33333333
Česko,květen 2003,Podnikatelé - služby,40.33333333
Česko,květen 2003,Spotřebitelé,-10.25
Česko,duben 2003,Souhrnný indikátor,16.38333333
Česko,duben 2003,Podnikatelé,22.41666667
Česko,duben 2003,Podnikatelé - průmysl,10.33333333
Česko,duben 2003,Podnikatelé - stavebnictví,-6.0
Česko,duben 2003,Podnikatelé - obchod,18.0
Česko,duben 2003,Podnikatelé - služby,44.0
Česko,duben 2003,Spotřebitelé,-7.75
Česko,březen 2003,Souhrnný indikátor,14.96666667
Česko,březen 2003,Podnikatelé,20.45833333
Česko,březen 2003,Podnikatelé - průmysl,7.33333333
Česko,březen 2003,Podnikatelé - stavebnictví,-2.0
Česko,březen 2003,Podnikatelé - obchod,18.66666667
Česko,březen 2003,Podnikatelé - služby,42.0
Česko,březen 2003,Spotřebitelé,-7.0
Česko,únor 2003,Souhrnný indikátor,13.56666667
Česko,únor 2003,Podnikatelé,19.08333333
Česko,únor 2003,Podnikatelé - průmysl,5.66666667
Česko,únor 2003,Podnikatelé - stavebnictví,-5.0
Česko,únor 2003,Podnikatelé - obchod,19.0
Česko,únor 2003,Podnikatelé - služby,41.0
Česko,únor 2003,Spotřebitelé,-8.5
Česko,leden 2003,Souhrnný indikátor,10.34166667
Česko,leden 2003,Podnikatelé,14.61458333
Česko,leden 2003,Podnikatelé - průmysl,-3.0
Česko,leden 2003,Podnikatelé - stavebnictví,-6.5
Česko,leden 2003,Podnikatelé - obchod,20.33333333
Česko,leden 2003,Podnikatelé - služby,40.66666667
Česko,leden 2003,Spotřebitelé,-6.75
Česko,prosinec 2002,Souhrnný indikátor,12.55
Česko,prosinec 2002,Podnikatelé,17.8125
Česko,prosinec 2002,Podnikatelé - průmysl,-1.3333333333
Česko,prosinec 2002,Podnikatelé - stavebnictví,1.0
Česko,prosinec 2002,Podnikatelé - obchod,22.6666666667
Česko,prosinec 2002,Podnikatelé - služby,45.3333333333
Česko,prosinec 2002,Spotřebitelé,-8.5
Česko,listopad 2002,Souhrnný indikátor,12.1416666667
Česko,listopad 2002,Podnikatelé,17.7395833333
Česko,listopad 2002,Podnikatelé - průmysl,0.3333333333
Česko,listopad 2002,Podnikatelé - stavebnictví,-4.5
Česko,listopad 2002,Podnikatelé - obchod,23.6666666667
Česko,listopad 2002,Podnikatelé - služby,43.6666666667
Česko,listopad 2002,Spotřebitelé,-10.25
Česko,říjen 2002,Souhrnný indikátor,13.8333333333
Česko,říjen 2002,Podnikatelé,19.9166666667
Česko,říjen 2002,Podnikatelé - průmysl,5.3333333333
Česko,říjen 2002,Podnikatelé - stavebnictví,-5.0
Česko,říjen 2002,Podnikatelé - obchod,23.0
Česko,říjen 2002,Podnikatelé - služby,43.0
Česko,říjen 2002,Spotřebitelé,-10.5
Česko,září 2002,Souhrnný indikátor,8.975
Česko,září 2002,Podnikatelé,13.78125
Česko,září 2002,Podnikatelé - průmysl,-4.0
Česko,září 2002,Podnikatelé - stavebnictví,-6.5
Česko,září 2002,Podnikatelé - obchod,27.0
Česko,září 2002,Podnikatelé - služby,38.6666666667
Česko,září 2002,Spotřebitelé,-10.25
Česko,srpen 2002,Souhrnný indikátor,9.8083333333
Česko,srpen 2002,Podnikatelé,14.5104166667
Česko,srpen 2002,Podnikatelé - průmysl,-2.0
Česko,srpen 2002,Podnikatelé - stavebnictví,-9.5
Česko,srpen 2002,Podnikatelé - obchod,27.6666666667
Česko,srpen 2002,Podnikatelé - služby,38.3333333333
Česko,srpen 2002,Spotřebitelé,-9.0
Česko,červenec 2002,Souhrnný indikátor,14.1666666667
Česko,červenec 2002,Podnikatelé,19.5208333333
Česko,červenec 2002,Podnikatelé - průmysl,-0.6666666667
Česko,červenec 2002,Podnikatelé - stavebnictví,-5.0
Česko,červenec 2002,Podnikatelé - obchod,26.6666666667
Česko,červenec 2002,Podnikatelé - služby,49.3333333333
Česko,červenec 2002,Spotřebitelé,-7.25
Česko,červen 2002,Souhrnný indikátor,13.6833333333
Česko,červen 2002,Podnikatelé,18.4166666667
Česko,červen 2002,Podnikatelé - průmysl,2.6666666667
Česko,červen 2002,Podnikatelé - stavebnictví,-3.0
Česko,červen 2002,Podnikatelé - obchod,24.3333333333
Česko,červen 2002,Podnikatelé - služby,42.0
Česko,červen 2002,Spotřebitelé,-5.25
Česko,květen 2002,Souhrnný indikátor,4.5
Česko,květen 2002,Podnikatelé,6.75
Česko,květen 2002,Podnikatelé - průmysl,2.3333333333
Česko,květen 2002,Podnikatelé - stavebnictví,-4.0
Česko,květen 2002,Podnikatelé - obchod,26.3333333333
Česko,květen 2002,Podnikatelé - služby,44.0
Česko,květen 2002,Spotřebitelé,-4.5
Česko,duben 2002,Souhrnný indikátor,
Česko,duben 2002,Podnikatelé,
Česko,duben 2002,Podnikatelé - průmysl,-1.3333333333
Česko,duben 2002,Podnikatelé - stavebnictví,-4.0
Česko,duben 2002,Podnikatelé - obchod,21.0
Česko,duben 2002,Podnikatelé - služby,
Česko,duben 2002,Spotřebitelé,-5.25
Česko,březen 2002,Souhrnný indikátor,
Česko,březen 2002,Podnikatelé,
Česko,březen 2002,Podnikatelé - průmysl,7.0
Česko,březen 2002,Podnikatelé - stavebnictví,-12.0
Česko,březen 2002,Podnikatelé - obchod,21.0
Česko,březen 2002,Podnikatelé - služby,
Česko,březen 2002,Spotřebitelé,-5.75
Česko,únor 2002,Souhrnný indikátor,
Česko,únor 2002,Podnikatelé,
Česko,únor 2002,Podnikatelé - průmysl,0.3333333333
Česko,únor 2002,Podnikatelé - stavebnictví,-11.5
Česko,únor 2002,Podnikatelé - obchod,22.0
Česko,únor 2002,Podnikatelé - služby,
Česko,únor 2002,Spotřebitelé,-3.75
Česko,leden 2002,Souhrnný indikátor,
Česko,leden 2002,Podnikatelé,
Česko,leden 2002,Podnikatelé - průmysl,3.3333333333
Česko,leden 2002,Podnikatelé - stavebnictví,-13.0
Česko,leden 2002,Podnikatelé - obchod,24.3333333333
Česko,leden 2002,Podnikatelé - služby,
Česko,leden 2002,Spotřebitelé,-1.5
Česko,prosinec 2001,Souhrnný indikátor,
Česko,prosinec 2001,Podnikatelé,
Česko,prosinec 2001,Podnikatelé - průmysl,-1.6666666667
Česko,prosinec 2001,Podnikatelé - stavebnictví,-14.0
Česko,prosinec 2001,Podnikatelé - obchod,26.3333333333
Česko,prosinec 2001,Podnikatelé - služby,
Česko,prosinec 2001,Spotřebitelé,-4.5
Česko,listopad 2001,Souhrnný indikátor,
Česko,listopad 2001,Podnikatelé,
Česko,listopad 2001,Podnikatelé - průmysl,-8.3333333333
Česko,listopad 2001,Podnikatelé - stavebnictví,-9.5
Česko,listopad 2001,Podnikatelé - obchod,19.0
Česko,listopad 2001,Podnikatelé - služby,
Česko,listopad 2001,Spotřebitelé,-4.75
Česko,říjen 2001,Souhrnný indikátor,
Česko,říjen 2001,Podnikatelé,
Česko,říjen 2001,Podnikatelé - průmysl,-7.6666666667
Česko,říjen 2001,Podnikatelé - stavebnictví,-8.5
Česko,říjen 2001,Podnikatelé - obchod,22.0
Česko,říjen 2001,Podnikatelé - služby,
Česko,říjen 2001,Spotřebitelé,-3.75
Česko,září 2001,Souhrnný indikátor,
Česko,září 2001,Podnikatelé,
Česko,září 2001,Podnikatelé - průmysl,2.3333333333
Česko,září 2001,Podnikatelé - stavebnictví,-18.5
Česko,září 2001,Podnikatelé - obchod,17.0
Česko,září 2001,Podnikatelé - služby,
Česko,září 2001,Spotřebitelé,-5.25
Česko,srpen 2001,Souhrnný indikátor,
Česko,srpen 2001,Podnikatelé,
Česko,srpen 2001,Podnikatelé - průmysl,3.0
Česko,srpen 2001,Podnikatelé - stavebnictví,-12.5
Česko,srpen 2001,Podnikatelé - obchod,21.6666666667
Česko,srpen 2001,Podnikatelé - služby,
Česko,srpen 2001,Spotřebitelé,-2.25
Česko,červenec 2001,Souhrnný indikátor,
Česko,červenec 2001,Podnikatelé,
Česko,červenec 2001,Podnikatelé - průmysl,7.3333333333
Česko,červenec 2001,Podnikatelé - stavebnictví,-8.0
Česko,červenec 2001,Podnikatelé - obchod,19.3333333333
Česko,červenec 2001,Podnikatelé - služby,
Česko,červenec 2001,Spotřebitelé,-6.5
Česko,červen 2001,Souhrnný indikátor,
Česko,červen 2001,Podnikatelé,
Česko,červen 2001,Podnikatelé - průmysl,3.0
Česko,červen 2001,Podnikatelé - stavebnictví,-8.0
Česko,červen 2001,Podnikatelé - obchod,24.0
Česko,červen 2001,Podnikatelé - služby,
Česko,červen 2001,Spotřebitelé,-7.0
Česko,květen 2001,Souhrnný indikátor,
Česko,květen 2001,Podnikatelé,
Česko,květen 2001,Podnikatelé - průmysl,9.0
Česko,květen 2001,Podnikatelé - stavebnictví,-6.0
Česko,květen 2001,Podnikatelé - obchod,26.6666666667
Česko,květen 2001,Podnikatelé - služby,
Česko,květen 2001,Spotřebitelé,-0.75
Česko,duben 2001,Souhrnný indikátor,
Česko,duben 2001,Podnikatelé,
Česko,duben 2001,Podnikatelé - průmysl,11.3333333333
Česko,duben 2001,Podnikatelé - stavebnictví,-7.0
Česko,duben 2001,Podnikatelé - obchod,26.3333333333
Česko,duben 2001,Podnikatelé - služby,
Česko,duben 2001,Spotřebitelé,-0.5
Česko,březen 2001,Souhrnný indikátor,
Česko,březen 2001,Podnikatelé,
Česko,březen 2001,Podnikatelé - průmysl,8.6666666667
Česko,březen 2001,Podnikatelé - stavebnictví,-8.0
Česko,březen 2001,Podnikatelé - obchod,16.6666666667
Česko,březen 2001,Podnikatelé - služby,
Česko,březen 2001,Spotřebitelé,-1.75
Česko,únor 2001,Souhrnný indikátor,
Česko,únor 2001,Podnikatelé,
Česko,únor 2001,Podnikatelé - průmysl,6.0
Česko,únor 2001,Podnikatelé - stavebnictví,-13.5
Česko,únor 2001,Podnikatelé - obchod,14.0
Česko,únor 2001,Podnikatelé - služby,
Česko,únor 2001,Spotřebitelé,-2.0
Česko,leden 2001,Souhrnný indikátor,
Česko,leden 2001,Podnikatelé,
Česko,leden 2001,Podnikatelé - průmysl,12.3333333333
Česko,leden 2001,Podnikatelé - stavebnictví,-15.0
Česko,leden 2001,Podnikatelé - obchod,17.6666666667
Česko,leden 2001,Podnikatelé - služby,
Česko,leden 2001,Spotřebitelé,-6.25
Česko,prosinec 2000,Souhrnný indikátor,
Česko,prosinec 2000,Podnikatelé,
Česko,prosinec 2000,Podnikatelé - průmysl,9.6666666667
Česko,prosinec 2000,Podnikatelé - stavebnictví,-16.0
Česko,prosinec 2000,Podnikatelé - obchod,18.0
Česko,prosinec 2000,Podnikatelé - služby,
Česko,prosinec 2000,Spotřebitelé,-13.25
Česko,listopad 2000,Souhrnný indikátor,
Česko,listopad 2000,Podnikatelé,
Česko,listopad 2000,Podnikatelé - průmysl,11.6666666667
Česko,listopad 2000,Podnikatelé - stavebnictví,-17.5
Česko,listopad 2000,Podnikatelé - obchod,17.0
Česko,listopad 2000,Podnikatelé - služby,
Česko,listopad 2000,Spotřebitelé,-13.0
Česko,říjen 2000,Souhrnný indikátor,
Česko,říjen 2000,Podnikatelé,
Česko,říjen 2000,Podnikatelé - průmysl,10.6666666667
Česko,říjen 2000,Podnikatelé - stavebnictví,-28.5
Česko,říjen 2000,Podnikatelé - obchod,12.6666666667
Česko,říjen 2000,Podnikatelé - služby,
Česko,říjen 2000,Spotřebitelé,-15.0
Česko,září 2000,Souhrnný indikátor,
Česko,září 2000,Podnikatelé,
Česko,září 2000,Podnikatelé - průmysl,16.3333333333
Česko,září 2000,Podnikatelé - stavebnictví,-28.0
Česko,září 2000,Podnikatelé - obchod,6.6666666667
Česko,září 2000,Podnikatelé - služby,
Česko,září 2000,Spotřebitelé,-16.5
Česko,srpen 2000,Souhrnný indikátor,
Česko,srpen 2000,Podnikatelé,
Česko,srpen 2000,Podnikatelé - průmysl,7.3333333333
Česko,srpen 2000,Podnikatelé - stavebnictví,-30.5
Česko,srpen 2000,Podnikatelé - obchod,13.0
Česko,srpen 2000,Podnikatelé - služby,
Česko,srpen 2000,Spotřebitelé,-18.75
Česko,červenec 2000,Souhrnný indikátor,
Česko,červenec 2000,Podnikatelé,
Česko,červenec 2000,Podnikatelé - průmysl,13.6666666667
Česko,červenec 2000,Podnikatelé - stavebnictví,-27.0
Česko,červenec 2000,Podnikatelé - obchod,16.0
Česko,červenec 2000,Podnikatelé - služby,
Česko,červenec 2000,Spotřebitelé,-21.0
