Území;Ukazatel;Typ indexu;Očištění;Typ ceny;Odvětví (NACE);Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;květen 2011;104.9834386038
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červen 2011;100.0742384573
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červenec 2011;100.479556624
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;srpen 2011;101.1540145375
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;září 2011;98.263558543
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;říjen 2011;99.5115058292
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;listopad 2011;100.9950768449
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;prosinec 2011;105.3923752973
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;leden 2012;101.7033260471
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;únor 2012;97.7037248021
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;březen 2012;103.0006321289
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;duben 2012;99.1554779462
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;květen 2012;101.9477887907
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červen 2012;101.3223331752
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červenec 2012;99.3876771779
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;srpen 2012;101.5710357469
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;září 2012;102.4887854551
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;říjen 2012;100.0466986387
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;listopad 2012;96.7144495829
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;prosinec 2012;101.8858676071
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;leden 2013;102.2078512703
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;únor 2013;102.6592911402
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;březen 2013;98.9783589547
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;duben 2013;101.4985036881
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;květen 2013;99.9522123814
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červen 2013;98.1684477512
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červenec 2013;99.0386334129
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;srpen 2013;99.8734154621
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;září 2013;101.3640152806
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;říjen 2013;98.1989464176
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;listopad 2013;105.8829786084
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;prosinec 2013;101.9418310183
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;leden 2014;101.2886414538
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;únor 2014;99.7687233402
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;březen 2014;103.6011849687
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;duben 2014;99.8886397361
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;květen 2014;100.3864288283
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červen 2014;103.4832436121
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červenec 2014;103.5817688493
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;srpen 2014;106.0022217831
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;září 2014;100.9091006207
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;říjen 2014;108.8101953608
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;listopad 2014;106.9680801357
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;prosinec 2014;105.9980836073
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;leden 2015;108.3957613992
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;únor 2015;107.9654309008
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;březen 2015;103.8202438959
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;duben 2015;107.6077106974
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;květen 2015;108.4697732792
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červen 2015;107.9778675772
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červenec 2015;108.247729064
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;srpen 2015;101.4565154214
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;září 2015;106.9916492917
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;říjen 2015;108.4745113751
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;listopad 2015;106.9089904661
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;prosinec 2015;105.896518976
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;leden 2016;106.7807197584
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;únor 2016;106.4726811235
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;březen 2016;104.2307704568
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;duben 2016;104.9944056513
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;květen 2016;103.7460152604
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červen 2016;106.7040233171
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červenec 2016;106.921940081
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;srpen 2016;109.0127398561
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;září 2016;104.3777691902
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;říjen 2016;106.2848057072
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;listopad 2016;109.9688248792
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;prosinec 2016;104.1325096762
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;leden 2017;105.8179276023
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;únor 2017;106.8474686459
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;březen 2017;112.3195175144
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;duben 2017;107.9112589765
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;květen 2017;111.0320683103
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červen 2017;107.5126924786
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;červenec 2017;107.6073984895
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;47.19+47.4 až 47.9 Maloobchod s nepotravinářským zbožím;srpen 2017;106.2660063666
