Území;Ukazatel;Typ indexu;Očištění;CZ-NACE;Měsíce;value
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2015;105.7267095925
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2015;111.6756305488
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2015;107.8365733863
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2015;111.9423014787
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2015;105.8452321753
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2015;108.8652535599
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2015;111.4505033976
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2015;109.8163559372
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2015;103.1499950543
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2014;107.121442141
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2014;101.3974016817
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2014;101.318875835
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2014;105.3504233607
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2014;98.0051254649
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2014;103.5951785544
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2014;109.4783611544
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2014;103.3267699771
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2014;105.632611572
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2014;113.8175570563
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2014;106.1739684653
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2014;109.2564090641
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2013;108.0158498841
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2013;101.933891597
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2013;107.1197807936
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2013;111.257412532
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2013;99.8981978789
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2013;110.0556747599
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2013;98.8534246947
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2013;100.7407529889
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2013;107.5149506136
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2013;93.5960681895
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2013;96.4342043327
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2013;97.4315925623
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2012;91.1110619874
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2012;101.4442850085
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2012;104.5450747613
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2012;95.4423456094
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2012;101.4638401663
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2012;104.3086976658
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2012;95.2540212953
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2012;97.5077050038
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2012;99.6731313732
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2012;95.3386171309
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2012;102.8784058798
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2012;103.8690915613
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2011;96.52199319
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2011;97.8906804541
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2011;100.9810979926
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2011;98.3668762226
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2011;104.6825075207
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2011;99.5582054771
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2011;107.1469852113
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2011;110.8451673671
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2011;103.3246981828
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2011;112.713095482
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2011;120.4907744511
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2011;124.1984474526
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2010;112.4700442861
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2010;120.3020374922
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2010;119.1657825556
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2010;126.9964017844
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2010;124.4830235912
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2010;115.5663627748
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2010;119.9673885339
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2010;125.8832956712
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2010;117.4021645233
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2010;114.0506033974
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2010;101.7521214913
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2010;96.9387267466
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2009;99.8242100105
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2009;93.2863240654
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2009;78.8381206056
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2009;74.1255109641
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2009;75.0995748614
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2009;73.1754394669
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2009;71.2943267838
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2009;69.470228575
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2009;67.0900368228
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2009;75.7842034187
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2009;67.8575684411
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2009;67.6500938964
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2008;85.9505145713
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2008;77.9814350222
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2008;85.3370993563
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2008;101.2296390817
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2008;88.0480451978
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2008;100.5024376619
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2008;101.1758337895
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2008;90.1704263102
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2008;99.8610933565
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2008;78.7655905322
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2008;87.7070169249
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2008;81.3737427199
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2007;104.0417511889
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2007;111.9181599992
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2007;114.8185572738
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2007;110.403094712
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2007;115.8547578292
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2007;124.383821066
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2007;107.43363968
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2007;118.5901790665
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2007;133.6741171007
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2007;138.3603683396
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2007;152.5419219329
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2007;151.4684241966
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2006;106.7795933159
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2006;104.6183508274
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2006;115.5870510699
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2006;103.4791460408
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2006;103.2949005479
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2006;100.0328184413
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2006;111.5947368059
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2006;110.3307644918
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2006;96.5077044722
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2006;119.6987349686
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2006;105.2435269894
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2006;106.2674804441
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2005;100.6550182111
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2005;105.8350375938
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2005;106.3308090177
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2005;102.0175142081
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2005;105.8074225173
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2005;102.1949451779
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2005;103.0291254732
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2005;100.0503800151
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2005;102.5203274144
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2005;88.5509233136
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2005;95.8153366861
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2005;108.0239787176
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2004;108.3458822485
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2004;114.3368360202
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2004;97.7664968141
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2004;104.9983443828
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2004;113.9646039756
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2004;101.443965827
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2004;109.3739962016
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2004;113.3421385163
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2004;113.4537228261
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2004;126.2902466035
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2004;124.8830980971
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2004;113.6527181578
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2003;98.1444250796
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2003;91.783928619
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2003;97.6248975323
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2003;99.0444948105
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2003;97.9120345605
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2003;96.5080015437
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2003;98.0847779096
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2003;95.2591468903
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2003;87.2901612948
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2003;91.5816681485
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2003;92.0503225613
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2003;101.6726883492
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2002;124.0692255319
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2002;119.2037687087
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2002;116.5338005681
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2002;115.3518869962
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2002;105.8727055341
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2002;122.440644522
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2002;106.7995675932
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2002;107.4609103755
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2002;120.3702919757
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2002;102.4918299928
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2002;104.5361467089
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2002;97.228544698
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2001;99.8113346483
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2001;106.429842371
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2001;87.9264184258
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;září 2001;95.1600149429
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;srpen 2001;88.8003443949
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červenec 2001;104.4329079773
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;červen 2001;104.6438154005
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;květen 2001;105.1561192714
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;duben 2001;111.5188799511
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;březen 2001;112.6244233047
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;únor 2001;107.1387087655
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;leden 2001;124.8148695018
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;prosinec 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;listopad 2000;
Česko;Index průmyslové produkce;Meziroční index;Bez očištění;Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení;říjen 2000;
