Území,Ukazatel,Očištění,Typ indexu,CZ-NACE,Čtvrtletí,value
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",2. čtvrtletí 2002,101.5004675999
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",1. čtvrtletí 2002,91.0134874648
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",4. čtvrtletí 2001,97.3235014311
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",3. čtvrtletí 2001,99.6189979949
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",2. čtvrtletí 2001,102.6133630868
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",1. čtvrtletí 2001,103.0979697977
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",4. čtvrtletí 2000,100.9230681045
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",3. čtvrtletí 2000,100.9646846802
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",2. čtvrtletí 2000,104.7573762929
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba základních kovů, hutní zpracování; slévárenství",1. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2025,101.9304533707
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2025,100.2542832575
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2024,98.6785301436
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2024,100.949283842
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2024,100.8854157845
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2024,101.8169669752
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2023,99.6665570059
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2023,97.3182875466
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2023,99.2434803114
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2023,101.0207793002
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2022,100.3321983317
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2022,98.3799267471
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2022,96.908949732
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2022,102.5655647468
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2021,99.2875751962
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2021,97.5370020959
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2021,102.7952758235
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2021,100.6741591789
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2020,106.6496029285
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2020,115.1528840025
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2020,84.2117977771
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2020,97.0654378487
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2019,99.9348920427
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2019,98.0995247808
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2019,99.2387482066
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2019,99.7605864216
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2018,100.3321928424
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2018,100.7338998079
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2018,101.3164255117
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2018,98.9113265289
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2017,102.8581512479
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2017,101.3173972722
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2017,103.5720788
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2017,102.9637763699
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2016,100.8942307609
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2016,102.3527298533
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2016,97.9656440796
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2016,101.5802622089
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2015,100.632774939
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2015,103.7621703305
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2015,103.1841137375
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2015,99.4211820334
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2014,104.4682111665
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2014,101.4430505589
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2014,102.1969247269
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2014,96.57479858
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2013,101.2218539871
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2013,106.2193919261
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2013,105.4625865676
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2013,94.4613846177
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2012,100.1931212849
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2012,101.1364317248
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2012,100.4523920251
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2012,97.8461290264
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2011,100.3709981227
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2011,100.6428261476
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2011,101.1656604929
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2011,99.2353844071
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2010,101.4412960182
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2010,103.0550404141
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2010,111.2706438148
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2010,99.388987268
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2009,105.8383780382
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2009,101.3464047832
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2009,101.0109458372
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2009,80.5963013408
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2008,93.4254671196
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2008,92.5316841506
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2008,100.8232594371
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2008,98.1213138226
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2007,99.6096210975
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2007,97.3550257607
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2007,89.5074786527
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2007,125.4423607016
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2006,107.1506541186
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2006,97.9110797699
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2006,107.4833701202
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2006,99.0492144041
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2005,101.6226391126
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2005,102.2104311698
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2005,101.7402845647
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2005,99.3338807793
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2004,99.8383588766
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2004,100.5735890723
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2004,99.9709825792
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2004,105.4032608064
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2003,103.0240155281
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2003,103.4243908109
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2003,104.4169404211
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2003,85.4927745302
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2002,102.9286718548
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2002,102.8358462142
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2002,104.758049029
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2002,105.5140648204
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2001,100.725266202
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2001,101.3302025388
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2001,100.3828089202
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2001,90.8856277332
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",4. čtvrtletí 2000,103.7041007215
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",3. čtvrtletí 2000,115.1659870777
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",2. čtvrtletí 2000,102.8847888269
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba kovových konstrukci a kovodělných výrobků, kromě strojů a zařízení",1. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",2. čtvrtletí 2025,99.9811864284
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",1. čtvrtletí 2025,96.8987528666
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",4. čtvrtletí 2024,96.0220691966
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",3. čtvrtletí 2024,101.7287016015
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",2. čtvrtletí 2024,103.5131844863
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",1. čtvrtletí 2024,101.7257198155
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",4. čtvrtletí 2023,101.5731757483
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",3. čtvrtletí 2023,100.5247900979
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",2. čtvrtletí 2023,96.2412307633
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",1. čtvrtletí 2023,99.789958512
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",4. čtvrtletí 2022,101.6099400894
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",3. čtvrtletí 2022,105.220939842
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",2. čtvrtletí 2022,97.4552719144
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",1. čtvrtletí 2022,109.1317802392
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",4. čtvrtletí 2021,90.5419028994
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,"Výroba počítačů, elektronických a optických přístrojů a zařízení",3. čtvrtletí 2021,103.2197961719
