Stát,Roky,Ukazatel,Odvětví ekonomické činnosti,value
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,"R - Kulturní, zábavní a rekreační činnosti",0.7326359288
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - odstupné,S - Ostatní činnosti,0.5602646583
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,Celkem,0.2485520319
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"A - Zemědělství, lesnictví, rybářství",0.1139290889
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,B-E - Průmysl celkem,0.6474359691
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,B - Těžba a dobývání,1.7432386267
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,C - Zpracovatelský průmysl,0.5598789249
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",3.4980101805
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.1675613932
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,F - Stavebnictví,0.0546896137
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.0369512021
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,H - Doprava a skladování,0.1469780902
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"I - Ubytování, stravování a pohostinství",0.018845245
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,J - Informační a komunikační činnosti,0.0665561723
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,K - Peněžnictví a pojišťovnictví,1.0999596264
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,L - Činnosti v oblasti nemovitostí,0.0656565191
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"M - Profesní, vědecké a technické činnosti",0.1381277017
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,N - Administrativní a podpůrné činnosti,0.0225754749
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,O - Veřejná správa a obrana; povinné sociální zabezpečení,0.1540653971
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,P - Vzdělávání,0.0007937627
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,Q - Zdravotní a sociální péče,0.0167786478
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,"R - Kulturní, zábavní a rekreační činnosti",0.0631240599
Česko,2023,Nepřímé náklady - sociální náklady/výdaje - ostatní sociální dávky,S - Ostatní činnosti,0.0032134495
Česko,2023,Nepřímé náklady - personální náklady/výdaje,Celkem,4.0992511185
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"A - Zemědělství, lesnictví, rybářství",3.1042649819
Česko,2023,Nepřímé náklady - personální náklady/výdaje,B-E - Průmysl celkem,5.3479557629
Česko,2023,Nepřímé náklady - personální náklady/výdaje,B - Těžba a dobývání,3.1906936052
Česko,2023,Nepřímé náklady - personální náklady/výdaje,C - Zpracovatelský průmysl,5.4101788435
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",7.323058817
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",3.5575556866
Česko,2023,Nepřímé náklady - personální náklady/výdaje,F - Stavebnictví,2.6450072595
Česko,2023,Nepřímé náklady - personální náklady/výdaje,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,2.3943022419
Česko,2023,Nepřímé náklady - personální náklady/výdaje,H - Doprava a skladování,3.3532681564
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"I - Ubytování, stravování a pohostinství",1.524406751
Česko,2023,Nepřímé náklady - personální náklady/výdaje,J - Informační a komunikační činnosti,3.9771820957
Česko,2023,Nepřímé náklady - personální náklady/výdaje,K - Peněžnictví a pojišťovnictví,8.1093810406
Česko,2023,Nepřímé náklady - personální náklady/výdaje,L - Činnosti v oblasti nemovitostí,1.643843224
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"M - Profesní, vědecké a technické činnosti",2.7035521714
Česko,2023,Nepřímé náklady - personální náklady/výdaje,N - Administrativní a podpůrné činnosti,2.0653081704
Česko,2023,Nepřímé náklady - personální náklady/výdaje,O - Veřejná správa a obrana; povinné sociální zabezpečení,12.6623761163
Česko,2023,Nepřímé náklady - personální náklady/výdaje,P - Vzdělávání,1.4695431198
Česko,2023,Nepřímé náklady - personální náklady/výdaje,Q - Zdravotní a sociální péče,2.4424139293
Česko,2023,Nepřímé náklady - personální náklady/výdaje,"R - Kulturní, zábavní a rekreační činnosti",1.5088265424
Česko,2023,Nepřímé náklady - personální náklady/výdaje,S - Ostatní činnosti,1.0969917013
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,Celkem,0.8915914598
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"A - Zemědělství, lesnictví, rybářství",0.0370048843
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,B-E - Průmysl celkem,0.7748797979
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,B - Těžba a dobývání,0.1248194609
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,C - Zpracovatelský průmysl,0.8120910643
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",0.9447263231
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.1465962599
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,F - Stavebnictví,0.2484752753
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.4389151354
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,H - Doprava a skladování,0.3986163083
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"I - Ubytování, stravování a pohostinství",0.1873483176
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,J - Informační a komunikační činnosti,1.5308932073
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,K - Peněžnictví a pojišťovnictví,1.580646916
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,L - Činnosti v oblasti nemovitostí,0.457586814
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"M - Profesní, vědecké a technické činnosti",0.7357404857
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,N - Administrativní a podpůrné činnosti,0.7744624669
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,O - Veřejná správa a obrana; povinné sociální zabezpečení,5.1505254457
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,P - Vzdělávání,0.2427525692
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,Q - Zdravotní a sociální péče,0.1954302534
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,"R - Kulturní, zábavní a rekreační činnosti",0.4024039126
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na nábor zaměstnanců,S - Ostatní činnosti,0.1028849988
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,Celkem,0.0248022818
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"A - Zemědělství, lesnictví, rybářství",0.0110416294
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,B-E - Průmysl celkem,0.0449650256
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,B - Těžba a dobývání,0.0103743196
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,C - Zpracovatelský průmysl,0.0483738787
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",0.0264239476
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.0012109476
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,F - Stavebnictví,0.0091074665
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.0241921928
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,H - Doprava a skladování,0.0801655508
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"I - Ubytování, stravování a pohostinství",0.0371215546
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,J - Informační a komunikační činnosti,0.0058839955
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,K - Peněžnictví a pojišťovnictví,0.000525369
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,L - Činnosti v oblasti nemovitostí,0.0115241408
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"M - Profesní, vědecké a technické činnosti",0.0119375628
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,N - Administrativní a podpůrné činnosti,0.0027206524
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,O - Veřejná správa a obrana; povinné sociální zabezpečení,0.0014552196
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,P - Vzdělávání,0.0023995342
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,Q - Zdravotní a sociální péče,0.0063864114
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,"R - Kulturní, zábavní a rekreační činnosti",0.0019690548
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na výchovu a zapracování učňů,S - Ostatní činnosti,7.11235e-05
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,Celkem,1.2159526078
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"A - Zemědělství, lesnictví, rybářství",0.5014646218
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,B-E - Průmysl celkem,1.3687521145
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,B - Těžba a dobývání,1.1470372591
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,C - Zpracovatelský průmysl,1.2949191766
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",4.0677477687
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",1.1517630555
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,F - Stavebnictví,0.955438554
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.7389579616
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,H - Doprava a skladování,1.2196027666
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"I - Ubytování, stravování a pohostinství",0.461624545
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,J - Informační a komunikační činnosti,1.6425550101
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,K - Peněžnictví a pojišťovnictví,4.5407837835
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,L - Činnosti v oblasti nemovitostí,0.7254109424
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"M - Profesní, vědecké a technické činnosti",1.4017046896
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,N - Administrativní a podpůrné činnosti,0.3625049571
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,O - Veřejná správa a obrana; povinné sociální zabezpečení,2.3861087666
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,P - Vzdělávání,0.9100521517
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,Q - Zdravotní a sociální péče,1.0502557539
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,"R - Kulturní, zábavní a rekreační činnosti",0.5623839167
Česko,2023,Nepřímé náklady - personální náklady/výdaje - na školení zaměstnanců pro povolání,S - Ostatní činnosti,0.584404612
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",Celkem,1.3925962644
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","A - Zemědělství, lesnictví, rybářství",2.1791686405
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",B-E - Průmysl celkem,2.0390138982
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",B - Těžba a dobývání,1.8814395236
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",C - Zpracovatelský průmysl,2.0515220118
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",1.5838738467
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",2.1388897912
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",F - Stavebnictví,1.325026848
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.9765613036
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",H - Doprava a skladování,1.2790001475
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","I - Ubytování, stravování a pohostinství",0.765971735
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",J - Informační a komunikační činnosti,0.1519554852
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",K - Peněžnictví a pojišťovnictví,0.0513801308
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",L - Činnosti v oblasti nemovitostí,0.3722316621
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","M - Profesní, vědecké a technické činnosti",0.402866813
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",N - Administrativní a podpůrné činnosti,0.7822238964
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",O - Veřejná správa a obrana; povinné sociální zabezpečení,3.80098484
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",P - Vzdělávání,0.2644056639
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",Q - Zdravotní a sociální péče,1.0329203527
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""","R - Kulturní, zábavní a rekreační činnosti",0.4861128933
Česko,2023,"Nepřímé náklady - personální náklady/výdaje - na pracovní oděv, uniformy, ""ošatné""",S - Ostatní činnosti,0.3602419127
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,Celkem,0.5743085047
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"A - Zemědělství, lesnictví, rybářství",0.375585206
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,B-E - Průmysl celkem,1.1203449267
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,B - Těžba a dobývání,0.0270230419
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,C - Zpracovatelský průmysl,1.2032727122
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",0.7002869309
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.1190956324
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,F - Stavebnictví,0.1069591157
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.2156756485
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,H - Doprava a skladování,0.3758833832
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"I - Ubytování, stravování a pohostinství",0.0723405988
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,J - Informační a komunikační činnosti,0.6458943977
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,K - Peněžnictví a pojišťovnictví,1.9360448413
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,L - Činnosti v oblasti nemovitostí,0.0770896648
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"M - Profesní, vědecké a technické činnosti",0.1513026203
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,N - Administrativní a podpůrné činnosti,0.1433961976
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,O - Veřejná správa a obrana; povinné sociální zabezpečení,1.3233018444
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,P - Vzdělávání,0.0499332008
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,Q - Zdravotní a sociální péče,0.157421158
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,"R - Kulturní, zábavní a rekreační činnosti",0.055956765
Česko,2023,Nepřímé náklady - personální náklady/výdaje - ostatní personální náklady,S - Ostatní činnosti,0.0493890542
Česko,2023,Nepřímé náklady - daně a dotace,Celkem,-0.729272251
Česko,2023,Nepřímé náklady - daně a dotace,"A - Zemědělství, lesnictví, rybářství",0.1019251076
Česko,2023,Nepřímé náklady - daně a dotace,B-E - Průmysl celkem,-0.1181379139
Česko,2023,Nepřímé náklady - daně a dotace,B - Těžba a dobývání,0.0024033853
Česko,2023,Nepřímé náklady - daně a dotace,C - Zpracovatelský průmysl,-0.1088070766
Česko,2023,Nepřímé náklady - daně a dotace,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",-0.0143908611
Česko,2023,Nepřímé náklady - daně a dotace,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",-0.4089092639
Česko,2023,Nepřímé náklady - daně a dotace,F - Stavebnictví,0.0074830361
Česko,2023,Nepřímé náklady - daně a dotace,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,-0.3045054248
Česko,2023,Nepřímé náklady - daně a dotace,H - Doprava a skladování,-0.1529839432
Česko,2023,Nepřímé náklady - daně a dotace,"I - Ubytování, stravování a pohostinství",-0.1170546054
Česko,2023,Nepřímé náklady - daně a dotace,J - Informační a komunikační činnosti,0.0201371928
Česko,2023,Nepřímé náklady - daně a dotace,K - Peněžnictví a pojišťovnictví,0.3291024129
Česko,2023,Nepřímé náklady - daně a dotace,L - Činnosti v oblasti nemovitostí,-0.3320951915
Česko,2023,Nepřímé náklady - daně a dotace,"M - Profesní, vědecké a technické činnosti",-0.1813847673
Česko,2023,Nepřímé náklady - daně a dotace,N - Administrativní a podpůrné činnosti,-3.520325161
Česko,2023,Nepřímé náklady - daně a dotace,O - Veřejná správa a obrana; povinné sociální zabezpečení,-1.4339594351
Česko,2023,Nepřímé náklady - daně a dotace,P - Vzdělávání,-0.9855857724
Česko,2023,Nepřímé náklady - daně a dotace,Q - Zdravotní a sociální péče,-2.8502994943
Česko,2023,Nepřímé náklady - daně a dotace,"R - Kulturní, zábavní a rekreační činnosti",-0.3837284839
Česko,2023,Nepřímé náklady - daně a dotace,S - Ostatní činnosti,-5.1369932185
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,Celkem,0.0777941899
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"A - Zemědělství, lesnictví, rybářství",0.1130518461
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,B-E - Průmysl celkem,0.1089399447
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,B - Těžba a dobývání,0.0142509233
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,C - Zpracovatelský průmysl,0.1172343104
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",0.0007804519
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.0467192714
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,F - Stavebnictví,0.1657941744
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.0327380862
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,H - Doprava a skladování,0.0556530403
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"I - Ubytování, stravování a pohostinství",0.1119422655
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,J - Informační a komunikační činnosti,0.0275267021
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,K - Peněžnictví a pojišťovnictví,0.3350977629
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,L - Činnosti v oblasti nemovitostí,0.0230917531
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"M - Profesní, vědecké a technické činnosti",0.0788361139
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,N - Administrativní a podpůrné činnosti,0.05200136
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,O - Veřejná správa a obrana; povinné sociální zabezpečení,0.0561389363
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,P - Vzdělávání,0.0281296935
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,Q - Zdravotní a sociální péče,0.0331278566
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,"R - Kulturní, zábavní a rekreační činnosti",0.1068381187
Česko,2023,Nepřímé náklady - daně a dotace - daně a sankce související se zaměstnáváním lidí,S - Ostatní činnosti,0.0473672023
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,Celkem,0.8070664409
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"A - Zemědělství, lesnictví, rybářství",0.0111267385
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,B-E - Průmysl celkem,0.2270778586
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,B - Těžba a dobývání,0.0118475381
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,C - Zpracovatelský průmysl,0.226041387
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"D - Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu",0.015171313
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"E - Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi",0.4556285353
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,F - Stavebnictví,0.1583111383
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,G - Velkoobchod a maloobchod; opravy a údržba motorových vozidel,0.3372435111
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,H - Doprava a skladování,0.2086369835
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"I - Ubytování, stravování a pohostinství",0.2289968709
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,J - Informační a komunikační činnosti,0.0073895093
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,K - Peněžnictví a pojišťovnictví,0.00599535
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,L - Činnosti v oblasti nemovitostí,0.3551869445
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"M - Profesní, vědecké a technické činnosti",0.2602208812
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,N - Administrativní a podpůrné činnosti,3.572326521
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,O - Veřejná správa a obrana; povinné sociální zabezpečení,1.4900983714
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,P - Vzdělávání,1.0137154659
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,Q - Zdravotní a sociální péče,2.8834273509
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,"R - Kulturní, zábavní a rekreační činnosti",0.4905666026
Česko,2023,Nepřímé náklady - daně a dotace - dotace na pracovní sílu,S - Ostatní činnosti,5.1843604207
