Území;Ukazatel;Typ indexu;Očištění;Typ ceny;CZ NACE;Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2011;100.8241158376
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2011;102.163133914
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2011;101.0417556743
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2011;98.2302251262
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2011;101.0980850656
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2011;107.8487540093
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2012;111.0315245042
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2012;96.650395806
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2012;102.9483152832
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2012;96.704098991
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2012;97.6791632491
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2012;94.5582291344
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2012;101.3628276398
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2012;100.2481256758
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2012;97.3182754934
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2012;95.7028754045
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2012;96.5718921479
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2012;90.9973171704
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2013;99.260523185
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2013;100.6510304894
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2013;88.5752738109
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2013;98.6117432048
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2013;96.9197212915
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2013;99.4741163201
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2013;98.063634895
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2013;105.4741752905
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2013;104.2111358016
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2013;104.5247022074
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2013;105.8205158007
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2013;111.3965687525
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2014;106.042104286
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2014;109.1048327718
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2014;114.6502038054
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2014;116.2176435611
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2014;114.2918106955
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2014;109.0746605882
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2014;100.5777145804
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2014;99.9328390274
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2014;101.5019772215
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2014;105.1307379
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2014;102.0703210759
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2014;106.9231659325
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2015;106.456905235
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2015;102.7067760694
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2015;103.4289261238
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2015;101.9376846322
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2015;109.9523140499
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2015;113.6009134665
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2015;109.1448652013
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2015;109.4417580674
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2015;108.5378753941
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2015;109.8052773841
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2015;109.116045585
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2015;98.9337066569
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2016;109.0753929869
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2016;107.8904863717
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2016;109.4064983185
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2016;108.5444541587
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2016;101.2126322095
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2016;100.0688253429
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2016;110.3416451223
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2016;101.7199388251
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2016;102.0538093829
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2016;104.2508648941
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2016;105.9556303739
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2016;107.411152984
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2017;105.4553160357
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2017;113.4471857237
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2017;110.6942219473
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2017;107.6288094924
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2017;109.6228841269
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2017;110.6967998864
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2017;100.6950062273
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2017;105.0744646964
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2017;106.9931235788
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2017;105.4824758173
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2017;107.9453507609
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2017;107.6002285095
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2018;109.7255764483
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2018;99.5282733592
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2018;102.7226508183
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2018;103.4730062497
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2018;106.1975067126
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2018;105.0369642714
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2018;110.3058385772
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2018;111.8211867545
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2018;107.1026756087
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2018;98.8237423303
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2018;104.6780160542
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2018;106.690103001
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2019;99.8090830085
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2019;105.4186701967
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2019;105.7413622383
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2019;102.1771039502
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2019;100.4436595493
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2019;104.6471664043
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2019;96.6889639475
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2019;98.6736993172
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2019;107.647414119
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2019;91.8998552715
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2019;95.0031113442
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2019;111.6296061374
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2020;97.5248273316
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2020;95.305654523
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2020;91.2163285312
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2020;84.5854461017
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2020;85.9234505774
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2020;89.5775750893
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2020;94.9500591483
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2020;91.5037028405
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2020;89.8204145356
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2020;99.5624720142
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2020;95.9467852468
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2020;83.1983457647
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2021;91.4109083825
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2021;95.2744714742
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2021;104.0165556015
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2021;107.7712596492
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2021;112.8684614936
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2021;110.8753594817
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2021;107.2132998077
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;srpen 2021;105.1161310586
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;září 2021;108.2099674238
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;říjen 2021;109.091719414
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;listopad 2021;102.1018484891
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;prosinec 2021;103.7107534095
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;leden 2022;115.6841343408
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;únor 2022;110.7067597252
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;březen 2022;108.2726365283
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;duben 2022;103.1226489141
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;květen 2022;105.2645911155
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červen 2022;105.0043487348
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;77 Činnosti v oblasti pronájmu a operativního leasingu;červenec 2022;99.1029167434
