Území,Ukazatel,Typ ceny,Očištění,CZCPA,Měsíce,value
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",prosinec 2020,4064.017139
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",listopad 2020,4457.469829
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",říjen 2020,4405.032461
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",září 2020,4241.111734
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",srpen 2020,3278.526523
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červenec 2020,3708.791357
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červen 2020,4456.994838
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",květen 2020,3937.774557
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",duben 2020,3971.994874
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",březen 2020,4397.454523
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",únor 2020,3608.130521
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",leden 2020,3498.551222
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",prosinec 2019,4336.588723
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",listopad 2019,4536.478521
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",říjen 2019,4390.694364
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",září 2019,4297.630532
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",srpen 2019,3810.819503
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červenec 2019,4185.315223
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červen 2019,4194.510807
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",květen 2019,4629.433681
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",duben 2019,4388.954967
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",březen 2019,4743.556758
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",únor 2019,4039.572318
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",leden 2019,4090.024042
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",prosinec 2018,4221.713355
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",listopad 2018,4440.099204
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",říjen 2018,4260.790812
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",září 2018,3874.942448
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",srpen 2018,3466.803098
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červenec 2018,3639.04038
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červen 2018,3945.700147
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",květen 2018,3911.600267
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",duben 2018,3715.326642
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",březen 2018,3919.634135
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",únor 2018,3717.332957
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",leden 2018,3518.099969
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",prosinec 2017,3392.716399
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",listopad 2017,3936.238642
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",říjen 2017,3405.980736
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",září 2017,3374.451548
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",srpen 2017,3318.753913
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červenec 2017,2838.062471
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červen 2017,3796.547454
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",květen 2017,3773.045377
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",duben 2017,3274.274775
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",březen 2017,4244.664482
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",únor 2017,3464.382753
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",leden 2017,3261.926571
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",prosinec 2016,3662.727095
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",listopad 2016,3683.504102
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",říjen 2016,3505.102146
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",září 2016,3734.444147
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",srpen 2016,3122.513581
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červenec 2016,3666.102406
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červen 2016,4115.191479
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",květen 2016,4102.138291
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",duben 2016,3554.867941
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",březen 2016,3859.73006
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",únor 2016,3286.260866
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",leden 2016,3209.629551
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",prosinec 2015,3903.507185
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",listopad 2015,3824.924617
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",říjen 2015,3471.188324
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",září 2015,3926.846441
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",srpen 2015,3183.085377
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červenec 2015,3276.031448
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červen 2015,3636.87036
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",květen 2015,3392.217275
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",duben 2015,3381.393745
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",březen 2015,3636.121
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",únor 2015,3001.321533
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",leden 2015,2878.866673
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",prosinec 2014,4537.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",listopad 2014,4444.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",říjen 2014,4785.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",září 2014,4378.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",srpen 2014,3797.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červenec 2014,4220.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",červen 2014,4666.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",květen 2014,3924.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",duben 2014,4739.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",březen 2014,4852.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",únor 2014,4536.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",leden 2014,4233.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",prosinec 2013,4005.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",listopad 2013,4544.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",říjen 2013,3148.0
Česko,"Vývoz (v mil. Kč, FOB)",Běžné ceny,Bez očištění,"21 Základní farmaceutické výrobky a farmaceutické přípravky, vč. subdodavatelských prací",září 2013,2978.0
