Typ indexu,Ukazatel,Očištění,Území,Odvětví (NACE),Čtvrtletí,value
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2016,93.938110945
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2016,90.6722057816
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2016,93.928226893
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2016,93.5740441338
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2017,105.2384614679
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2017,107.0292293418
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2017,109.3027694805
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2017,110.4774835919
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2018,106.1376293841
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2018,104.5062841358
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2018,103.8229780742
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2018,101.8382039185
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2019,101.9270890814
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2019,102.0489854164
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2019,98.9672406176
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2019,98.097358498
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2020,101.3902894877
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2020,92.7760239886
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2020,98.8351518813
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2020,103.2863409666
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2021,105.1053728259
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2021,120.7003054193
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2021,116.11832558
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2021,111.4706160872
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2022,112.9277853498
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2022,104.0026283774
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2022,109.8829018799
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2022,110.500308494
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2023,104.9530802121
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2023,97.1340661981
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2023,89.5573981927
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2023,87.6444605911
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2024,90.4154106486
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2024,95.9990478674
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",3. čtvrtletí 2024,103.8750820265
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",4. čtvrtletí 2024,111.0437927959
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",1. čtvrtletí 2025,106.1572546621
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,"46.6 Velkoobchod s ostatními stroji, strojním zařízením a příslušenstvím",2. čtvrtletí 2025,117.6611481646
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2016,98.6908013862
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2016,99.4347700911
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2016,102.3011904929
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2016,103.0526357682
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2017,103.1300878785
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2017,104.929413639
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2017,103.3339138212
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2017,103.6203749093
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2018,103.878025761
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2018,101.1223784212
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2018,100.3064055678
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2018,98.7928003119
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2019,97.6627581579
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2019,99.126353393
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2019,101.0871942698
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2019,104.4738064288
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2020,106.3642798604
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2020,107.7816406856
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2020,107.9860759424
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2020,103.979553225
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2021,103.1346970792
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2021,102.1583860525
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2021,98.8886251234
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2021,99.5132213156
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2022,94.385653839
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2022,87.6492705046
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2022,86.5577411943
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2022,85.4681844942
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2023,101.469189352
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2023,90.6041567235
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2023,90.0565747805
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2023,87.7753394871
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2024,74.6737990396
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2024,86.9556856591
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,3. čtvrtletí 2024,88.5733745419
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,4. čtvrtletí 2024,92.6902166256
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,1. čtvrtletí 2025,96.0454814444
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.7 Ostatní specializovaný velkoobchod,2. čtvrtletí 2025,99.9388595871
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2016,102.4610710298
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2016,102.6770144085
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2016,101.5208588558
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2016,98.3955564268
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2017,99.0098976651
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2017,100.9437708821
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2017,103.6394933875
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2017,106.0420356191
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2018,107.437771047
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2018,101.5892567073
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2018,96.0060539933
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2018,92.9363360043
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2019,89.6049111401
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2019,95.3019139273
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2019,106.1634920983
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2019,106.1579351962
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2020,109.4375992504
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2020,106.9076488544
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2020,102.386353407
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2020,103.7850170607
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2021,99.7654461428
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2021,97.6400752659
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2021,90.592753775
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2021,86.4528344276
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2022,86.9835011155
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2022,85.4350144278
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2022,88.4662065383
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2022,96.4535365414
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2023,100.0033031214
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2023,108.0903553688
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2023,110.0179691209
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2023,106.6911414049
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2024,105.6981974228
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2024,98.7064945896
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,3. čtvrtletí 2024,98.5015606986
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,4. čtvrtletí 2024,99.2014144872
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,1. čtvrtletí 2025,98.8786203464
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,46.9 Nespecializovaný velkoobchod,2. čtvrtletí 2025,103.5703182144
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,2. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,3. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,4. čtvrtletí 2015,
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1. čtvrtletí 2016,102.2553247844
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,2. čtvrtletí 2016,101.413076373
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,3. čtvrtletí 2016,102.5539512888
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,4. čtvrtletí 2016,101.1527615443
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,1. čtvrtletí 2017,102.1264290647
Meziroční index,Index tržeb bez DPH - stálé ceny (%),"Sezónně očištěno, včetně očištění o kalendářní vlivy",Česko,G Velkoobchod a maloobchod; opravy a údržba motorových vozidel,2. čtvrtletí 2017,104.0742144389
