Ukazatel;Území;Druh zemědělské plodiny;Roky;value
Sklizeň zemědělských plodin (t);Česko;Tykve;2014;
Sklizeň zemědělských plodin (t);Česko;Tykve;2015;
Sklizeň zemědělských plodin (t);Česko;Tykve;2016;
Sklizeň zemědělských plodin (t);Česko;Tykve;2017;
Sklizeň zemědělských plodin (t);Česko;Tykve;2018;
Sklizeň zemědělských plodin (t);Česko;Tykve;2019;
Sklizeň zemědělských plodin (t);Česko;Tykve;2020;
Sklizeň zemědělských plodin (t);Česko;Tykve;2021;
Sklizeň zemědělských plodin (t);Česko;Tykve;2022;
Sklizeň zemědělských plodin (t);Česko;Tykve;2023;13206.46
Sklizeň zemědělských plodin (t);Česko;Tykve;2024;16461.71
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2009;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2010;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2011;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2012;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2013;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2014;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2015;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2016;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2017;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2018;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2019;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2020;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2021;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2022;
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2023;2487.13
Sklizeň zemědělských plodin (t);Česko;Meloun vodní;2024;1704.9
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2009;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2010;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2011;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2012;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2013;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2014;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2015;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2016;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2017;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2018;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2019;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2020;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2023;4553.67
Sklizeň zemědělských plodin (t);Česko;Ostatní plodová zelenina;2024;5184.97
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2009;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2010;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2011;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2012;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2013;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2014;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2015;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2016;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2017;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2018;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2019;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2020;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2023;2647.23
Sklizeň zemědělských plodin (t);Česko;Lusková zelenina;2024;2649.84
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2009;3543.94
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2010;3155.75
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2011;3582.18
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2012;2674.23
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2013;3592.33
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2014;5644.74
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2015;4173.79
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2016;4572.44
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2017;4750.54
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2018;3075.52
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2019;3131.22
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2020;4786.39
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2021;5457.37
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2022;4588.14
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2023;2626.76
Sklizeň zemědělských plodin (t);Česko;Hrách zahradní;2024;2615.28
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2009;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2010;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2011;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2012;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2013;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2014;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2015;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2016;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2017;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2018;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2019;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2020;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2023;20.47
Sklizeň zemědělských plodin (t);Česko;Ostatní lusková zelenina;2024;34.56
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2009;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2010;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2011;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2012;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2013;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2014;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2015;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2016;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2017;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2018;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2019;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2020;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2023;23522.99
Sklizeň zemědělských plodin (t);Česko;Listová zelenina;2024;23402.01
Sklizeň zemědělských plodin (t);Česko;Pór;2009;
Sklizeň zemědělských plodin (t);Česko;Pór;2010;
Sklizeň zemědělských plodin (t);Česko;Pór;2011;158.7
Sklizeň zemědělských plodin (t);Česko;Pór;2012;121.01
Sklizeň zemědělských plodin (t);Česko;Pór;2013;182.72
Sklizeň zemědělských plodin (t);Česko;Pór;2014;178.29
Sklizeň zemědělských plodin (t);Česko;Pór;2015;97.17
Sklizeň zemědělských plodin (t);Česko;Pór;2016;55.19
Sklizeň zemědělských plodin (t);Česko;Pór;2017;115.32
Sklizeň zemědělských plodin (t);Česko;Pór;2018;133.8
Sklizeň zemědělských plodin (t);Česko;Pór;2019;145.29
Sklizeň zemědělských plodin (t);Česko;Pór;2020;476.64
Sklizeň zemědělských plodin (t);Česko;Pór;2021;699.37
Sklizeň zemědělských plodin (t);Česko;Pór;2022;1434.46
Sklizeň zemědělských plodin (t);Česko;Pór;2023;1601.97
Sklizeň zemědělských plodin (t);Česko;Pór;2024;985.95
Sklizeň zemědělských plodin (t);Česko;Saláty;2009;
Sklizeň zemědělských plodin (t);Česko;Saláty;2010;
Sklizeň zemědělských plodin (t);Česko;Saláty;2011;1491.74
Sklizeň zemědělských plodin (t);Česko;Saláty;2012;1392.53
Sklizeň zemědělských plodin (t);Česko;Saláty;2013;1841.3
Sklizeň zemědělských plodin (t);Česko;Saláty;2014;2211.09
Sklizeň zemědělských plodin (t);Česko;Saláty;2015;5035.86
Sklizeň zemědělských plodin (t);Česko;Saláty;2016;1859.23
Sklizeň zemědělských plodin (t);Česko;Saláty;2017;22089.91
Sklizeň zemědělských plodin (t);Česko;Saláty;2018;11159.85
Sklizeň zemědělských plodin (t);Česko;Saláty;2019;15419.95
Sklizeň zemědělských plodin (t);Česko;Saláty;2020;15493.32
Sklizeň zemědělských plodin (t);Česko;Saláty;2021;19740.48
Sklizeň zemědělských plodin (t);Česko;Saláty;2022;11594.58
Sklizeň zemědělských plodin (t);Česko;Saláty;2023;14872.19
Sklizeň zemědělských plodin (t);Česko;Saláty;2024;16322.76
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2009;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2010;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2011;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2012;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2013;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2014;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2015;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2016;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2017;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2018;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2019;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2020;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2021;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2022;
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2023;12.23
Sklizeň zemědělských plodin (t);Česko;Saláty pod skleníky nebo vysokým přístupným krytem;2024;126.27
Sklizeň zemědělských plodin (t);Česko;Špenát;2009;
Sklizeň zemědělských plodin (t);Česko;Špenát;2010;
Sklizeň zemědělských plodin (t);Česko;Špenát;2011;
Sklizeň zemědělských plodin (t);Česko;Špenát;2012;
Sklizeň zemědělských plodin (t);Česko;Špenát;2013;
Sklizeň zemědělských plodin (t);Česko;Špenát;2014;
Sklizeň zemědělských plodin (t);Česko;Špenát;2015;
Sklizeň zemědělských plodin (t);Česko;Špenát;2016;
Sklizeň zemědělských plodin (t);Česko;Špenát;2017;
Sklizeň zemědělských plodin (t);Česko;Špenát;2018;6157.03
Sklizeň zemědělských plodin (t);Česko;Špenát;2019;5827.54
Sklizeň zemědělských plodin (t);Česko;Špenát;2020;6042.54
Sklizeň zemědělských plodin (t);Česko;Špenát;2021;6588.88
Sklizeň zemědělských plodin (t);Česko;Špenát;2022;6078.16
Sklizeň zemědělských plodin (t);Česko;Špenát;2023;4796.69
Sklizeň zemědělských plodin (t);Česko;Špenát;2024;4727.58
Sklizeň zemědělských plodin (t);Česko;Chřest;2009;
Sklizeň zemědělských plodin (t);Česko;Chřest;2010;
Sklizeň zemědělských plodin (t);Česko;Chřest;2011;
Sklizeň zemědělských plodin (t);Česko;Chřest;2012;
Sklizeň zemědělských plodin (t);Česko;Chřest;2013;
Sklizeň zemědělských plodin (t);Česko;Chřest;2014;
Sklizeň zemědělských plodin (t);Česko;Chřest;2015;
Sklizeň zemědělských plodin (t);Česko;Chřest;2016;
Sklizeň zemědělských plodin (t);Česko;Chřest;2017;
Sklizeň zemědělských plodin (t);Česko;Chřest;2018;
Sklizeň zemědělských plodin (t);Česko;Chřest;2019;
Sklizeň zemědělských plodin (t);Česko;Chřest;2020;
Sklizeň zemědělských plodin (t);Česko;Chřest;2021;
Sklizeň zemědělských plodin (t);Česko;Chřest;2022;
Sklizeň zemědělských plodin (t);Česko;Chřest;2023;506.38
Sklizeň zemědělských plodin (t);Česko;Chřest;2024;336.7
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2009;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2010;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2011;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2012;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2013;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2014;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2015;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2016;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2017;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2018;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2019;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2020;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2021;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2022;
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2023;1745.76
Sklizeň zemědělských plodin (t);Česko;Ostatní listová zelenina;2024;1029.02
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2009;23762.43
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2010;19025.56
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2011;24651.06
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2012;26254.01
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2013;32848.12
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2014;43866.88
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2015;35431.3
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2016;36420.64
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2017;31679.35
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2018;13431.18
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2019;18275.48
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2020;18047.51
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2021;28025.53
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2022;19383.62
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2023;232.06
Sklizeň zemědělských plodin (t);Česko;Ostatní zelenina jinde neuvedená;2024;253.37
Sklizeň zemědělských plodin (t);Česko;Jahodník;2009;2580.25
Sklizeň zemědělských plodin (t);Česko;Jahodník;2010;2653.58
Sklizeň zemědělských plodin (t);Česko;Jahodník;2011;2171.75
Sklizeň zemědělských plodin (t);Česko;Jahodník;2012;1801.15
Sklizeň zemědělských plodin (t);Česko;Jahodník;2013;2211.38
Sklizeň zemědělských plodin (t);Česko;Jahodník;2014;3510.09
Sklizeň zemědělských plodin (t);Česko;Jahodník;2015;3260.43
Sklizeň zemědělských plodin (t);Česko;Jahodník;2016;3418.06
Sklizeň zemědělských plodin (t);Česko;Jahodník;2017;2827.43
Sklizeň zemědělských plodin (t);Česko;Jahodník;2018;2355.31
Sklizeň zemědělských plodin (t);Česko;Jahodník;2019;2525.45
Sklizeň zemědělských plodin (t);Česko;Jahodník;2020;2082.77
Sklizeň zemědělských plodin (t);Česko;Jahodník;2021;1818.33
Sklizeň zemědělských plodin (t);Česko;Jahodník;2022;1827.2
Sklizeň zemědělských plodin (t);Česko;Jahodník;2023;1896.63
Sklizeň zemědělských plodin (t);Česko;Jahodník;2024;1146.61
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2009;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2010;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2011;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2012;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2013;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2014;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2015;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2016;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2017;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2018;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2019;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2020;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2021;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2022;
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2023;260.08
Sklizeň zemědělských plodin (t);Česko;Jahodník pod skleníky nebo vysokým přístupným krytem;2024;128.63
Sklizeň zemědělských plodin (t);Česko;Chmel;2009;6615.66
Sklizeň zemědělských plodin (t);Česko;Chmel;2010;7771.72
Sklizeň zemědělských plodin (t);Česko;Chmel;2011;6087.85
Sklizeň zemědělských plodin (t);Česko;Chmel;2012;4338.08
Sklizeň zemědělských plodin (t);Česko;Chmel;2013;5329.75
Sklizeň zemědělských plodin (t);Česko;Chmel;2014;6201.97
Sklizeň zemědělských plodin (t);Česko;Chmel;2015;4842.62
Sklizeň zemědělských plodin (t);Česko;Chmel;2016;7711.61
Sklizeň zemědělských plodin (t);Česko;Chmel;2017;6796.79
Sklizeň zemědělských plodin (t);Česko;Chmel;2018;5126.42
Sklizeň zemědělských plodin (t);Česko;Chmel;2019;7144.71
Sklizeň zemědělských plodin (t);Česko;Chmel;2020;5924.92
Sklizeň zemědělských plodin (t);Česko;Chmel;2021;8305.73
Sklizeň zemědělských plodin (t);Česko;Chmel;2022;4452.36
Sklizeň zemědělských plodin (t);Česko;Chmel;2023;6997.47
Sklizeň zemědělských plodin (t);Česko;Chmel;2024;6494.41
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2009;68736.93
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2010;45923.2955
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2011;91253.22
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2012;59990.46
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2013;74721.1
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2014;63532.61
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2015;90607.58748696
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2016;75905.4
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2017;79773.56
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2018;103704.09
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2019;67955.79
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2020;90376.2287900642
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2021;90058.68
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2022;91764.12
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2023;76976.46
Sklizeň zemědělských plodin (t);Česko;Réva vinná;2024;69279.32
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2009;3021972.63
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2010;3167854.28
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2011;3231762.11
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2012;3093045.28
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2013;3435342.7
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2014;3602085.54
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2015;2943062.0
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2016;3476933.44
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2017;3131936.93
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2018;2450340.46
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2019;2822741.59
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2020;3209989.84
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2021;3574410.65
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2022;3060933.51
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2023;3215410.6
Sklizeň zemědělských plodin (t);Česko;Trvalé travní porosty;2024;3216812.92
