Stát;Ukazatel;Kumulace měsíců;value
Česko;Dokončené byty v nebytových budovách;01-03 2024;136.0
Česko;Dokončené byty v nebytových budovách;01-02 2024;115.0
Česko;Dokončené byty v nebytových budovách;01 2024;38.0
Česko;Dokončené byty v nebytových budovách;01-12 2023;742.0
Česko;Dokončené byty v nebytových budovách;01-11 2023;602.0
Česko;Dokončené byty v nebytových budovách;01-10 2023;573.0
Česko;Dokončené byty v nebytových budovách;01-09 2023;497.0
Česko;Dokončené byty v nebytových budovách;01-08 2023;483.0
Česko;Dokončené byty v nebytových budovách;01-07 2023;336.0
Česko;Dokončené byty v nebytových budovách;01-06 2023;300.0
Česko;Dokončené byty v nebytových budovách;01-05 2023;277.0
Česko;Dokončené byty v nebytových budovách;01-04 2023;178.0
Česko;Dokončené byty v nebytových budovách;01-03 2023;84.0
Česko;Dokončené byty v nebytových budovách;01-02 2023;62.0
Česko;Dokončené byty v nebytových budovách;01 2023;41.0
Česko;Dokončené byty v nebytových budovách;01-12 2022;617.0
Česko;Dokončené byty v nebytových budovách;01-11 2022;547.0
Česko;Dokončené byty v nebytových budovách;01-10 2022;465.0
Česko;Dokončené byty v nebytových budovách;01-09 2022;421.0
Česko;Dokončené byty v nebytových budovách;01-08 2022;396.0
Česko;Dokončené byty v nebytových budovách;01-07 2022;316.0
Česko;Dokončené byty v nebytových budovách;01-06 2022;263.0
Česko;Dokončené byty v nebytových budovách;01-05 2022;246.0
Česko;Dokončené byty v nebytových budovách;01-04 2022;170.0
Česko;Dokončené byty v nebytových budovách;01-03 2022;111.0
Česko;Dokončené byty v nebytových budovách;01-02 2022;69.0
Česko;Dokončené byty v nebytových budovách;01 2022;36.0
Česko;Dokončené byty v nebytových budovách;01-12 2021;574.0
Česko;Dokončené byty v nebytových budovách;01-11 2021;515.0
Česko;Dokončené byty v nebytových budovách;01-10 2021;457.0
Česko;Dokončené byty v nebytových budovách;01-09 2021;399.0
Česko;Dokončené byty v nebytových budovách;01-08 2021;372.0
Česko;Dokončené byty v nebytových budovách;01-07 2021;339.0
Česko;Dokončené byty v nebytových budovách;01-06 2021;274.0
Česko;Dokončené byty v nebytových budovách;01-05 2021;241.0
Česko;Dokončené byty v nebytových budovách;01-04 2021;188.0
Česko;Dokončené byty v nebytových budovách;01-03 2021;150.0
Česko;Dokončené byty v nebytových budovách;01-02 2021;103.0
Česko;Dokončené byty v nebytových budovách;01 2021;41.0
Česko;Dokončené byty v nebytových budovách;01-12 2020;671.0
Česko;Dokončené byty v nebytových budovách;01-11 2020;611.0
Česko;Dokončené byty v nebytových budovách;01-10 2020;564.0
Česko;Dokončené byty v nebytových budovách;01-09 2020;510.0
Česko;Dokončené byty v nebytových budovách;01-08 2020;480.0
Česko;Dokončené byty v nebytových budovách;01-07 2020;384.0
Česko;Dokončené byty v nebytových budovách;01-06 2020;340.0
Česko;Dokončené byty v nebytových budovách;01-05 2020;269.0
Česko;Dokončené byty v nebytových budovách;01-04 2020;146.0
Česko;Dokončené byty v nebytových budovách;01-03 2020;99.0
Česko;Dokončené byty v nebytových budovách;01-02 2020;60.0
Česko;Dokončené byty v nebytových budovách;01 2020;26.0
Česko;Dokončené byty v nebytových budovách;01-12 2019;659.0
Česko;Dokončené byty v nebytových budovách;01-11 2019;565.0
Česko;Dokončené byty v nebytových budovách;01-10 2019;495.0
Česko;Dokončené byty v nebytových budovách;01-09 2019;429.0
Česko;Dokončené byty v nebytových budovách;01-08 2019;352.0
Česko;Dokončené byty v nebytových budovách;01-07 2019;334.0
Česko;Dokončené byty v nebytových budovách;01-06 2019;275.0
Česko;Dokončené byty v nebytových budovách;01-05 2019;244.0
Česko;Dokončené byty v nebytových budovách;01-04 2019;216.0
Česko;Dokončené byty v nebytových budovách;01-03 2019;193.0
Česko;Dokončené byty v nebytových budovách;01-02 2019;125.0
Česko;Dokončené byty v nebytových budovách;01 2019;56.0
Česko;Dokončené byty v nebytových budovách;01-12 2018;658.0
Česko;Dokončené byty v nebytových budovách;01-11 2018;564.0
Česko;Dokončené byty v nebytových budovách;01-10 2018;481.0
Česko;Dokončené byty v nebytových budovách;01-09 2018;377.0
Česko;Dokončené byty v nebytových budovách;01-08 2018;351.0
Česko;Dokončené byty v nebytových budovách;01-07 2018;326.0
Česko;Dokončené byty v nebytových budovách;01-06 2018;269.0
Česko;Dokončené byty v nebytových budovách;01-05 2018;247.0
Česko;Dokončené byty v nebytových budovách;01-04 2018;206.0
Česko;Dokončené byty v nebytových budovách;01-03 2018;166.0
Česko;Dokončené byty v nebytových budovách;01-02 2018;80.0
Česko;Dokončené byty v nebytových budovách;01 2018;36.0
Česko;Dokončené byty v nebytových budovách;01-12 2017;355.0
Česko;Dokončené byty v nebytových budovách;01-11 2017;312.0
Česko;Dokončené byty v nebytových budovách;01-10 2017;276.0
Česko;Dokončené byty v nebytových budovách;01-09 2017;248.0
Česko;Dokončené byty v nebytových budovách;01-08 2017;216.0
Česko;Dokončené byty v nebytových budovách;01-07 2017;195.0
