Území;Čtvrtletí;Ukazatel;value
Česko;2. čtvrtletí 2011;Koncový stav obyvatel;10496672.0
Česko;2. čtvrtletí 2011;Sňatky;14175.0
Česko;2. čtvrtletí 2011;Rozvody;7700.0
Česko;2. čtvrtletí 2011;Živě narození;27699.0
Česko;2. čtvrtletí 2011;Potraty;9396.0
Česko;2. čtvrtletí 2011;UPT;5944.0
Česko;2. čtvrtletí 2011;Zemřelí;25600.0
Česko;2. čtvrtletí 2011;Zemřelí do 1 roku;76.0
Česko;2. čtvrtletí 2011;Zemřelí do 28 dnů;56.0
Česko;2. čtvrtletí 2011;Přirozený přírůstek/úbytek;2099.0
Česko;2. čtvrtletí 2011;Přistěhovalí;5354.0
Česko;2. čtvrtletí 2011;Vystěhovalí;1609.0
Česko;2. čtvrtletí 2011;Přírůstek/úbytek stěhováním;3745.0
Česko;2. čtvrtletí 2011;Celkový přírůstek/úbytek;5844.0
Česko;1. čtvrtletí 2011;Počáteční stav obyvatel;10486731.0
Česko;1. čtvrtletí 2011;Střední stav obyvatel;10488639.0
Česko;1. čtvrtletí 2011;Koncový stav obyvatel;10490828.0
Česko;1. čtvrtletí 2011;Sňatky;3546.0
Česko;1. čtvrtletí 2011;Rozvody;7630.0
Česko;1. čtvrtletí 2011;Živě narození;26836.0
Česko;1. čtvrtletí 2011;Potraty;10407.0
Česko;1. čtvrtletí 2011;UPT;6423.0
Česko;1. čtvrtletí 2011;Zemřelí;28394.0
Česko;1. čtvrtletí 2011;Zemřelí do 1 roku;74.0
Česko;1. čtvrtletí 2011;Zemřelí do 28 dnů;44.0
Česko;1. čtvrtletí 2011;Přirozený přírůstek/úbytek;-1558.0
Česko;1. čtvrtletí 2011;Přistěhovalí;7321.0
Česko;1. čtvrtletí 2011;Vystěhovalí;1666.0
Česko;1. čtvrtletí 2011;Přírůstek/úbytek stěhováním;5655.0
Česko;1. čtvrtletí 2011;Celkový přírůstek/úbytek;4097.0
Česko;4. čtvrtletí 2010;Počáteční stav obyvatel;10527469.0
Česko;4. čtvrtletí 2010;Střední stav obyvatel;10530608.0
Česko;4. čtvrtletí 2010;Koncový stav obyvatel;10532770.0
Česko;4. čtvrtletí 2010;Sňatky;6715.0
Česko;4. čtvrtletí 2010;Rozvody;8749.0
Česko;4. čtvrtletí 2010;Živě narození;28160.0
Česko;4. čtvrtletí 2010;Potraty;9777.0
Česko;4. čtvrtletí 2010;UPT;5905.0
Česko;4. čtvrtletí 2010;Zemřelí;27295.0
Česko;4. čtvrtletí 2010;Zemřelí do 1 roku;82.0
Česko;4. čtvrtletí 2010;Zemřelí do 28 dnů;52.0
Česko;4. čtvrtletí 2010;Přirozený přírůstek/úbytek;865.0
Česko;4. čtvrtletí 2010;Přistěhovalí;6174.0
Česko;4. čtvrtletí 2010;Vystěhovalí;1738.0
Česko;4. čtvrtletí 2010;Přírůstek/úbytek stěhováním;4436.0
Česko;4. čtvrtletí 2010;Celkový přírůstek/úbytek;5301.0
Česko;3. čtvrtletí 2010;Počáteční stav obyvatel;10517247.0
Česko;3. čtvrtletí 2010;Střední stav obyvatel;10521785.0
Česko;3. čtvrtletí 2010;Koncový stav obyvatel;10527469.0
Česko;3. čtvrtletí 2010;Sňatky;21950.0
Česko;3. čtvrtletí 2010;Rozvody;6471.0
Česko;3. čtvrtletí 2010;Živě narození;30254.0
Česko;3. čtvrtletí 2010;Potraty;9454.0
Česko;3. čtvrtletí 2010;UPT;5678.0
Česko;3. čtvrtletí 2010;Zemřelí;25976.0
Česko;3. čtvrtletí 2010;Zemřelí do 1 roku;69.0
Česko;3. čtvrtletí 2010;Zemřelí do 28 dnů;49.0
Česko;3. čtvrtletí 2010;Přirozený přírůstek/úbytek;4278.0
Česko;3. čtvrtletí 2010;Přistěhovalí;8334.0
Česko;3. čtvrtletí 2010;Vystěhovalí;2390.0
Česko;3. čtvrtletí 2010;Přírůstek/úbytek stěhováním;5944.0
Česko;3. čtvrtletí 2010;Celkový přírůstek/úbytek;10222.0
Česko;2. čtvrtletí 2010;Počáteční stav obyvatel;10510076.0
Česko;2. čtvrtletí 2010;Střední stav obyvatel;10513359.0
Česko;2. čtvrtletí 2010;Koncový stav obyvatel;10517247.0
Česko;2. čtvrtletí 2010;Sňatky;14387.0
Česko;2. čtvrtletí 2010;Rozvody;8037.0
Česko;2. čtvrtletí 2010;Živě narození;29905.0
Česko;2. čtvrtletí 2010;Potraty;9876.0
Česko;2. čtvrtletí 2010;UPT;6088.0
Česko;2. čtvrtletí 2010;Zemřelí;25875.0
Česko;2. čtvrtletí 2010;Zemřelí do 1 roku;75.0
Česko;2. čtvrtletí 2010;Zemřelí do 28 dnů;41.0
Česko;2. čtvrtletí 2010;Přirozený přírůstek/úbytek;4030.0
Česko;2. čtvrtletí 2010;Přistěhovalí;7189.0
Česko;2. čtvrtletí 2010;Vystěhovalí;4048.0
Česko;2. čtvrtletí 2010;Přírůstek/úbytek stěhováním;3141.0
Česko;2. čtvrtletí 2010;Celkový přírůstek/úbytek;7171.0
Česko;1. čtvrtletí 2010;Počáteční stav obyvatel;10506813.0
Česko;1. čtvrtletí 2010;Střední stav obyvatel;10507968.0
Česko;1. čtvrtletí 2010;Koncový stav obyvatel;10510076.0
Česko;1. čtvrtletí 2010;Sňatky;3694.0
Česko;1. čtvrtletí 2010;Rozvody;7526.0
Česko;1. čtvrtletí 2010;Živě narození;28834.0
Česko;1. čtvrtletí 2010;Potraty;10166.0
Česko;1. čtvrtletí 2010;UPT;6327.0
Česko;1. čtvrtletí 2010;Zemřelí;27698.0
Česko;1. čtvrtletí 2010;Zemřelí do 1 roku;87.0
Česko;1. čtvrtletí 2010;Zemřelí do 28 dnů;54.0
Česko;1. čtvrtletí 2010;Přirozený přírůstek/úbytek;1136.0
Česko;1. čtvrtletí 2010;Přistěhovalí;8818.0
Česko;1. čtvrtletí 2010;Vystěhovalí;6691.0
Česko;1. čtvrtletí 2010;Přírůstek/úbytek stěhováním;2127.0
Česko;1. čtvrtletí 2010;Celkový přírůstek/úbytek;3263.0
Česko;4. čtvrtletí 2009;Počáteční stav obyvatel;10503742.0
Česko;4. čtvrtletí 2009;Střední stav obyvatel;10505853.0
Česko;4. čtvrtletí 2009;Koncový stav obyvatel;10506813.0
Česko;4. čtvrtletí 2009;Sňatky;6296.0
Česko;4. čtvrtletí 2009;Rozvody;7218.0
Česko;4. čtvrtletí 2009;Živě narození;28156.0
Česko;4. čtvrtletí 2009;Potraty;9814.0
Česko;4. čtvrtletí 2009;UPT;5860.0
Česko;4. čtvrtletí 2009;Zemřelí;27502.0
Česko;4. čtvrtletí 2009;Zemřelí do 1 roku;93.0
Česko;4. čtvrtletí 2009;Zemřelí do 28 dnů;53.0
Česko;4. čtvrtletí 2009;Přirozený přírůstek/úbytek;654.0
Česko;4. čtvrtletí 2009;Přistěhovalí;6091.0
Česko;4. čtvrtletí 2009;Vystěhovalí;3674.0
Česko;4. čtvrtletí 2009;Přírůstek/úbytek stěhováním;2417.0
Česko;4. čtvrtletí 2009;Celkový přírůstek/úbytek;3071.0
Česko;3. čtvrtletí 2009;Počáteční stav obyvatel;10491492.0
Česko;3. čtvrtletí 2009;Střední stav obyvatel;10497359.0
Česko;3. čtvrtletí 2009;Koncový stav obyvatel;10503742.0
Česko;3. čtvrtletí 2009;Sňatky;22193.0
Česko;3. čtvrtletí 2009;Rozvody;6701.0
Česko;3. čtvrtletí 2009;Živě narození;31758.0
Česko;3. čtvrtletí 2009;Potraty;9765.0
Česko;3. čtvrtletí 2009;UPT;5909.0
Česko;3. čtvrtletí 2009;Zemřelí;25033.0
Česko;3. čtvrtletí 2009;Zemřelí do 1 roku;79.0
Česko;3. čtvrtletí 2009;Zemřelí do 28 dnů;46.0
Česko;3. čtvrtletí 2009;Přirozený přírůstek/úbytek;6725.0
Česko;3. čtvrtletí 2009;Přistěhovalí;9436.0
Česko;3. čtvrtletí 2009;Vystěhovalí;3911.0
Česko;3. čtvrtletí 2009;Přírůstek/úbytek stěhováním;5525.0
Česko;3. čtvrtletí 2009;Celkový přírůstek/úbytek;12250.0
Česko;2. čtvrtletí 2009;Počáteční stav obyvatel;10480074.0
Česko;2. čtvrtletí 2009;Střední stav obyvatel;10485845.0
Česko;2. čtvrtletí 2009;Koncový stav obyvatel;10491492.0
Česko;2. čtvrtletí 2009;Sňatky;15227.0
Česko;2. čtvrtletí 2009;Rozvody;7889.0
Česko;2. čtvrtletí 2009;Živě narození;30252.0
Česko;2. čtvrtletí 2009;Potraty;10148.0
Česko;2. čtvrtletí 2009;UPT;6219.0
Česko;2. čtvrtletí 2009;Zemřelí;25452.0
Česko;2. čtvrtletí 2009;Zemřelí do 1 roku;84.0
Česko;2. čtvrtletí 2009;Zemřelí do 28 dnů;50.0
Česko;2. čtvrtletí 2009;Přirozený přírůstek/úbytek;4800.0
Česko;2. čtvrtletí 2009;Přistěhovalí;9208.0
Česko;2. čtvrtletí 2009;Vystěhovalí;2590.0
Česko;2. čtvrtletí 2009;Přírůstek/úbytek stěhováním;6618.0
Česko;2. čtvrtletí 2009;Celkový přírůstek/úbytek;11418.0
Česko;1. čtvrtletí 2009;Počáteční stav obyvatel;10467542.0
Česko;1. čtvrtletí 2009;Střední stav obyvatel;10474205.0
Česko;1. čtvrtletí 2009;Koncový stav obyvatel;10480074.0
Česko;1. čtvrtletí 2009;Sňatky;4146.0
Česko;1. čtvrtletí 2009;Rozvody;7325.0
Česko;1. čtvrtletí 2009;Živě narození;28182.0
Česko;1. čtvrtletí 2009;Potraty;10801.0
Česko;1. čtvrtletí 2009;UPT;6648.0
Česko;1. čtvrtletí 2009;Zemřelí;29434.0
Česko;1. čtvrtletí 2009;Zemřelí do 1 roku;85.0
Česko;1. čtvrtletí 2009;Zemřelí do 28 dnů;45.0
Česko;1. čtvrtletí 2009;Přirozený přírůstek/úbytek;-1252.0
Česko;1. čtvrtletí 2009;Přistěhovalí;15238.0
Česko;1. čtvrtletí 2009;Vystěhovalí;1454.0
Česko;1. čtvrtletí 2009;Přírůstek/úbytek stěhováním;13784.0
Česko;1. čtvrtletí 2009;Celkový přírůstek/úbytek;12532.0
Česko;4. čtvrtletí 2008;Počáteční stav obyvatel;10453682.0
Česko;4. čtvrtletí 2008;Střední stav obyvatel;10461479.0
Česko;4. čtvrtletí 2008;Koncový stav obyvatel;10467542.0
Česko;4. čtvrtletí 2008;Sňatky;6975.0
Česko;4. čtvrtletí 2008;Rozvody;8242.0
Česko;4. čtvrtletí 2008;Živě narození;28047.0
Česko;4. čtvrtletí 2008;Potraty;10324.0
Česko;4. čtvrtletí 2008;UPT;6266.0
Česko;4. čtvrtletí 2008;Zemřelí;26297.0
Česko;4. čtvrtletí 2008;Zemřelí do 1 roku;72.0
Česko;4. čtvrtletí 2008;Zemřelí do 28 dnů;39.0
Česko;4. čtvrtletí 2008;Přirozený přírůstek/úbytek;1750.0
Česko;4. čtvrtletí 2008;Přistěhovalí;13280.0
Česko;4. čtvrtletí 2008;Vystěhovalí;1170.0
Česko;4. čtvrtletí 2008;Přírůstek/úbytek stěhováním;12110.0
Česko;4. čtvrtletí 2008;Celkový přírůstek/úbytek;13860.0
Česko;3. čtvrtletí 2008;Počáteční stav obyvatel;10429692.0
Česko;3. čtvrtletí 2008;Střední stav obyvatel;10441328.0
Česko;3. čtvrtletí 2008;Koncový stav obyvatel;10453682.0
Česko;3. čtvrtletí 2008;Sňatky;23930.0
Česko;3. čtvrtletí 2008;Rozvody;7284.0
Česko;3. čtvrtletí 2008;Živě narození;31915.0
Česko;3. čtvrtletí 2008;Potraty;10160.0
Česko;3. čtvrtletí 2008;UPT;6355.0
Česko;3. čtvrtletí 2008;Zemřelí;24989.0
Česko;3. čtvrtletí 2008;Zemřelí do 1 roku;83.0
Česko;3. čtvrtletí 2008;Zemřelí do 28 dnů;59.0
Česko;3. čtvrtletí 2008;Přirozený přírůstek/úbytek;6926.0
Česko;3. čtvrtletí 2008;Přistěhovalí;18624.0
Česko;3. čtvrtletí 2008;Vystěhovalí;1560.0
Česko;3. čtvrtletí 2008;Přírůstek/úbytek stěhováním;17064.0
Česko;3. čtvrtletí 2008;Celkový přírůstek/úbytek;23990.0
Česko;2. čtvrtletí 2008;Počáteční stav obyvatel;10408429.0
Česko;2. čtvrtletí 2008;Střední stav obyvatel;10418918.0
Česko;2. čtvrtletí 2008;Koncový stav obyvatel;10429692.0
Česko;2. čtvrtletí 2008;Sňatky;16397.0
Česko;2. čtvrtletí 2008;Rozvody;8238.0
Česko;2. čtvrtletí 2008;Živě narození;30871.0
Česko;2. čtvrtletí 2008;Potraty;10054.0
Česko;2. čtvrtletí 2008;UPT;6327.0
Česko;2. čtvrtletí 2008;Zemřelí;26136.0
Česko;2. čtvrtletí 2008;Zemřelí do 1 roku;94.0
Česko;2. čtvrtletí 2008;Zemřelí do 28 dnů;60.0
Česko;2. čtvrtletí 2008;Přirozený přírůstek/úbytek;4735.0
Česko;2. čtvrtletí 2008;Přistěhovalí;18241.0
Česko;2. čtvrtletí 2008;Vystěhovalí;1713.0
Česko;2. čtvrtletí 2008;Přírůstek/úbytek stěhováním;16528.0
Česko;2. čtvrtletí 2008;Celkový přírůstek/úbytek;21263.0
Česko;1. čtvrtletí 2008;Počáteční stav obyvatel;10381130.0
Česko;1. čtvrtletí 2008;Střední stav obyvatel;10393377.0
Česko;1. čtvrtletí 2008;Koncový stav obyvatel;10408429.0
Česko;1. čtvrtletí 2008;Sňatky;5155.0
Česko;1. čtvrtletí 2008;Rozvody;7536.0
Česko;1. čtvrtletí 2008;Živě narození;28737.0
Česko;1. čtvrtletí 2008;Potraty;10908.0
Česko;1. čtvrtletí 2008;UPT;6812.0
Česko;1. čtvrtletí 2008;Zemřelí;27526.0
Česko;1. čtvrtletí 2008;Zemřelí do 1 roku;89.0
Česko;1. čtvrtletí 2008;Zemřelí do 28 dnů;59.0
Česko;1. čtvrtletí 2008;Přirozený přírůstek/úbytek;1211.0
Česko;1. čtvrtletí 2008;Přistěhovalí;27672.0
Česko;1. čtvrtletí 2008;Vystěhovalí;1584.0
Česko;1. čtvrtletí 2008;Přírůstek/úbytek stěhováním;26088.0
Česko;1. čtvrtletí 2008;Celkový přírůstek/úbytek;27299.0
Česko;4. čtvrtletí 2007;Počáteční stav obyvatel;10347143.0
Česko;4. čtvrtletí 2007;Střední stav obyvatel;10356998.0
Česko;4. čtvrtletí 2007;Koncový stav obyvatel;10381130.0
Česko;4. čtvrtletí 2007;Sňatky;8414.0
Česko;4. čtvrtletí 2007;Rozvody;8126.0
Česko;4. čtvrtletí 2007;Živě narození;28246.0
Česko;4. čtvrtletí 2007;Potraty;10246.0
Česko;4. čtvrtletí 2007;UPT;6263.0
Česko;4. čtvrtletí 2007;Zemřelí;27029.0
Česko;4. čtvrtletí 2007;Zemřelí do 1 roku;96.0
Česko;4. čtvrtletí 2007;Zemřelí do 28 dnů;57.0
Česko;4. čtvrtletí 2007;Přirozený přírůstek/úbytek;1217.0
Česko;4. čtvrtletí 2007;Přistěhovalí;39054.0
Česko;4. čtvrtletí 2007;Vystěhovalí;6284.0
Česko;4. čtvrtletí 2007;Přírůstek/úbytek stěhováním;32770.0
Česko;4. čtvrtletí 2007;Celkový přírůstek/úbytek;33987.0
Česko;3. čtvrtletí 2007;Počáteční stav obyvatel;10322689.0
Česko;3. čtvrtletí 2007;Střední stav obyvatel;10333113.0
Česko;3. čtvrtletí 2007;Koncový stav obyvatel;10347143.0
Česko;3. čtvrtletí 2007;Sňatky;26646.0
Česko;3. čtvrtletí 2007;Rozvody;6944.0
Česko;3. čtvrtletí 2007;Živě narození;30382.0
Česko;3. čtvrtletí 2007;Potraty;9922.0
Česko;3. čtvrtletí 2007;UPT;6059.0
Česko;3. čtvrtletí 2007;Zemřelí;24911.0
Česko;3. čtvrtletí 2007;Zemřelí do 1 roku;83.0
Česko;3. čtvrtletí 2007;Zemřelí do 28 dnů;56.0
Česko;3. čtvrtletí 2007;Přirozený přírůstek/úbytek;5471.0
Česko;3. čtvrtletí 2007;Přistěhovalí;24418.0
Česko;3. čtvrtletí 2007;Vystěhovalí;5435.0
Česko;3. čtvrtletí 2007;Přírůstek/úbytek stěhováním;18983.0
Česko;3. čtvrtletí 2007;Celkový přírůstek/úbytek;24454.0
Česko;2. čtvrtletí 2007;Počáteční stav obyvatel;10303707.0
Česko;2. čtvrtletí 2007;Střední stav obyvatel;10309830.0
Česko;2. čtvrtletí 2007;Koncový stav obyvatel;10322689.0
Česko;2. čtvrtletí 2007;Sňatky;16550.0
Česko;2. čtvrtletí 2007;Rozvody;8114.0
Česko;2. čtvrtletí 2007;Živě narození;28998.0
Česko;2. čtvrtletí 2007;Potraty;10123.0
Česko;2. čtvrtletí 2007;UPT;6372.0
Česko;2. čtvrtletí 2007;Zemřelí;25110.0
Česko;2. čtvrtletí 2007;Zemřelí do 1 roku;93.0
Česko;2. čtvrtletí 2007;Zemřelí do 28 dnů;66.0
Česko;2. čtvrtletí 2007;Přirozený přírůstek/úbytek;3888.0
Česko;2. čtvrtletí 2007;Přistěhovalí;19754.0
Česko;2. čtvrtletí 2007;Vystěhovalí;4660.0
Česko;2. čtvrtletí 2007;Přírůstek/úbytek stěhováním;15094.0
Česko;2. čtvrtletí 2007;Celkový přírůstek/úbytek;18982.0
Česko;1. čtvrtletí 2007;Počáteční stav obyvatel;10287189.0
Česko;1. čtvrtletí 2007;Střední stav obyvatel;10294550.0
Česko;1. čtvrtletí 2007;Koncový stav obyvatel;10303707.0
Česko;1. čtvrtletí 2007;Sňatky;5547.0
Česko;1. čtvrtletí 2007;Rozvody;7945.0
Česko;1. čtvrtletí 2007;Živě narození;27006.0
Česko;1. čtvrtletí 2007;Potraty;10626.0
Česko;1. čtvrtletí 2007;UPT;6720.0
Česko;1. čtvrtletí 2007;Zemřelí;27586.0
Česko;1. čtvrtletí 2007;Zemřelí do 1 roku;88.0
Česko;1. čtvrtletí 2007;Zemřelí do 28 dnů;56.0
Česko;1. čtvrtletí 2007;Přirozený přírůstek/úbytek;-580.0
Česko;1. čtvrtletí 2007;Přistěhovalí;21219.0
Česko;1. čtvrtletí 2007;Vystěhovalí;4121.0
Česko;1. čtvrtletí 2007;Přírůstek/úbytek stěhováním;17098.0
Česko;1. čtvrtletí 2007;Celkový přírůstek/úbytek;16518.0
Česko;4. čtvrtletí 2006;Počáteční stav obyvatel;10278449.0
Česko;4. čtvrtletí 2006;Střední stav obyvatel;10284053.0
Česko;4. čtvrtletí 2006;Koncový stav obyvatel;10287189.0
Česko;4. čtvrtletí 2006;Sňatky;8051.0
Česko;4. čtvrtletí 2006;Rozvody;7855.0
Česko;4. čtvrtletí 2006;Živě narození;25779.0
Česko;4. čtvrtletí 2006;Potraty;10111.0
Česko;4. čtvrtletí 2006;UPT;6245.0
Česko;4. čtvrtletí 2006;Zemřelí;26066.0
Česko;4. čtvrtletí 2006;Zemřelí do 1 roku;98.0
Česko;4. čtvrtletí 2006;Zemřelí do 28 dnů;62.0
Česko;4. čtvrtletí 2006;Přirozený přírůstek/úbytek;-287.0
Česko;4. čtvrtletí 2006;Přistěhovalí;18052.0
Česko;4. čtvrtletí 2006;Vystěhovalí;9025.0
Česko;4. čtvrtletí 2006;Přírůstek/úbytek stěhováním;9027.0
Česko;4. čtvrtletí 2006;Celkový přírůstek/úbytek;8740.0
Česko;3. čtvrtletí 2006;Počáteční stav obyvatel;10266646.0
Česko;3. čtvrtletí 2006;Střední stav obyvatel;10271953.0
Česko;3. čtvrtletí 2006;Koncový stav obyvatel;10278449.0
Česko;3. čtvrtletí 2006;Sňatky;23368.0
Česko;3. čtvrtletí 2006;Rozvody;7142.0
Česko;3. čtvrtletí 2006;Živě narození;27778.0
Česko;3. čtvrtletí 2006;Potraty;9575.0
Česko;3. čtvrtletí 2006;UPT;5900.0
Česko;3. čtvrtletí 2006;Zemřelí;25519.0
Česko;3. čtvrtletí 2006;Zemřelí do 1 roku;74.0
Česko;3. čtvrtletí 2006;Zemřelí do 28 dnů;57.0
Česko;3. čtvrtletí 2006;Přirozený přírůstek/úbytek;2259.0
Česko;3. čtvrtletí 2006;Přistěhovalí;17860.0
Česko;3. čtvrtletí 2006;Vystěhovalí;8316.0
Česko;3. čtvrtletí 2006;Přírůstek/úbytek stěhováním;9544.0
Česko;3. čtvrtletí 2006;Celkový přírůstek/úbytek;11803.0
Česko;2. čtvrtletí 2006;Počáteční stav obyvatel;10257946.0
Česko;2. čtvrtletí 2006;Střední stav obyvatel;10262154.0
Česko;2. čtvrtletí 2006;Koncový stav obyvatel;10266646.0
Česko;2. čtvrtletí 2006;Sňatky;16545.0
Česko;2. čtvrtletí 2006;Rozvody;8076.0
Česko;2. čtvrtletí 2006;Živě narození;27540.0
Česko;2. čtvrtletí 2006;Potraty;9718.0
Česko;2. čtvrtletí 2006;UPT;6271.0
Česko;2. čtvrtletí 2006;Zemřelí;25765.0
Česko;2. čtvrtletí 2006;Zemřelí do 1 roku;85.0
Česko;2. čtvrtletí 2006;Zemřelí do 28 dnů;60.0
Česko;2. čtvrtletí 2006;Přirozený přírůstek/úbytek;1775.0
Česko;2. čtvrtletí 2006;Přistěhovalí;16090.0
Česko;2. čtvrtletí 2006;Vystěhovalí;9165.0
Česko;2. čtvrtletí 2006;Přírůstek/úbytek stěhováním;6925.0
Česko;2. čtvrtletí 2006;Celkový přírůstek/úbytek;8700.0
Česko;1. čtvrtletí 2006;Počáteční stav obyvatel;10251079.0
Česko;1. čtvrtletí 2006;Střední stav obyvatel;10253987.0
Česko;1. čtvrtletí 2006;Koncový stav obyvatel;10257946.0
Česko;1. čtvrtletí 2006;Sňatky;4896.0
Česko;1. čtvrtletí 2006;Rozvody;8342.0
Česko;1. čtvrtletí 2006;Živě narození;24734.0
Česko;1. čtvrtletí 2006;Potraty;10555.0
Česko;1. čtvrtletí 2006;UPT;6936.0
Česko;1. čtvrtletí 2006;Zemřelí;27091.0
Česko;1. čtvrtletí 2006;Zemřelí do 1 roku;95.0
Česko;1. čtvrtletí 2006;Zemřelí do 28 dnů;67.0
Česko;1. čtvrtletí 2006;Přirozený přírůstek/úbytek;-2357.0
Česko;1. čtvrtletí 2006;Přistěhovalí;16181.0
Česko;1. čtvrtletí 2006;Vystěhovalí;6957.0
Česko;1. čtvrtletí 2006;Přírůstek/úbytek stěhováním;9224.0
Česko;1. čtvrtletí 2006;Celkový přírůstek/úbytek;6867.0
Česko;4. čtvrtletí 2005;Počáteční stav obyvatel;10245485.0
Česko;4. čtvrtletí 2005;Střední stav obyvatel;10249544.0
Česko;4. čtvrtletí 2005;Koncový stav obyvatel;10251079.0
Česko;4. čtvrtletí 2005;Sňatky;8239.0
Česko;4. čtvrtletí 2005;Rozvody;7786.0
Česko;4. čtvrtletí 2005;Živě narození;23791.0
Česko;4. čtvrtletí 2005;Potraty;9988.0
Česko;4. čtvrtletí 2005;UPT;6542.0
Česko;4. čtvrtletí 2005;Zemřelí;26450.0
Česko;4. čtvrtletí 2005;Zemřelí do 1 roku;80.0
Česko;4. čtvrtletí 2005;Zemřelí do 28 dnů;45.0
Česko;4. čtvrtletí 2005;Přirozený přírůstek/úbytek;-2659.0
Česko;4. čtvrtletí 2005;Přistěhovalí;17010.0
Česko;4. čtvrtletí 2005;Vystěhovalí;8757.0
Česko;4. čtvrtletí 2005;Přírůstek/úbytek stěhováním;8253.0
Česko;4. čtvrtletí 2005;Celkový přírůstek/úbytek;5594.0
Česko;3. čtvrtletí 2005;Počáteční stav obyvatel;10234092.0
Česko;3. čtvrtletí 2005;Střední stav obyvatel;10239406.0
Česko;3. čtvrtletí 2005;Koncový stav obyvatel;10245485.0
Česko;3. čtvrtletí 2005;Sňatky;21432.0
Česko;3. čtvrtletí 2005;Rozvody;7131.0
Česko;3. čtvrtletí 2005;Živě narození;27159.0
Česko;3. čtvrtletí 2005;Potraty;9891.0
Česko;3. čtvrtletí 2005;UPT;6402.0
Česko;3. čtvrtletí 2005;Zemřelí;25418.0
Česko;3. čtvrtletí 2005;Zemřelí do 1 roku;93.0
Česko;3. čtvrtletí 2005;Zemřelí do 28 dnů;58.0
Česko;3. čtvrtletí 2005;Přirozený přírůstek/úbytek;1741.0
Česko;3. čtvrtletí 2005;Přistěhovalí;16353.0
Česko;3. čtvrtletí 2005;Vystěhovalí;6701.0
Česko;3. čtvrtletí 2005;Přírůstek/úbytek stěhováním;9652.0
Česko;3. čtvrtletí 2005;Celkový přírůstek/úbytek;11393.0
Česko;2. čtvrtletí 2005;Počáteční stav obyvatel;10222630.0
Česko;2. čtvrtletí 2005;Střední stav obyvatel;10227574.0
Česko;2. čtvrtletí 2005;Koncový stav obyvatel;10234092.0
Česko;2. čtvrtletí 2005;Sňatky;16434.0
Česko;2. čtvrtletí 2005;Rozvody;8478.0
Česko;2. čtvrtletí 2005;Živě narození;27000.0
Česko;2. čtvrtletí 2005;Potraty;9889.0
Česko;2. čtvrtletí 2005;UPT;6583.0
Česko;2. čtvrtletí 2005;Zemřelí;25826.0
Česko;2. čtvrtletí 2005;Zemřelí do 1 roku;87.0
Česko;2. čtvrtletí 2005;Zemřelí do 28 dnů;53.0
Česko;2. čtvrtletí 2005;Přirozený přírůstek/úbytek;1174.0
Česko;2. čtvrtletí 2005;Přistěhovalí;15197.0
Česko;2. čtvrtletí 2005;Vystěhovalí;4909.0
Česko;2. čtvrtletí 2005;Přírůstek/úbytek stěhováním;10288.0
Česko;2. čtvrtletí 2005;Celkový přírůstek/úbytek;11462.0
Česko;1. čtvrtletí 2005;Počáteční stav obyvatel;10220577.0
Česko;1. čtvrtletí 2005;Střední stav obyvatel;10221943.0
Česko;1. čtvrtletí 2005;Koncový stav obyvatel;10222630.0
Česko;1. čtvrtletí 2005;Sňatky;5724.0
Česko;1. čtvrtletí 2005;Rozvody;7893.0
Česko;1. čtvrtletí 2005;Živě narození;24261.0
Česko;1. čtvrtletí 2005;Potraty;10255.0
Česko;1. čtvrtletí 2005;UPT;6926.0
Česko;1. čtvrtletí 2005;Zemřelí;30244.0
Česko;1. čtvrtletí 2005;Zemřelí do 1 roku;87.0
Česko;1. čtvrtletí 2005;Zemřelí do 28 dnů;50.0
Česko;1. čtvrtletí 2005;Přirozený přírůstek/úbytek;-5983.0
Česko;1. čtvrtletí 2005;Přistěhovalí;11734.0
Česko;1. čtvrtletí 2005;Vystěhovalí;3698.0
Česko;1. čtvrtletí 2005;Přírůstek/úbytek stěhováním;8036.0
Česko;1. čtvrtletí 2005;Celkový přírůstek/úbytek;2053.0
Česko;4. čtvrtletí 2004;Počáteční stav obyvatel;10214420.0
Česko;4. čtvrtletí 2004;Střední stav obyvatel;10217458.0
Česko;4. čtvrtletí 2004;Koncový stav obyvatel;10220577.0
Česko;4. čtvrtletí 2004;Sňatky;8750.0
Česko;4. čtvrtletí 2004;Rozvody;7941.0
Česko;4. čtvrtletí 2004;Živě narození;23176.0
Česko;4. čtvrtletí 2004;Potraty;10299.0
Česko;4. čtvrtletí 2004;UPT;6727.0
Česko;4. čtvrtletí 2004;Zemřelí;27375.0
Česko;4. čtvrtletí 2004;Zemřelí do 1 roku;92.0
Česko;4. čtvrtletí 2004;Zemřelí do 28 dnů;48.0
Česko;4. čtvrtletí 2004;Přirozený přírůstek/úbytek;-4199.0
Česko;4. čtvrtletí 2004;Přistěhovalí;12659.0
Česko;4. čtvrtletí 2004;Vystěhovalí;2303.0
Česko;4. čtvrtletí 2004;Přírůstek/úbytek stěhováním;10356.0
Česko;4. čtvrtletí 2004;Celkový přírůstek/úbytek;6157.0
Česko;3. čtvrtletí 2004;Počáteční stav obyvatel;10206923.0
Česko;3. čtvrtletí 2004;Střední stav obyvatel;10209841.0
Česko;3. čtvrtletí 2004;Koncový stav obyvatel;10214420.0
