Území,Měsíce,Ukazatel,value
Česko,září 2013,Podnikatelé - služby,95.44418738
Česko,září 2013,Spotřebitelé,95.18814737
Česko,srpen 2013,Souhrnný indikátor,91.37273238
Česko,srpen 2013,Podnikatelé,91.16742452
Česko,srpen 2013,Podnikatelé - průmysl,91.84656557
Česko,srpen 2013,Podnikatelé - stavebnictví,57.32769346
Česko,srpen 2013,Podnikatelé - obchod,92.33806487
Česko,srpen 2013,Podnikatelé - služby,93.91340651
Česko,srpen 2013,Spotřebitelé,92.3967061
Česko,červenec 2013,Souhrnný indikátor,90.33308141
Česko,červenec 2013,Podnikatelé,90.36707203
Česko,červenec 2013,Podnikatelé - průmysl,91.84656557
Česko,červenec 2013,Podnikatelé - stavebnictví,62.10500124
Česko,červenec 2013,Podnikatelé - obchod,92.07746826
Česko,červenec 2013,Podnikatelé - služby,91.6172352
Česko,červenec 2013,Spotřebitelé,90.16355308
Česko,červen 2013,Souhrnný indikátor,90.33774352
Česko,červen 2013,Podnikatelé,90.31670019
Česko,červen 2013,Podnikatelé - průmysl,89.8563908
Česko,červen 2013,Podnikatelé - stavebnictví,55.53620304
Česko,červen 2013,Podnikatelé - obchod,91.2088129
Česko,červen 2013,Podnikatelé - služby,94.37264077
Česko,červen 2013,Spotřebitelé,90.44269721
Česko,květen 2013,Souhrnný indikátor,90.00207146
Česko,květen 2013,Podnikatelé,89.91372551
Česko,květen 2013,Podnikatelé - průmysl,90.25442575
Česko,květen 2013,Podnikatelé - stavebnictví,56.13336651
Česko,květen 2013,Podnikatelé - obchod,90.07956093
Česko,květen 2013,Podnikatelé - služby,93.14801607
Česko,květen 2013,Spotřebitelé,90.44269721
Česko,duben 2013,Souhrnný indikátor,88.47289874
Česko,duben 2013,Podnikatelé,88.91748255
Česko,duben 2013,Podnikatelé - průmysl,88.5627772
Česko,duben 2013,Podnikatelé - stavebnictví,55.53620304
Česko,duben 2013,Podnikatelé - obchod,86.8655361
Česko,duben 2013,Podnikatelé - služby,93.14801607
Česko,duben 2013,Spotřebitelé,86.2555353
Česko,březen 2013,Souhrnný indikátor,91.0696951
Česko,březen 2013,Podnikatelé,91.4752524
Česko,březen 2013,Podnikatelé - průmysl,91.54803935
Česko,březen 2013,Podnikatelé - stavebnictví,67.47947251
Česko,březen 2013,Podnikatelé - obchod,91.81687166
Česko,březen 2013,Podnikatelé - služby,93.91340651
Česko,březen 2013,Spotřebitelé,89.04697657
Česko,únor 2013,Souhrnný indikátor,91.26084169
Česko,únor 2013,Podnikatelé,91.59278668
Česko,únor 2013,Podnikatelé - průmysl,91.54803935
Česko,únor 2013,Podnikatelé - stavebnictví,60.9106743
Česko,únor 2013,Podnikatelé - obchod,93.20672023
Česko,únor 2013,Podnikatelé - služby,94.67879695
Česko,únor 2013,Spotřebitelé,89.60526483
Česko,leden 2013,Souhrnný indikátor,89.76896586
Česko,leden 2013,Podnikatelé,91.03309962
Česko,leden 2013,Podnikatelé - průmysl,88.86130341
Česko,leden 2013,Podnikatelé - stavebnictví,65.09081861
Česko,leden 2013,Podnikatelé - obchod,95.55208971
Česko,leden 2013,Podnikatelé - služby,95.36764834
Česko,leden 2013,Spotřebitelé,83.46409403
Česko,prosinec 2012,Souhrnný indikátor,89.69903418
Česko,prosinec 2012,Podnikatelé,91.00511527
Česko,prosinec 2012,Podnikatelé - průmysl,89.25933837
Česko,prosinec 2012,Podnikatelé - stavebnictví,65.09081861
Česko,prosinec 2012,Podnikatelé - obchod,97.54999704
Česko,prosinec 2012,Podnikatelé - služby,94.6022579
Česko,prosinec 2012,Spotřebitelé,83.1849499
Česko,listopad 2012,Souhrnný indikátor,88.36100805
Česko,listopad 2012,Podnikatelé,89.84656307
Česko,listopad 2012,Podnikatelé - průmysl,87.56768981
Česko,listopad 2012,Podnikatelé - stavebnictví,62.70216472
Česko,listopad 2012,Podnikatelé - obchod,94.68343435
Česko,listopad 2012,Podnikatelé - služby,94.37264077
Česko,listopad 2012,Spotřebitelé,80.95179688
Česko,říjen 2012,Souhrnný indikátor,89.94612612
Česko,říjen 2012,Podnikatelé,91.91740517
Česko,říjen 2012,Podnikatelé - průmysl,91.24951314
Česko,říjen 2012,Podnikatelé - stavebnictví,70.46528987
Česko,říjen 2012,Podnikatelé - obchod,97.02880382
Česko,říjen 2012,Podnikatelé - služby,94.14302364
Česko,říjen 2012,Spotřebitelé,80.1143645
Česko,září 2012,Souhrnný indikátor,90.23051495
Česko,září 2012,Podnikatelé,91.97897075
Česko,září 2012,Podnikatelé - průmysl,89.8563908
Česko,září 2012,Podnikatelé - stavebnictví,66.28514556
Česko,září 2012,Podnikatelé - obchod,98.76611454
Česko,září 2012,Podnikatelé - služby,95.90342164
Česko,září 2012,Spotřebitelé,81.51008514
Česko,srpen 2012,Souhrnný indikátor,90.2118665
Česko,srpen 2012,Podnikatelé,91.67673974
Česko,srpen 2012,Podnikatelé - průmysl,90.55295197
Česko,srpen 2012,Podnikatelé - stavebnictví,68.07663598
Česko,srpen 2012,Podnikatelé - obchod,94.68343435
Česko,srpen 2012,Podnikatelé - služby,94.90841408
Česko,srpen 2012,Spotřebitelé,82.90580577
Česko,červenec 2012,Souhrnný indikátor,89.76896586
Česko,červenec 2012,Podnikatelé,91.59278668
Česko,červenec 2012,Podnikatelé - průmysl,91.54803935
Česko,červenec 2012,Podnikatelé - stavebnictví,68.07663598
Česko,červenec 2012,Podnikatelé - obchod,95.2914931
Česko,červenec 2012,Podnikatelé - služby,93.60725033
Česko,červenec 2012,Spotřebitelé,80.67265276
Česko,červen 2012,Souhrnný indikátor,91.36807027
Česko,červen 2012,Podnikatelé,93.62445069
Česko,červen 2012,Podnikatelé - průmysl,94.83182772
Česko,červen 2012,Podnikatelé - stavebnictví,63.89649166
Česko,červen 2012,Podnikatelé - obchod,94.42283774
Česko,červen 2012,Podnikatelé - služby,95.44418738
Česko,červen 2012,Spotřebitelé,80.1143645
Česko,květen 2012,Souhrnný indikátor,91.66644543
Česko,květen 2012,Podnikatelé,94.9341184
Česko,květen 2012,Podnikatelé - průmysl,97.22003744
Česko,květen 2012,Podnikatelé - stavebnictví,65.09081861
Česko,květen 2012,Podnikatelé - obchod,94.07537559
Česko,květen 2012,Podnikatelé - služby,95.90342164
Česko,květen 2012,Spotřebitelé,75.36891434
Česko,duben 2012,Souhrnný indikátor,93.40075108
Česko,duben 2012,Podnikatelé,96.28856108
Česko,duben 2012,Podnikatelé - průmysl,98.81217726
Česko,duben 2012,Podnikatelé - stavebnictví,66.88230903
Česko,duben 2012,Podnikatelé - obchod,93.81477899
Česko,duben 2012,Podnikatelé - služby,97.20458538
Česko,duben 2012,Spotřebitelé,78.99778799
Česko,březen 2012,Souhrnný indikátor,94.67816976
Česko,březen 2012,Podnikatelé,98.10194714
Česko,březen 2012,Podnikatelé - průmysl,101.20038698
Česko,březen 2012,Podnikatelé - stavebnictví,65.68798209
Česko,březen 2012,Podnikatelé - obchod,97.28940043
Česko,březen 2012,Podnikatelé - služby,98.50574913
Česko,březen 2012,Spotřebitelé,77.60206736
Česko,únor 2012,Souhrnný indikátor,94.90195114
Česko,únor 2012,Podnikatelé,97.0833167
Česko,únor 2012,Podnikatelé - průmysl,101.20038698
Česko,únor 2012,Podnikatelé - stavebnictví,63.89649166
Česko,únor 2012,Podnikatelé - obchod,95.2914931
Česko,únor 2012,Podnikatelé - služby,96.66881208
Česko,únor 2012,Spotřebitelé,84.02238228
Česko,leden 2012,Souhrnný indikátor,93.75040948
Česko,leden 2012,Podnikatelé,96.14863931
Česko,leden 2012,Podnikatelé - průmysl,100.80235202
Česko,leden 2012,Podnikatelé - stavebnictví,63.89649166
Česko,leden 2012,Podnikatelé - obchod,95.55208971
Česko,leden 2012,Podnikatelé - služby,94.90841408
Česko,leden 2012,Spotřebitelé,81.78922927
Česko,prosinec 2011,Souhrnný indikátor,92.06272495
Česko,prosinec 2011,Podnikatelé,94.29047829
Česko,prosinec 2011,Podnikatelé - průmysl,99.21021221
Česko,prosinec 2011,Podnikatelé - stavebnictví,66.88230903
Česko,prosinec 2011,Podnikatelé - obchod,94.94403096
Česko,prosinec 2011,Podnikatelé - služby,92.07646946
Česko,prosinec 2011,Spotřebitelé,80.95179688
Česko,listopad 2011,Souhrnný indikátor,93.46602065
Česko,listopad 2011,Podnikatelé,96.25497985
Česko,listopad 2011,Podnikatelé - průmysl,101.20038698
Česko,listopad 2011,Podnikatelé - stavebnictví,74.64543419
Česko,listopad 2011,Podnikatelé - obchod,97.02880382
Česko,listopad 2011,Podnikatelé - služby,93.3776332
Česko,listopad 2011,Spotřebitelé,79.55607625
Česko,říjen 2011,Souhrnný indikátor,97.3448978
Česko,říjen 2011,Podnikatelé,99.3444524
Česko,říjen 2011,Podnikatelé - průmysl,103.48908796
Česko,říjen 2011,Podnikatelé - stavebnictví,75.83976113
Česko,říjen 2011,Podnikatelé - obchod,100.50342527
Česko,říjen 2011,Podnikatelé - služby,97.43420252
Česko,říjen 2011,Spotřebitelé,87.37211181
Česko,září 2011,Souhrnný indikátor,94.32851136
Česko,září 2011,Podnikatelé,96.33893291
Česko,září 2011,Podnikatelé - průmysl,100.50382581
Česko,září 2011,Podnikatelé - stavebnictví,74.64543419
Česko,září 2011,Podnikatelé - obchod,96.42074507
Česko,září 2011,Podnikatelé - služby,94.37264077
Česko,září 2011,Spotřebitelé,84.30152641
Česko,srpen 2011,Souhrnný indikátor,96.33788162
Česko,srpen 2011,Podnikatelé,98.80715283
Česko,srpen 2011,Podnikatelé - průmysl,101.79743941
Česko,srpen 2011,Podnikatelé - stavebnictví,71.65961682
Česko,srpen 2011,Podnikatelé - obchod,103.36998796
Česko,srpen 2011,Podnikatelé - služby,97.96997582
Česko,srpen 2011,Spotřebitelé,84.02238228
Česko,červenec 2011,Souhrnný indikátor,97.45212638
Česko,červenec 2011,Podnikatelé,99.69705525
Česko,červenec 2011,Podnikatelé - průmysl,103.48908796
Česko,červenec 2011,Podnikatelé - stavebnictví,71.65961682
Česko,červenec 2011,Podnikatelé - obchod,100.15596312
Česko,červenec 2011,Podnikatelé - služby,98.73536626
Česko,červenec 2011,Spotřebitelé,86.2555353
Česko,červen 2011,Souhrnný indikátor,97.81577111
Česko,červen 2011,Podnikatelé,100.5813608
Česko,červen 2011,Podnikatelé - průmysl,104.18564913
Česko,červen 2011,Podnikatelé - stavebnictví,70.46528987
Česko,červen 2011,Podnikatelé - obchod,101.02461848
Česko,červen 2011,Podnikatelé - služby,100.03653
Česko,červen 2011,Spotřebitelé,84.02238228
Česko,květen 2011,Souhrnný indikátor,97.78779844
Česko,květen 2011,Podnikatelé,100.26793604
Česko,květen 2011,Podnikatelé - průmysl,104.78270156
Česko,květen 2011,Podnikatelé - stavebnictví,71.65961682
Česko,květen 2011,Podnikatelé - obchod,98.4186524
Česko,květen 2011,Podnikatelé - služby,98.96498339
Česko,květen 2011,Spotřebitelé,85.41810292
Česko,duben 2011,Souhrnný indikátor,98.18874007
Česko,duben 2011,Podnikatelé,100.18957986
Česko,duben 2011,Podnikatelé - průmysl,107.17091128
Česko,duben 2011,Podnikatelé - stavebnictví,71.65961682
Česko,duben 2011,Podnikatelé - obchod,99.28730776
Česko,duben 2011,Podnikatelé - služby,96.20957782
Česko,duben 2011,Spotřebitelé,88.20954419
Česko,březen 2011,Souhrnný indikátor,99.30764694
Česko,březen 2011,Podnikatelé,101.75670361
Česko,březen 2011,Podnikatelé - průmysl,108.7630511
Česko,březen 2011,Podnikatelé - stavebnictví,69.27096293
Česko,březen 2011,Podnikatelé - obchod,97.02880382
Česko,březen 2011,Podnikatelé - služby,98.73536626
Česko,březen 2011,Spotřebitelé,87.09296768
Česko,únor 2011,Souhrnný indikátor,100.850806
Česko,únor 2011,Podnikatelé,102.15408142
Česko,únor 2011,Podnikatelé - průmysl,111.74831325
Česko,únor 2011,Podnikatelé - stavebnictví,71.65961682
Česko,únor 2011,Podnikatelé - obchod,99.89536651
Česko,únor 2011,Podnikatelé - služby,95.90342164
Česko,únor 2011,Spotřebitelé,94.35071499
Česko,leden 2011,Souhrnný indikátor,101.99302343
Česko,leden 2011,Podnikatelé,103.52531471
Česko,leden 2011,Podnikatelé - průmysl,114.43504919
Česko,leden 2011,Podnikatelé - stavebnictví,74.04827071
Česko,leden 2011,Podnikatelé - obchod,97.02880382
Česko,leden 2011,Podnikatelé - služby,96.43919495
Česko,leden 2011,Spotřebitelé,94.35071499
Česko,prosinec 2010,Souhrnný indikátor,102.32869549
Česko,prosinec 2010,Podnikatelé,103.70441457
Česko,prosinec 2010,Podnikatelé - průmysl,114.43504919
Česko,prosinec 2010,Podnikatelé - stavebnictví,66.88230903
Česko,prosinec 2010,Podnikatelé - obchod,96.16014846
Česko,prosinec 2010,Podnikatelé - služby,97.74035869
Česko,prosinec 2010,Spotřebitelé,95.4672915
Česko,listopad 2010,Souhrnný indikátor,99.36359228
Česko,listopad 2010,Podnikatelé,100.2007736
Česko,listopad 2010,Podnikatelé - průmysl,108.46452488
Česko,listopad 2010,Podnikatelé - stavebnictví,68.07663598
Česko,listopad 2010,Podnikatelé - obchod,96.68134168
Česko,listopad 2010,Podnikatelé - služby,95.67380451
Česko,listopad 2010,Spotřebitelé,95.18814737
Česko,říjen 2010,Souhrnný indikátor,98.34725188
Česko,říjen 2010,Podnikatelé,99.26049934
Česko,říjen 2010,Podnikatelé - průmysl,105.47926273
Česko,říjen 2010,Podnikatelé - stavebnictví,71.06245335
Česko,říjen 2010,Podnikatelé - obchod,95.55208971
Česko,říjen 2010,Podnikatelé - služby,96.43919495
Česko,říjen 2010,Spotřebitelé,93.79242674
Česko,září 2010,Souhrnný indikátor,98.46380468
Česko,září 2010,Podnikatelé,99.17654629
Česko,září 2010,Podnikatelé - průmysl,104.48417535
Česko,září 2010,Podnikatelé - stavebnictví,69.27096293
Česko,září 2010,Podnikatelé - obchod,97.28940043
Česko,září 2010,Podnikatelé - služby,97.20458538
Česko,září 2010,Spotřebitelé,94.90900324
Česko,srpen 2010,Souhrnný indikátor,99.04656867
Česko,srpen 2010,Podnikatelé,99.98809252
Česko,srpen 2010,Podnikatelé - průmysl,105.47926273
Česko,srpen 2010,Podnikatelé - stavebnictví,77.63125156
Česko,srpen 2010,Podnikatelé - obchod,98.4186524
Česko,srpen 2010,Podnikatelé - služby,96.97496825
Česko,srpen 2010,Spotřebitelé,94.35071499
Česko,červenec 2010,Souhrnný indikátor,99.6806159
Česko,červenec 2010,Podnikatelé,99.90973633
Česko,červenec 2010,Podnikatelé - průmysl,105.18073652
Česko,červenec 2010,Podnikatelé - stavebnictví,78.8255785
Česko,červenec 2010,Podnikatelé - obchod,93.20672023
Česko,červenec 2010,Podnikatelé - služby,97.74035869
Česko,červenec 2010,Spotřebitelé,98.5378769
Česko,červen 2010,Souhrnný indikátor,97.58732763
Česko,červen 2010,Podnikatelé,97.22883533
Česko,červen 2010,Podnikatelé - průmysl,102.79252679
Česko,červen 2010,Podnikatelé - stavebnictví,81.2142324
Česko,červen 2010,Podnikatelé - obchod,94.68343435
Česko,červen 2010,Podnikatelé - služby,93.60725033
Česko,červen 2010,Spotřebitelé,99.37530928
Česko,květen 2010,Souhrnný indikátor,97.1739537
Česko,květen 2010,Podnikatelé,97.40420394
Česko,květen 2010,Podnikatelé - průmysl,102.49400058
Česko,květen 2010,Podnikatelé - stavebnictví,82.40855934
Česko,květen 2010,Podnikatelé - obchod,94.97298613
Česko,květen 2010,Podnikatelé - služby,94.14302364
Česko,květen 2010,Spotřebitelé,96.02557975
Česko,duben 2010,Souhrnný indikátor,96.51348784
Česko,duben 2010,Podnikatelé,96.05162689
Česko,duben 2010,Podnikatelé - průmysl,100.50382581
Česko,duben 2010,Podnikatelé - stavebnictví,78.22841503
Česko,duben 2010,Podnikatelé - obchod,94.39388256
Česko,duben 2010,Podnikatelé - služby,93.63276335
Česko,duben 2010,Spotřebitelé,98.81702102
Česko,březen 2010,Souhrnný indikátor,93.31217096
Česko,březen 2010,Podnikatelé,92.71216079
Česko,březen 2010,Podnikatelé - průmysl,94.5333015
Česko,březen 2010,Podnikatelé - stavebnictví,81.81139587
Česko,březen 2010,Podnikatelé - obchod,93.81477899
Česko,březen 2010,Podnikatelé - služby,91.84685233
Česko,březen 2010,Spotřebitelé,96.30472388
Česko,únor 2010,Souhrnný indikátor,93.59189767
Česko,únor 2010,Podnikatelé,92.7681295
Česko,únor 2010,Podnikatelé - průmysl,96.19178048
Česko,únor 2010,Podnikatelé - stavebnictví,78.22841503
Česko,únor 2010,Podnikatelé - obchod,92.65657184
Česko,únor 2010,Podnikatelé - služby,90.82633175
Česko,únor 2010,Spotřebitelé,97.70044452
Česko,leden 2010,Souhrnný indikátor,91.71151251
Česko,leden 2010,Podnikatelé,90.84653727
Česko,leden 2010,Podnikatelé - průmysl,91.54803935
Česko,leden 2010,Podnikatelé - stavebnictví,83.00572282
Česko,leden 2010,Podnikatelé - obchod,88.31329503
Česko,leden 2010,Podnikatelé - služby,91.33659204
Česko,leden 2010,Spotřebitelé,96.02557975
Česko,prosinec 2009,Souhrnný indikátor,89.94768015
Česko,prosinec 2009,Podnikatelé,88.00146141
Česko,prosinec 2009,Podnikatelé - průmysl,87.89938561
Česko,prosinec 2009,Podnikatelé - stavebnictví,80.01990545
Česko,prosinec 2009,Podnikatelé - obchod,87.44463967
Česko,prosinec 2009,Podnikatelé - služby,89.04042073
Česko,prosinec 2009,Spotřebitelé,99.65445341
Česko,listopad 2009,Souhrnný indikátor,88.66559936
Česko,listopad 2009,Podnikatelé,86.29441588
Česko,listopad 2009,Podnikatelé - průmysl,84.91412346
Česko,listopad 2009,Podnikatelé - stavebnictví,75.83976113
Česko,listopad 2009,Podnikatelé - obchod,91.78791648
Česko,listopad 2009,Podnikatelé - služby,88.01990015
Česko,listopad 2009,Spotřebitelé,100.49188579
Česko,říjen 2009,Souhrnný indikátor,85.09908371
Česko,říjen 2009,Podnikatelé,83.13218402
Česko,říjen 2009,Podnikatelé - průmysl,82.92394869
Česko,říjen 2009,Podnikatelé - stavebnictví,77.63125156
Česko,říjen 2009,Podnikatelé - obchod,86.57598431
Česko,říjen 2009,Podnikatelé - služby,83.42755753
Česko,říjen 2009,Spotřebitelé,94.90900324
Česko,září 2009,Souhrnný indikátor,85.68961789
Česko,září 2009,Podnikatelé,83.84112096
Česko,září 2009,Podnikatelé - průmysl,86.57260243
Česko,září 2009,Podnikatelé - stavebnictví,77.63125156
Česko,září 2009,Podnikatelé - obchod,87.73419146
Česko,září 2009,Podnikatelé - služby,81.13138623
Česko,září 2009,Spotřebitelé,94.90900324
Česko,srpen 2009,Souhrnný indikátor,85.38658062
Česko,srpen 2009,Podnikatelé,83.25344955
Česko,srpen 2009,Podnikatelé - průmysl,83.25564448
Česko,srpen 2009,Podnikatelé - stavebnictví,79.42274198
Česko,srpen 2009,Podnikatelé - obchod,91.78791648
Česko,srpen 2009,Podnikatelé - služby,82.40703695
Česko,srpen 2009,Spotřebitelé,96.02557975
Česko,červenec 2009,Souhrnný indikátor,86.59872973
Česko,červenec 2009,Podnikatelé,85.43622907
Česko,červenec 2009,Podnikatelé - průmysl,82.59225289
Česko,červenec 2009,Podnikatelé - stavebnictví,80.61706892
Česko,červenec 2009,Podnikatelé - obchod,92.94612363
Česko,červenec 2009,Podnikatelé - služby,87.76477001
Česko,červenec 2009,Spotřebitelé,92.3967061
Česko,červen 2009,Souhrnný indikátor,84.89705886
Česko,červen 2009,Podnikatelé,82.77771555
Česko,červen 2009,Podnikatelé - průmysl,81.59716551
Česko,červen 2009,Podnikatelé - stavebnictví,83.60288629
Česko,červen 2009,Podnikatelé - obchod,94.68343435
Česko,červen 2009,Podnikatelé - služby,82.15190681
Česko,červen 2009,Spotřebitelé,95.4672915
Česko,květen 2009,Souhrnný indikátor,84.94367998
Česko,květen 2009,Podnikatelé,82.38593461
Česko,květen 2009,Podnikatelé - průmysl,77.28512018
Česko,květen 2009,Podnikatelé - stavebnictví,84.79721324
Česko,květen 2009,Podnikatelé - obchod,98.73715937
Česko,květen 2009,Podnikatelé - služby,84.95833841
Česko,květen 2009,Spotřebitelé,97.70044452
Česko,duben 2009,Souhrnný indikátor,85.54198435
Česko,duben 2009,Podnikatelé,84.05566766
Česko,duben 2009,Podnikatelé - průmysl,76.95342438
Česko,duben 2009,Podnikatelé - stavebnictví,90.1716845
Česko,duben 2009,Podnikatelé - obchod,98.73715937
Česko,duben 2009,Podnikatelé - služby,88.53016044
Česko,duben 2009,Spotřebitelé,92.95499435
Česko,březen 2009,Souhrnný indikátor,81.82006496
Česko,březen 2009,Podnikatelé,79.92331157
Česko,březen 2009,Podnikatelé - průmysl,70.98290008
Česko,březen 2009,Podnikatelé - stavebnictví,94.35182881
Česko,březen 2009,Podnikatelé - obchod,97.57895222
Česko,březen 2009,Podnikatelé - služby,84.95833841
Česko,březen 2009,Spotřebitelé,91.28012959
Česko,únor 2009,Souhrnný indikátor,79.46569842
Česko,únor 2009,Podnikatelé,77.7125477
Česko,únor 2009,Podnikatelé - průmysl,65.34407157
Česko,únor 2009,Podnikatelé - stavebnictví,98.53197313
Česko,únor 2009,Podnikatelé - obchod,94.39388256
Česko,únor 2009,Podnikatelé - služby,85.72372884
Česko,únor 2009,Spotřebitelé,88.20954419
Česko,leden 2009,Souhrnný indikátor,85.31664894
Česko,leden 2009,Podnikatelé,83.61724613
Česko,leden 2009,Podnikatelé - průmysl,71.97798746
Česko,leden 2009,Podnikatelé - stavebnictví,107.48942523
Česko,leden 2009,Podnikatelé - obchod,94.97298613
Česko,leden 2009,Podnikatelé - služby,91.33659204
Česko,leden 2009,Spotřebitelé,93.79242674
Česko,prosinec 2008,Souhrnný indikátor,87.70986641
Česko,prosinec 2008,Podnikatelé,86.37836894
Česko,prosinec 2008,Podnikatelé - průmysl,72.30968326
Česko,prosinec 2008,Podnikatelé - stavebnictví,108.68375218
Česko,prosinec 2008,Podnikatelé - obchod,99.89536651
Česko,prosinec 2008,Podnikatelé - služby,96.43919495
Česko,prosinec 2008,Spotřebitelé,94.35071499
Česko,listopad 2008,Souhrnný indikátor,94.06587906
Česko,listopad 2008,Podnikatelé,84.9
Česko,listopad 2008,Podnikatelé - průmysl,85.24581925
Česko,listopad 2008,Podnikatelé - stavebnictví,118.23836775
Česko,listopad 2008,Podnikatelé - obchod,103.65953974
Česko,listopad 2008,Podnikatelé - služby,97.45971553
Česko,listopad 2008,Spotřebitelé,97.70044452
Česko,říjen 2008,Souhrnný indikátor,98.17630777
Česko,říjen 2008,Podnikatelé,98.21575017
Česko,říjen 2008,Podnikatelé - průmysl,90.22125617
Česko,říjen 2008,Podnikatelé - stavebnictví,116.44687733
Česko,říjen 2008,Podnikatelé - obchod,105.97595404
Česko,říjen 2008,Podnikatelé - služby,103.32770887
Česko,říjen 2008,Spotřebitelé,97.97958864
Česko,září 2008,Souhrnný indikátor,101.10566812
Česko,září 2008,Podnikatelé,101.11679475
Česko,září 2008,Podnikatelé - průmysl,97.51856366
Česko,září 2008,Podnikatelé - stavebnictví,121.82134859
Česko,září 2008,Podnikatelé - obchod,108.29236834
Česko,září 2008,Podnikatelé - služby,101.54179786
Česko,září 2008,Spotřebitelé,101.05017404
Česko,srpen 2008,Souhrnný indikátor,103.70091045
Česko,srpen 2008,Podnikatelé,104.34432343
Česko,srpen 2008,Podnikatelé - průmysl,104.15247955
Česko,srpen 2008,Podnikatelé - stavebnictví,121.82134859
Česko,srpen 2008,Podnikatelé - obchod,106.8446094
Česko,srpen 2008,Podnikatelé - služby,102.30718829
Česko,srpen 2008,Spotřebitelé,100.49188579
Česko,červenec 2008,Souhrnný indikátor,105.06846329
Česko,červenec 2008,Podnikatelé,106.54575919
Česko,červenec 2008,Podnikatelé - průmysl,106.80604591
Česko,červenec 2008,Podnikatelé - stavebnictví,120.62702165
Česko,červenec 2008,Podnikatelé - obchod,107.71326476
Česko,červenec 2008,Podnikatelé - služby,104.6033596
Česko,červenec 2008,Spotřebitelé,97.70044452
Česko,červen 2008,Souhrnný indikátor,105.13839497
Česko,červen 2008,Podnikatelé,107.35730542
Česko,červen 2008,Podnikatelé - průmysl,108.13282909
Česko,červen 2008,Podnikatelé - stavebnictví,122.41851207
Česko,červen 2008,Podnikatelé - obchod,108.00281655
Česko,červen 2008,Podnikatelé - služby,104.85848975
Česko,červen 2008,Spotřebitelé,94.07157086
Česko,květen 2008,Souhrnný indikátor,107.21303479
Česko,květen 2008,Podnikatelé,108.56063259
Česko,květen 2008,Podnikatelé - průmysl,110.45469965
Česko,květen 2008,Podnikatelé - stavebnictví,123.01567554
Česko,květen 2008,Podnikatelé - obchod,110.02967906
Česko,květen 2008,Podnikatelé - služby,104.85848975
Česko,květen 2008,Spotřebitelé,100.49188579
Česko,duben 2008,Souhrnný indikátor,110.77178026
Česko,duben 2008,Podnikatelé,112.3291921
Česko,duben 2008,Podnikatelé - průmysl,112.77657022
Česko,duben 2008,Podnikatelé - stavebnictví,121.82134859
Česko,duben 2008,Podnikatelé - obchod,111.47743799
Česko,duben 2008,Podnikatelé - služby,110.98161323
Česko,duben 2008,Spotřebitelé,103.00418293
Česko,březen 2008,Souhrnný indikátor,110.95826474
Česko,březen 2008,Podnikatelé,112.60903562
Česko,březen 2008,Podnikatelé - průmysl,112.44487442
Česko,březen 2008,Podnikatelé - stavebnictví,124.21000249
Česko,březen 2008,Podnikatelé - obchod,111.18788621
Česko,březen 2008,Podnikatelé - služby,111.74700367
Česko,březen 2008,Spotřebitelé,102.72503881
Česko,únor 2008,Souhrnný indikátor,111.20691071
Česko,únor 2008,Podnikatelé,113.52319115
Česko,únor 2008,Podnikatelé - průmysl,112.77657022
Česko,únor 2008,Podnikatelé - stavebnictví,123.01567554
Česko,únor 2008,Podnikatelé - obchod,111.76698978
Česko,únor 2008,Podnikatelé - služby,113.53291469
Česko,únor 2008,Spotřebitelé,99.65445341
Česko,leden 2008,Souhrnný indikátor,110.26671813
Česko,leden 2008,Podnikatelé,113.12208209
Česko,leden 2008,Podnikatelé - průmysl,114.10335339
Česko,leden 2008,Podnikatelé - stavebnictví,124.80716596
Česko,leden 2008,Podnikatelé - obchod,110.60878263
Česko,leden 2008,Podnikatelé - služby,111.23674338
Česko,leden 2008,Spotřebitelé,96.02557975
Česko,prosinec 2007,Souhrnný indikátor,108.91470566
Česko,prosinec 2007,Podnikatelé,111.94673928
Česko,prosinec 2007,Podnikatelé - průmysl,114.10335339
Česko,prosinec 2007,Podnikatelé - stavebnictví,124.80716596
Česko,prosinec 2007,Podnikatelé - obchod,111.47743799
Česko,prosinec 2007,Podnikatelé - služby,108.43031178
Česko,prosinec 2007,Spotřebitelé,93.79242674
Česko,listopad 2007,Souhrnný indikátor,110.2822585
Česko,listopad 2007,Podnikatelé,112.91686351
Česko,listopad 2007,Podnikatelé - průmysl,112.77657022
Česko,listopad 2007,Podnikatelé - stavebnictví,121.22418512
Česko,listopad 2007,Podnikatelé - obchod,112.34609335
Česko,listopad 2007,Podnikatelé - služby,112.25726396
Česko,listopad 2007,Spotřebitelé,97.14215626
Česko,říjen 2007,Souhrnný indikátor,112.06940142
Česko,říjen 2007,Podnikatelé,113.43923809
Česko,říjen 2007,Podnikatelé - průmysl,115.09844078
Česko,říjen 2007,Podnikatelé - stavebnictví,114.05822344
Česko,říjen 2007,Podnikatelé - obchod,111.18788621
Česko,říjen 2007,Podnikatelé - služby,112.00213382
Česko,říjen 2007,Spotřebitelé,105.23733595
Česko,září 2007,Souhrnný indikátor,112.14710329
Česko,září 2007,Podnikatelé,113.53251927
Česko,září 2007,Podnikatelé - průmysl,115.43013657
Česko,září 2007,Podnikatelé - stavebnictví,115.25255039
Česko,září 2007,Podnikatelé - obchod,111.18788621
